COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"EVE,LIV,WBA,WHU",5.9,7.1,7.5,6.3,7.9,6.3,6.3,7.8,6.4,4.5,66,2.2,1.021980648,2.248357425
"CHE,EVE,TOT,WBA",6.8,6.5,4.2,5.3,7,7.4,4.9,5.8,7.5,6,61.4,2.046666667,1.099696928,2.250713046
"BHA,FUL,NEW,WHU",7.6,5.4,8.2,8,7,5.5,6.5,5.9,5.9,6.6,66.6,2.22,1.015655235,2.254754621
"BUR,EVE,LIV,SOU",6.3,7.5,6.4,4.2,7.8,6.2,6.7,7,5.3,6.9,64.3,2.143333333,1.052035065,2.254861822
"BUR,EVE,SOU,WBA",8.1,6.5,6.4,4.3,7.5,6.9,5.4,6.4,5.9,6.6,64,2.133333333,1.057250102,2.255466884
"ARS,CRY,MUN,WBA",7,5.8,7.4,7.4,5.2,6.4,8,5.1,5.1,5.9,63.3,2.11,1.069839033,2.257360359
"ARS,FUL,LIV,NEW",5.7,6,8,5.2,8,5.3,5.8,7.4,6.8,6.3,64.5,2.15,1.050132267,2.257784374
"AVL,CHE,SOU,WBA",6.3,7,5.2,4.7,8.1,5.4,5.7,5.8,6.8,7.5,62.5,2.083333333,1.084486566,2.259347012
"FUL,LEI,SOU,WHU",4.2,6.8,7,7,6.9,6.4,4.7,5.4,7.5,5.9,61.8,2.06,1.097269338,2.260374836
"BUR,EVE,TOT,WBA",8.6,6.5,5.4,6.4,5.9,7.4,4.9,6.4,6.6,7.1,65.2,2.173333333,1.040085467,2.260452414
"BUR,CRY,FUL,LEI",6.9,7.3,5.9,8,4.1,5.4,6.3,6.3,5.3,5.8,61.3,2.043333333,1.106596383,2.261145277
"BHA,CRY,EVE,SOU",7.5,5.9,5.8,4.8,6.9,4.2,7.4,4.7,5.8,6.5,59.5,1.983333333,1.140419026,2.261831069
"CRY,MCI,MUN,SOU",8.9,7.2,6.1,5.7,6.1,5.6,6.7,5.1,6.6,6.2,64.2,2.14,1.057039892,2.262065369
"CRY,EVE,LIV,NEW",6.8,6.5,6.3,5.3,7.4,5.7,6.8,8.1,6.8,4.4,64.1,2.136666667,1.058772875,2.262244709
"ARS,LIV,MCI,MUN",7.7,6.7,7.6,5,7,6.6,7.6,8.2,5.6,6.6,68.6,2.286666667,0.990173947,2.264197758
"ARS,AVL,CRY,WBA",7,6.5,7.1,8.5,7,4.9,7.5,5.9,5.8,5.9,66.1,2.203333333,1.027888883,2.264781839
"ARS,MUN,WBA,WOL",6.3,5.8,8.5,5.2,5.6,6.3,5.3,6.8,5.2,7.5,62.5,2.083333333,1.088577053,2.26786886
"ARS,FUL,LIV,SHU",5.7,6.3,5.7,6.7,5.1,5.3,7.9,8.4,6.4,6.1,63.6,2.12,1.069994808,2.268388993
"BHA,CHE,FUL,WHU",6.4,7.5,5.9,6.8,5.9,5.9,6.8,4.2,5.7,8.1,63.2,2.106666667,1.076826614,2.268514732
"ARS,CRY,EVE,WOL",5.7,7.6,6.4,3.7,7.7,5.7,6.3,6.3,5.8,5.9,61.1,2.036666667,1.114998754,2.270880796
"LEI,LIV,MUN,TOT",4.5,5.6,6.1,7.3,5.4,7.2,6,6.7,8.2,5.6,62.6,2.086666667,1.091583966,2.277771876
"BHA,EVE,FUL,WHU",8.2,4.9,6.1,7.5,7,4.9,6.5,5.9,5.4,6.6,63,2.1,1.085254706,2.279034883
"ARS,CRY,LEE,WOL",5.7,7.4,6.7,6.3,6.2,4.5,7.3,4.1,6.8,6.7,61.7,2.056666667,1.108602724,2.280026269
"ARS,SHU,TOT,WBA",6.3,6.8,6.4,7.9,5.3,7.4,7,5.9,8.6,5.8,67.4,2.246666667,1.015655235,2.28183876
"LIV,MUN,SOU,TOT",4.6,6.8,5.6,5.7,6.6,5.6,6.1,5.1,7.2,8.4,61.7,2.056666667,1.11060544,2.284145189
"AVL,CRY,NEW,WOL",7.3,7.1,6.4,6.9,6.8,4.2,5.3,7.9,6.4,5.9,64.2,2.14,1.067499675,2.284449304
"BHA,CHE,MCI,NEW",8.4,6.8,7.8,4.6,6.8,6.8,6.1,6.2,7.1,6.3,66.9,2.23,1.025724676,2.287366028
"AVL,CHE,CRY,EVE",7.9,6.6,4.3,6.4,7.5,5.9,6.8,6.3,4.8,5.9,62.4,2.08,1.099696928,2.28736961
"ARS,FUL,LEE,WBA",7.6,5.3,7,8,7,4.8,5.5,5.7,6.9,6.8,64.6,2.153333333,1.062700961,2.288349404
"ARS,LEE,WBA,WOL",6.3,5.8,8.5,5.2,6.8,5.1,5.3,5.8,7.4,6.8,63,2.1,1.090361816,2.289759813
"CRY,EVE,LIV,MUN",7.4,5.8,5.2,6.3,5.5,5.7,7.8,7.4,4.7,4.7,60.5,2.016666667,1.136515141,2.291972202
"CHE,FUL,LEI,NEW",6.1,5.3,6.4,5.3,5.8,8.1,4.8,7.3,7.5,5.3,61.9,2.063333333,1.111005551,2.292374786
"EVE,LEE,LIV,TOT",6.8,4.8,4.7,7.4,7.8,5.5,6.2,6.4,7.4,5.6,62.6,2.086666667,1.098686084,2.292591629
"ARS,LIV,SHU,TOT",4.6,7.3,5.6,6.7,5.6,6.7,8.3,6.8,7.3,6.1,65,2.166666667,1.058300524,2.29298447
"BHA,CHE,NEW,WBA",7.9,5.9,8.5,5.2,5.9,6.5,5.8,6.2,7.4,6,65.3,2.176666667,1.054145257,2.294522842
"MCI,MUN,WHU,WOL",8.3,7.8,7.7,5.6,6.5,7.1,5.6,6.8,5.3,6.3,67,2.233333333,1.028483241,2.296945906
"ARS,BUR,FUL,WBA",7.6,7,7.7,6.3,5.4,6,6.1,6.3,4.8,8.1,65.3,2.176666667,1.056251233,2.29910685
"FUL,NEW,WHU,WOL",6.3,7.1,7.6,6.4,7.4,5.9,3.8,7,6.5,6.5,64.5,2.15,1.070046728,2.300600465
"CHE,EVE,FUL,WBA",8,5.5,4.3,5.3,6.5,6,4.5,7.4,5.3,6,58.8,1.96,1.175490441,2.303961265
"BUR,LIV,NEW,SOU",5.7,8,7.8,4.6,7.4,6.2,6.7,6.3,7.3,6.9,66.9,2.23,1.033279568,2.304213438
"ARS,CRY,FUL,LEI",5.2,6.3,8.4,7.5,4.7,5.4,6.3,5.8,6.3,5.2,61.1,2.036666667,1.131812705,2.30512521
"ARS,FUL,LIV,WBA",5.8,7,8.1,6.2,6.3,4.3,5.3,7.5,6.8,6.3,63.6,2.12,1.087504789,2.305510153
"LEE,LEI,WHU,WOL",4.6,6.2,7.9,6.9,6.1,6.6,5.6,5.3,7.5,4.6,61.3,2.043333333,1.129454145,2.307851304
"ARS,BUR,FUL,NEW",7.5,6,7.6,5.3,7.1,7,6.6,6.3,4.8,8.1,66.3,2.21,1.045678939,2.310950456
"CRY,MUN,SOU,WOL",5.7,7.9,6.1,4.7,5,4.6,5.7,5.1,5.7,7.9,58.4,1.946666667,1.188089035,2.312813322
"CHE,MUN,TOT,WBA",6.8,6.3,4.5,6.8,6.3,7.9,5.2,5,6.8,7.5,63.1,2.103333333,1.099949494,2.313560435
"ARS,SHU,WBA,WOL",6.2,6.8,8,5.2,4.6,6.3,6.4,8,6.9,5.8,64.2,2.14,1.086073458,2.3241972
"AVL,FUL,LEI,SOU",5.8,5.3,5.4,7,6.9,4.4,4.7,7.4,7,7.4,61.3,2.043333333,1.14022415,2.329858012
"CHE,CRY,EVE,TOT",6.2,8.1,4.2,6.4,6.4,6.8,5.7,4.1,5.7,5.9,59.5,1.983333333,1.174970449,2.330358057
"LEE,SHU,WHU,WOL",6.3,6.2,6.1,7.9,5.6,7.6,8.3,5.8,7,5.1,65.9,2.196666667,1.060869664,2.330377029
"AVL,CRY,NEW,SOU",6.9,6,5.8,7,8.7,4.8,6.4,5.8,7.4,5.9,64.7,2.156666667,1.082230208,2.334009814
"BUR,FUL,LEI,WHU",5.9,7.3,7.1,8,4.7,7.5,6.4,5.9,4.9,5.9,63.6,2.12,1.1027239,2.337774668
"CHE,SHU,SOU,WBA",6.2,7.3,5,4.7,5.3,7.9,5.7,5.8,7.8,5.8,61.5,2.05,1.140419026,2.337859004
"LEE,NEW,WHU,WOL",6.3,5.9,7.9,6.4,8.4,6.7,5.8,5.3,7.5,5.3,65.5,2.183333333,1.073157335,2.343060182
"CHE,MUN,WBA,WOL",6.7,7.8,6.1,4.6,5.6,6.8,4.6,6.7,5.1,7.5,61.5,2.05,1.144309593,2.345834665
"AVL,CHE,LIV,NEW",6.1,7,5.7,4.6,8.4,6.4,6.8,7.9,6.2,6.3,65.4,2.18,1.07723927,2.348381608
"FUL,MUN,SOU,WHU",6,5.8,5.7,7.5,7.4,6.4,5.9,4.7,4.8,8.1,62.3,2.076666667,1.131419953,2.349582103
"ARS,AVL,TOT,WBA",6.4,6.5,6.6,8.5,8.1,5.9,5.4,5.9,7.6,7.5,68.4,2.28,1.030857248,2.350354526
"BHA,CHE,LEI,LIV",4.4,7.7,7.8,5,5,5.7,6.9,6.2,6.6,5.6,60.9,2.03,1.158015544,2.350771554
"AVL,BHA,CHE,WBA",8.5,5.9,6.4,6.2,5.9,4.4,6.3,6.3,5.2,7.5,62.6,2.086666667,1.126646943,2.35093662
"CHE,EVE,FUL,TOT",6.8,6,4.2,5.9,7,6.4,4.4,5.7,5.3,8.1,59.8,1.993333333,1.18302813,2.358169405
"CRY,FUL,MUN,SOU",7,5.8,5.2,7.5,5.2,4.3,5.9,5.1,5.2,8,59.2,1.973333333,1.195175487,2.358479627
"LEE,MUN,WHU,WOL",8.3,5.2,6.6,7.4,6.6,6.6,6.8,4.6,5.3,6.8,64.2,2.14,1.102320784,2.358966478
"ARS,CHE,FUL,SHU",6.2,6.3,4.1,5.7,5.3,8,7.4,5.7,5.7,7.3,61.7,2.056666667,1.147993418,2.361039797
"AVL,NEW,WHU,WOL",6.3,6.6,7.6,6.4,9,6.4,5.3,7.5,6,6,67.1,2.236666667,1.055619881,2.361069801
"LIV,MUN,WHU,WOL",4.6,8.4,7.7,5.6,5.9,6.1,6.6,6.8,5.3,6.3,63.3,2.11,1.119573331,2.362299729
"BHA,EVE,LIV,WHU",6.4,6.5,7.5,5.7,7.3,5.2,8.3,6.6,5.4,4.8,63.7,2.123333333,1.113602762,2.364549864
"CHE,CRY,FUL,MUN",7.4,6.9,4.6,7.4,5.2,5.9,6.3,5,4.6,7.4,60.7,2.023333333,1.169092716,2.365464261
"CRY,MUN,SHU,WOL",7.3,6.7,5,7.3,4,6.2,7.3,7.2,5.7,5.7,62.4,2.08,1.137443527,2.365882537
"BHA,CHE,CRY,LEI",5.6,7.8,6.8,5.7,4.1,5.8,7.6,4.6,6.1,5.2,59.3,1.976666667,1.197265403,2.366594613
"CRY,LIV,MUN,WBA",6.9,7.3,6.6,7.8,5.2,4.7,7.3,6.8,6.1,4.7,63.4,2.113333333,1.120714058,2.368442376
"FUL,LEE,LIV,SOU",5.8,5.8,5.7,6.3,7.3,4.1,5.7,5.7,7.9,7.7,62,2.066666667,1.146976702,2.370418518
"CHE,LEE,NEW,WOL",6.6,6.8,6.1,3.6,7.3,6.7,5.1,5.6,7.3,6.8,61.9,2.063333333,1.149347641,2.371487299
"AVL,BUR,LEI,LIV",7.6,6.8,6.9,6.2,5,5.8,7.1,8.5,5.3,5.6,64.8,2.16,1.100302989,2.376654455
"CRY,LEI,LIV,MUN",5.1,6.6,6.6,7.3,4.5,6.2,7.6,6.7,6.1,4,60.7,2.023333333,1.179500836,2.386523358
"ARS,LEE,LIV,WBA",5.8,5.8,8.4,6.2,7.3,5.1,7.3,5.8,7.8,5.6,65.1,2.17,1.100959178,2.389081416
"BHA,CHE,LIV,MUN",6.7,6.7,6,5,5.5,5.7,8.1,5.5,4.5,7.8,61.5,2.05,1.166428547,2.391178522
"ARS,AVL,LIV,WBA",5.8,6.5,8.1,6.2,7.9,4.8,6.8,8.1,6.3,6.3,66.8,2.226666667,1.074760955,2.393134394
"LEI,MUN,SOU,WOL",4.5,5.6,7.2,4.2,4.9,6.7,4.5,6.7,6.8,7.3,58.4,1.946666667,1.229453356,2.393335867
"LIV,MCI,MUN,SOU",7.7,7.2,7.1,4.5,7,5.5,6.5,8.2,7.1,6.6,67.4,2.246666667,1.065833008,2.39457149
"BHA,LIV,NEW,TOT",6.2,6.4,7.9,6.2,6.2,4.6,6.2,6.3,8.5,7.4,65.9,2.196666667,1.090820283,2.396168554
"CHE,EVE,FUL,LIV",6.2,7,4.3,4.1,6.8,5.3,5.3,8,5.3,6.3,58.6,1.953333333,1.226739128,2.396230431
"CHE,CRY,LEI,MUN",5.6,6.7,5,6.3,4.5,8.4,7.1,5,5,5.2,58.8,1.96,1.222747362,2.396584829
"FUL,LEE,WHU,WOL",6.4,6.4,6.3,8,6.8,4.1,4.8,5.3,6.5,7.3,61.9,2.063333333,1.162803127,2.399250451
"BUR,CRY,FUL,NEW",8.6,7,5.9,7.5,4.8,5.4,6.5,6.3,5.3,6.5,63.8,2.126666667,1.128223776,2.399355897
"AVL,CHE,LEI,TOT",5,6.3,4.2,7.4,6.3,7.4,5.5,5.7,7.8,6.8,62.4,2.08,1.153930481,2.400175401
"MUN,SOU,WBA,WOL",6.3,6.3,7.2,4.7,5.6,5.2,4.2,6.8,6.8,8,61.1,2.036666667,1.17893549,2.401098614
"BHA,CHE,NEW,TOT",6.7,6.4,6.3,5.2,6.4,6.9,5.7,4.6,7.4,8.6,64.2,2.14,1.123288822,2.403838079
"CRY,EVE,LEI,WOL",5.6,6.9,6.4,4.8,4.5,5.7,4.6,7.9,6.4,3.7,56.5,1.883333333,1.278236633,2.407345658
"CHE,CRY,EVE,LEE",7.9,5.9,4.6,6.4,6.9,6.2,7.3,4,5.7,5.2,60.1,2.003333333,1.202266378,2.408540311
"CHE,EVE,LIV,WBA",6.2,7.5,5.7,4.1,6.8,6.3,5.8,8.1,6.2,4.8,61.5,2.05,1.174970449,2.40868942
"FUL,LEI,SHU,SOU",5.7,5.6,5.2,6.9,4.1,6.4,4.7,7.4,8,5.7,59.7,1.99,1.211106014,2.410100968
"CHE,FUL,LEI,WHU",4.6,7.4,5.9,6.9,5.8,8.5,5.1,5.3,5.8,5.3,60.6,2.02,1.193687098,2.411247939
"CRY,NEW,SHU,SOU",6.9,6.3,5.6,6.4,5.9,6.9,7.4,5.8,8.4,4.2,63.8,2.126666667,1.135096667,2.413972246
"CRY,EVE,SOU,TOT",5.8,7,4.8,6.5,8,5.7,5.3,4.2,7.4,6.5,61.2,2.04,1.183966967,2.415292612
"LEE,LIV,MUN,SOU",7.7,4.6,6,5.7,7.1,5,7.7,5,6.7,7.1,62.6,2.086666667,1.157775645,2.415891846
"EVE,LEE,TOT,WOL",7.3,4.8,4.7,6.4,7.3,5.5,4.2,6.2,7,7.3,60.7,2.023333333,1.194478036,2.416827226
"EVE,LIV,TOT,WHU",4.7,7.6,5.8,6.9,8.4,6.7,6.2,6.1,6.4,4.8,63.6,2.12,1.14037031,2.417585058
"BHA,MCI,SHU,SOU",8,6.7,6.6,5.1,5.1,5.1,7.2,7.3,7.8,6.7,65.6,2.186666667,1.105742586,2.417890455
"AVL,MUN,WHU,WOL",8.3,5.9,6.3,7.4,7.2,6.3,6.3,6.8,4.3,7.5,66.3,2.21,1.094481105,2.418803242
"FUL,MUN,SOU,WBA",7.6,5.3,5.7,6.9,5.8,4.9,4.4,6.7,6.3,8.1,61.7,2.056666667,1.176671388,2.420020822
"CHE,FUL,LEE,WBA",8,5.3,4.6,7.4,6.5,4.8,4.8,5.6,6.8,6.8,60.6,2.02,1.19925903,2.422503242
"CHE,CRY,LEE,NEW",7.3,6.4,5,6.9,6.9,6.8,7.3,4,7.2,5.2,63,2.1,1.153737887,2.422849562
"CRY,LEE,LEI,WOL",5.6,6.7,6.7,7.4,4.5,4.5,5.6,5.7,7.9,4.5,59.1,1.97,1.230582518,2.42424756
"CHE,FUL,NEW,WHU",6.3,7.1,5.9,6.4,8.1,8.6,5.3,5.3,5.8,6,64.8,2.16,1.123288822,2.426303856
"FUL,LEE,LEI,SOU",5.8,4.6,5.7,7,6.3,4.7,4.7,5.7,8.5,6.7,59.7,1.99,1.219334974,2.426476597
"EVE,LIV,MUN,SOU",6.3,4.8,5.7,4.2,8.2,6.2,6.7,7.4,5.2,6.3,61,2.033333333,1.193500919,2.426785203
"MUN,TOT,WHU,WOL",5.2,7.4,6.2,7.4,6.1,7.2,5.2,4.7,5.3,8,62.7,2.09,1.161464593,2.427460999
"LIV,MUN,NEW,WOL",6.1,6.3,7.7,4.6,5.9,6.1,5.6,8.8,6.2,6.3,63.6,2.12,1.14523166,2.42789112
"SHU,SOU,WHU,WOL",4.7,8.4,6.7,5.2,6.2,7.7,7.2,5.9,7,6.3,65.3,2.176666667,1.117586686,2.432613686
"CRY,EVE,LEI,LIV",5.1,6.8,6.3,5.8,5,5.7,6.6,8.1,6.8,3.7,59.9,1.996666667,1.218788105,2.433513583
"CRY,EVE,FUL,LEI",6.9,4.8,4.9,7.6,4.7,5.4,4.8,7.4,5.9,3.7,56.1,1.87,1.3016656,2.434114671
"CHE,CRY,LEE,LEI",5.6,6.7,5,7.4,5.2,6.7,7.1,4,7.2,4.5,59.4,1.98,1.229453356,2.434317646
"CHE,CRY,MUN,NEW",7.3,6.4,5,5.8,5.7,8.5,7.3,5,5,5.9,61.9,2.063333333,1.181759517,2.438363803
"CHE,FUL,MCI,NEW",7.9,6.9,5.7,4.6,7.4,6.9,4.8,7.3,7.2,6.3,65,2.166666667,1.125462868,2.43850288
"AVL,CHE,LEI,WOL",4.9,7.8,5.8,4.1,5.6,6.3,4.9,7.8,5.8,6.8,59.8,1.993333333,1.223655725,2.439153745
"CHE,FUL,LEE,NEW",7.9,4.3,4.6,6.4,7.5,6.4,5.3,5.6,6.8,6.8,61.6,2.053333333,1.188089035,2.439542819
"CHE,LEI,MUN,WBA",6.2,5.1,6.8,6.3,5.1,9,5.6,6.6,6.8,5.3,62.8,2.093333333,1.166952346,2.442820244
"EVE,FUL,SHU,SOU",7.5,4.8,4.3,5.9,6.9,5.9,4.9,8.1,6,6.4,60.7,2.023333333,1.208350575,2.444895996
"ARS,AVL,CRY,NEW",6.9,5.5,7,7.5,8.7,5.9,8,5.8,5.8,5.9,67,2.233333333,1.095445115,2.44649409
"BHA,CHE,LEI,WBA",6.2,6.2,8.6,5.7,4.7,6.4,5.6,6.2,7.9,5.3,62.8,2.093333333,1.16885509,2.446803322
"CRY,EVE,LEE,LIV",7.4,5.8,5.2,7.4,6.7,4.5,7.8,6.4,6.8,4.7,62.7,2.09,1.170991982,2.447373243
"CRY,EVE,LIV,WBA",6.9,7.5,6.3,6.3,5.7,4.7,6.3,8.2,6.8,4.4,63.1,2.103333333,1.16375828,2.447771581
"BHA,CHE,LEI,MUN",6.7,4.5,6.7,5.7,4.5,7.9,7.1,5.5,4.5,6.8,59.9,1.996666667,1.226059632,2.448032399
"CRY,EVE,MCI,WHU",7.6,8,6.3,6.9,7.9,6.7,7.3,6.1,5.9,4.4,67.1,2.236666667,1.094887107,2.448897497
"BUR,CRY,NEW,TOT",7.4,8,5.8,8,5.3,6.8,6.9,4.7,7,7,66.9,2.23,1.098938882,2.450633707
"AVL,CHE,CRY,WBA",7.4,8.1,4.7,7.9,5.9,4.9,6.3,5.8,5.7,5.9,62.6,2.086666667,1.175868473,2.453645548
"ARS,CRY,NEW,TOT",5.8,7,6.9,7.5,7.6,6.8,6.9,4.2,8,5.9,66.6,2.22,1.105742586,2.454748541
"BHA,EVE,TOT,WBA",8.6,5.4,6.5,6.9,5.9,5.3,4.9,6.4,7.6,7.1,64.6,2.153333333,1.14037031,2.455597401
"BHA,SHU,SOU,WBA",7.5,6.2,7.3,6.3,4.2,4.8,6.9,6.4,7.9,6.4,63.9,2.13,1.153208086,2.456333223
"CHE,FUL,MUN,WBA",8,5.3,4.6,6.8,5.8,6.5,4.8,6.6,4.6,7.5,60.5,2.016666667,1.218605761,2.457521617
"AVL,BHA,CHE,NEW",8.4,4.9,6.4,5.2,7.5,6,6.8,6.2,5.2,7.5,64.1,2.136666667,1.150313967,2.457837509
"BUR,LIV,TOT,WBA",6.3,9,6.8,6.7,5.7,5.7,5.7,6.4,8,7.4,67.7,2.256666667,1.089393307,2.458397563
"BHA,CHE,LEE,WBA",8.5,5.2,6.7,6.2,5.9,4.7,6.8,4.5,6.7,6.8,62,2.066666667,1.18977122,2.458860521
"CHE,LIV,MUN,TOT",5,7.8,4.5,5.6,6.6,7.2,6.5,5,5.5,7.8,61.5,2.05,1.200231459,2.460474491
"CHE,FUL,LIV,SHU",6.1,7.8,4.1,6.1,5.1,6.3,6.1,8.3,6.3,6.1,62.3,2.076666667,1.185139467,2.461139626
"LIV,MUN,TOT,WOL",5,7.8,6.1,5.6,5.9,5,5,7.2,6.2,8.3,62.1,2.07,1.190191395,2.463696187
"EVE,MUN,SOU,WBA",8.1,4.3,5.7,5.4,7.9,6.9,5.4,6.8,5.8,6,62.3,2.076666667,1.187013058,2.465030451
"CHE,EVE,FUL,WHU",6.4,6.6,4.3,5.9,8.1,8,5.3,5.3,5.3,6,61.2,2.04,1.209040023,2.466441647
"BHA,EVE,LIV,SOU",6.3,5.9,6.8,4.2,7.8,4.1,6.7,7,6.3,6.9,62,2.066666667,1.193500919,2.466568567
"LEI,MUN,WHU,WOL",4.6,6.2,7.9,6.3,4.9,8.3,5.6,6.3,5.3,5.3,60.7,2.023333333,1.219334974,2.467121097
"ARS,CRY,EVE,TOT",5.8,6.5,4.8,7,8.4,6.8,6.9,4.2,5.8,5.9,62.1,2.07,1.192057046,2.467558084
"LEI,MUN,TOT,WOL",5,5.6,6.2,6.3,4.9,7.2,4,6.7,7.8,7.3,61,2.033333333,1.21380943,2.468079175
"MCI,MUN,SOU,WHU",7.9,7.2,7.1,5.7,8.3,7.7,6.7,4.7,6.2,6.3,67.8,2.26,1.093211375,2.470657708
"ARS,NEW,SHU,TOT",6.3,5.8,6.3,6.9,7,9,7.5,5.8,8.1,5.8,68.5,2.283333333,1.082435525,2.471561116
"AVL,WBA,WHU,WOL",6.4,7.6,7.6,7.4,7.4,4.8,4.8,7.6,6,6,65.6,2.186666667,1.130584903,2.472212321
"BHA,CHE,LEI,SOU",4.5,6.7,7.3,4.1,5.2,6.3,6,4.6,7.2,7.4,59.3,1.976666667,1.250821952,2.472458058
"BHA,CHE,CRY,EVE",7.9,7,4.7,4.7,5.3,5.3,7.8,4.6,5.2,5.9,58.4,1.946666667,1.272093637,2.476342281
"CHE,CRY,NEW,WBA",7.3,8.1,6.8,5.8,5.9,7,5.8,5.7,7.9,4.4,64.7,2.156666667,1.148960883,2.477925638
"BHA,CHE,WBA,WHU",6.4,8,8,6.2,5.9,6.9,7.3,4.2,5.7,6,64.6,2.153333333,1.151038179,2.478568878
"BHA,FUL,LEI,WHU",5.9,5.7,8.2,8.5,4.7,5.4,6.3,5.9,5.9,5.9,62.4,2.08,1.191823999,2.478993918
"MUN,NEW,SOU,WBA",7.5,4.8,7.8,5.9,7.5,7.4,5.4,6.7,8,6,67,2.233333333,1.110555417,2.48024043
"BUR,FUL,NEW,SOU",7.5,6.5,6.4,4.8,7.1,5.9,4.9,6.3,6.4,8.7,64.5,2.15,1.156863576,2.487256688
"AVL,LIV,SOU,WBA",5.8,7,6.8,5.7,7.9,4.7,5.9,8.1,7.9,6.3,66.1,2.203333333,1.128863736,2.487263097
"AVL,CHE,LEI,NEW",6.1,4.8,6.4,5.3,7.4,8.6,6.1,7.3,7,5.3,64.3,2.143333333,1.162420846,2.491455346
"CRY,MUN,SOU,TOT",5.8,6.8,5.1,8,5.7,5.7,6.3,4.2,6.7,8,62.3,2.076666667,1.200046295,2.49209614
"CHE,FUL,LIV,WBA",6.2,8.5,5.7,5.6,6.3,4.3,4.8,7.4,6.7,6.3,61.8,2.06,1.209958677,2.492514875
"AVL,SHU,SOU,WOL",6.2,6.3,5.2,5.2,6.2,4.7,5.2,8.5,6.5,7.8,61.8,2.06,1.210876634,2.494405866
"LEE,LEI,MUN,WOL",8.1,3.4,6.6,6.3,4.9,6.6,5.6,6.6,6.3,6.1,60.5,2.016666667,1.237605214,2.495837182
"BHA,MUN,WHU,WOL",6.9,6.3,7.9,6.2,5,5.7,7.3,5.2,4.7,8,63.2,2.106666667,1.184905059,2.496199992
"BHA,LEI,SHU,SOU",5.7,5.5,7.3,5.8,3.5,6.3,7.2,6.3,7.9,5.7,61.2,2.04,1.224563414,2.498109365
"CRY,EVE,NEW,WOL",7.3,6.6,6.4,4.3,6.9,5.7,4.8,7.9,6.4,4.4,60.7,2.023333333,1.23472894,2.498268222
"EVE,FUL,LIV,TOT",6.3,6,4.4,6.9,6.8,4.7,4.4,8.1,6.4,6.9,60.9,2.03,1.231485102,2.499914756
"CHE,EVE,LEE,WOL",7.2,6.3,4.6,3.1,7.3,6.1,5.1,6.1,5.8,6.8,58.4,1.946666667,1.284263732,2.500033398
"CHE,LEE,SHU,SOU",6.2,5.6,4.4,5.2,6.3,7.7,7.2,4,7.3,6.6,60.5,2.016666667,1.240295664,2.501262922
"BHA,CHE,MUN,WBA",8.5,5.2,6.7,6.2,5.2,6.4,6.8,5.5,4.5,7.5,62.5,2.083333333,1.20115685,2.502410104
"BHA,CHE,LEI,TOT",5,6.7,6.3,5.7,5.2,6.8,5.5,4.6,8.2,7.9,61.9,2.063333333,1.21330586,2.503454425
"MUN,SHU,SOU,TOT",6.3,5.6,4.5,7.4,5.1,7.8,6.3,5.1,6.8,7.9,62.8,2.093333333,1.196104789,2.503846025
"BHA,EVE,NEW,TOT",8.5,4.4,6.5,5.9,7.6,6.3,5.4,6.3,7.1,7.1,65.1,2.17,1.154171179,2.504551459
"ARS,CHE,FUL,LEE",6.3,5.3,4.6,5.8,7.5,5.8,6.3,4,5.7,8.3,59.6,1.986666667,1.261568688,2.506316461
"BHA,EVE,FUL,LEI",8,4.7,6.6,6.4,4.7,4.9,4.8,7.9,5.4,5.9,59.3,1.976666667,1.268463638,2.50732979
"ARS,CRY,FUL,MUN",7,5.3,5.2,8,5.2,5.4,7.5,5.1,4.7,7.4,60.8,2.026666667,1.237201142,2.507394315
"BUR,CRY,EVE,SOU",7.5,7.5,5.8,4.3,6.9,6.3,7.4,4.7,4.8,6.5,61.7,2.056666667,1.219334974,2.507765596
"CHE,LEE,LIV,MUN",8.1,5.6,4.9,5.6,6.6,6.6,8.1,4.9,5.5,7.1,63,2.1,1.194431524,2.508306201
"MUN,TOT,WBA,WOL",6.8,6.3,6.2,6.8,5.6,5.7,3.7,6.8,7.5,8,63.4,2.113333333,1.187153458,2.508850975
"BHA,EVE,SOU,WBA",8.1,5.4,7.5,4.8,7.5,4.8,5.4,6.4,6.9,6.6,63.4,2.113333333,1.187153458,2.508850975
"EVE,LEE,LEI,WOL",6.7,3.6,6.3,4.8,6.1,6.1,4.6,7.8,7,4.6,57.6,1.92,1.307414752,2.510236324
"CHE,CRY,LEE,SOU",5.7,7.9,5,5.8,6.9,5.1,7.2,4,7.2,6.7,61.5,2.05,1.224971655,2.511191893
"BHA,EVE,MCI,TOT",9.1,5.9,5.8,5.7,6.8,5.6,5.2,7,6.8,7.4,65.3,2.176666667,1.153786038,2.51140761
"FUL,MUN,NEW,SOU",7.5,4.3,5.7,5.9,7.5,6.4,4.9,6.7,6.3,8.1,63.3,2.11,1.190751397,2.512485447
"FUL,LIV,SHU,SOU",5.7,6.8,5.2,6.2,5.1,4.2,5.7,8.4,7.4,6.7,61.4,2.046666667,1.227644538,2.512579154
"ARS,CHE,FUL,NEW",6.2,6,6.4,4.2,8.2,7.6,5.3,5.7,5.7,7.5,62.8,2.093333333,1.200740512,2.513550139
