COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"BHA,EVE,LEI,SOU",6.3,4.7,7.5,4.8,6.8,5.8,5.7,6.3,6.9,5.9,6.2,6.2,6.7,8,6.4,94.2,2.093333333,0.874397752,1.830405961
"CHE,LEE,LEI,LIV",4.4,6.6,6,5.1,6.1,6.6,6.9,5.6,7.7,4.9,6,4.9,6,7.3,6.1,90.2,2.004444444,0.928798507,1.861725007
"LIV,MCI,MUN,TOT",8.2,7.2,6.1,6.6,6.6,6,6,8.2,7.1,6.6,6.7,6.7,5.5,5.4,5.6,98.5,2.188888889,0.859955702,1.882347481
"AVL,CHE,FUL,LEI",6.2,5.3,4.3,6.9,5.8,6,5.1,7.3,5.3,6.8,4.6,7.2,5.3,6,7,89.1,1.98,0.953789435,1.888503081
"CRY,LEI,MUN,WOL",5.6,6.7,6.7,6.3,4.5,6.2,5.6,6.7,5.7,5.2,6.2,5.6,6.6,7.1,8.4,93.1,2.068888889,0.917657473,1.89853135
"BHA,EVE,LIV,TOT",6.8,5.9,5.8,5.7,6.2,4.6,6.2,7,6.3,7.4,7.9,6.2,7.9,5.7,5.8,95.4,2.12,0.899047115,1.905979883
"CHE,CRY,FUL,NEW",7.3,7.6,4.7,6.4,5.9,6,5.3,5.7,6.2,5.9,4.7,6.3,6.5,5.5,7.9,91.9,2.042222222,0.940719077,1.921157403
"ARS,AVL,CRY,WOL",5.7,8.1,6.4,6.3,6.8,4.2,6.8,6.3,5.8,7.4,6.4,6.2,7.5,6.2,5.9,96,2.133333333,0.904749373,1.930131996
"FUL,LEI,MUN,SOU",5.8,4.6,5.7,6.4,5.1,6.4,4.7,6.7,6.3,7.4,6.7,7.2,5.1,6.8,7.4,92.3,2.051111111,0.942539629,1.933253506
"ARS,FUL,SHU,SOU",5.8,6.3,5.2,5.8,6.9,5.9,7,5.8,6.4,7.9,8.4,6.3,7.5,6.2,5.7,97.1,2.157777778,0.898782245,1.939372355
"AVL,CHE,LEI,LIV",4.4,7.3,5.7,5.1,6.1,6.3,6.6,7.9,6.2,5.6,4.6,4.9,6.7,5.3,5.3,88,1.955555556,0.992591605,1.941068028
"CRY,LEI,LIV,MUN",5.1,6.6,6.6,7.3,4.5,6.2,7.6,6.7,6.1,4,6.1,5.6,6.5,6.1,6.2,91.2,2.026666667,0.961546374,1.948733984
"CRY,MUN,NEW,WOL",7.3,6.4,6.7,5.8,5,6.2,5.8,6.7,5.7,5.9,6.4,5.3,6.8,4.6,8.4,93,2.066666667,0.943398113,1.949689434
"ARS,AVL,FUL,LEI",5.8,5.3,8,7.5,6.9,5.5,5.3,7.4,5.4,6.8,6.8,6.8,5.3,5.9,7,95.7,2.126666667,0.922109383,1.961019288
"LEI,LIV,MUN,SOU",4,5.6,7.1,5.2,5.4,6.7,6.5,6.7,7.2,5.6,6.6,4,6.5,6.1,5.7,88.9,1.975555556,0.993886072,1.963477151
"CHE,FUL,LIV,NEW",6.1,7.5,5.7,4.6,6.8,5.9,5.3,7.3,6.7,6.3,6.2,4.6,6.4,4.3,6.8,90.5,2.011111111,0.978093383,1.967054471
"AVL,BUR,LEI,SOU",7.7,6.3,6.4,5.3,6.3,6.4,6.2,6.3,5.9,7.4,5.2,6.2,5.7,8,4.3,93.6,2.08,0.955286045,1.986994974
"BUR,FUL,LIV,NEW",7.4,7,6.9,5.7,5.7,5.3,5.8,7.9,5.8,6.9,6.8,5.8,5.4,4.3,5.2,91.9,2.042222222,0.973555095,1.98821585
"BHA,CHE,EVE,LIV",6.7,6.9,5.7,4.1,6.2,5.2,7.1,6.9,5.2,6.3,6.3,7.1,7.8,5.2,5.8,92.5,2.055555556,0.97223356,1.998480096
"CHE,LEE,LIV,NEW",6.1,6.3,6,4.6,7.8,6.7,7.1,5.6,7.7,5.6,6.2,4.6,6.2,4.8,6.1,91.4,2.031111111,0.984498906,1.999626666
"CRY,FUL,NEW,SOU",6.9,6.5,5.8,6.5,7.1,4.3,4.9,5.8,7.9,6.5,5.3,5.4,6.5,7.5,5.8,92.7,2.06,0.980670325,2.020180869
"AVL,CHE,CRY,NEW",7.3,7.1,4.7,6.9,7.5,6.5,6.8,5.7,5.7,5.9,4.2,6.3,7,5,6.4,93,2.066666667,0.986335208,2.038426097
"CRY,LIV,MUN,NEW",6.8,6.3,6.6,6.8,5.5,6.2,7.8,6.7,6.1,4.7,6.3,5.3,6.7,3.6,6.2,91.6,2.035555556,1.005319186,2.046383055
"AVL,CHE,CRY,LEI",5.6,7.4,4.7,7.4,5.2,6.4,6.6,5.7,5.7,5.2,4.2,6.6,6.8,7.5,6.4,91.4,2.031111111,1.009573224,2.050555393
"BUR,FUL,NEW,SOU",7.5,6.5,6.4,4.8,7.1,5.9,4.9,6.3,6.4,8.7,5.8,5.9,5.4,6,5.8,93.4,2.075555556,0.991007184,2.056890466
"LIV,MUN,SOU,WBA",5.8,6.3,7.1,5.7,6.1,5.2,6.2,6.8,7.2,6.3,5.8,4.7,8.2,4.1,5.7,91.2,2.026666667,1.016436352,2.059977673
"CHE,FUL,LEE,LIV",6.2,6.8,4.6,6.2,6.8,4.1,6.1,5.6,6.7,7.1,8.2,6.1,5.7,5.8,5.1,91.1,2.024444444,1.018027972,2.060941073
"MUN,WBA,WHU,WOL",6.4,6.9,7.9,6.8,5.6,6.8,5.3,6.4,5.3,6,7.7,5.3,6.3,5.1,8,95.8,2.128888889,0.970910226,2.066959992
"FUL,NEW,SHU,SOU",7.4,5.3,5.2,6.4,6.5,6.5,4.9,7.4,8,6.4,6.9,5.4,7,4.8,5.7,93.8,2.084444444,0.99345477,2.070801277
"BHA,EVE,WHU,WOL",6.9,6.5,7.6,4.7,6.8,5.2,6.3,6.4,5.4,6.5,8.7,6.8,5.9,6.8,6.5,97,2.155555556,0.964118151,2.078210237
"BHA,LEI,SHU,SOU",5.7,5.5,7.3,5.8,3.5,6.3,7.2,6.3,7.9,5.7,6.2,5.7,6.7,6.7,6.2,92.7,2.06,1.010798835,2.082245601
"ARS,CRY,FUL,WBA",7,7,7.1,8,5.4,4.4,6,5.8,6.3,5.9,5.9,6.9,7,5.9,8,96.6,2.146666667,0.970861179,2.084115331
"AVL,FUL,LEI,SOU",5.8,5.3,5.4,7,6.9,4.4,4.7,7.4,7,7.4,5.2,6.3,5.3,7,4.9,90,2,1.045398079,2.090796157
"CRY,LEE,NEW,WOL",7.3,6.4,6.7,6.9,6.2,4.5,5.8,5.7,7.9,5.2,7.4,4.8,6.3,7.3,6.7,95.1,2.113333333,0.99124741,2.094836194
"CRY,MUN,SOU,WBA",7,6.3,6.1,6.9,5.2,5.3,6.4,5.1,6.7,5.9,4.3,6.4,8.3,7.3,6.8,94,2.088888889,1.00403946,2.097326873
"BHA,NEW,SHU,SOU",7.4,5.2,7.3,5.3,5.9,6.4,7.4,6.3,7.9,6.4,6.4,5.4,6.9,4.2,6.2,94.6,2.102222222,0.998904161,2.099918526
"BHA,EVE,TOT,WHU",7,5.9,6,7.5,7.5,6.3,6.9,4.3,5.4,7.1,8,6.9,6,7.5,6.5,98.8,2.195555556,0.964266314,2.117100262
"ARS,FUL,SHU,WBA",7.5,6.3,6.5,7.9,4.8,6,6.6,7.5,6.4,5.8,7.5,6.9,7.5,5.3,7.9,100.4,2.231111111,0.950538694,2.120757443
"BHA,CHE,LEE,LIV",6.7,6.7,6,5,6.2,4,8.1,4.5,6.6,7.1,6.7,6.1,5.6,5.2,5.6,90.1,2.002222222,1.059289969,2.120933915
"BHA,LEI,MUN,SOU",6.3,4.5,7.8,5.8,4.5,6.3,6.7,5.6,6.2,7.4,6.2,6.2,5,6.2,7.9,92.6,2.057777778,1.031272907,2.122130472
"BHA,CHE,LEI,LIV",4.4,7.7,7.8,5,5,5.7,6.9,6.2,6.6,5.6,5.6,4.9,6.1,5.2,7.3,90,2,1.06435762,2.12871524
"BUR,FUL,NEW,WHU",7.6,7,7.1,7.5,7,7.6,6.6,5.9,4.9,6.6,7.6,6.5,4.4,6,5.9,98.2,2.182222222,0.978969332,2.13632863
"BUR,NEW,SHU,SOU",7.4,6.3,6.2,4.8,5.9,8.5,7.5,6.3,6.9,6.4,5.8,5.4,7.4,5.8,5.1,95.7,2.126666667,1.0051297,2.137575829
"BUR,CRY,FUL,NEW",8.6,7,5.9,7.5,4.8,5.4,6.5,6.3,5.3,6.5,5.3,7.5,5.4,6,6.3,94.3,2.095555556,1.030164111,2.158766126
"AVL,WBA,WHU,WOL",6.4,7.6,7.6,7.4,7.4,4.8,4.8,7.6,6,6,6.2,5.3,6.5,5.3,5.5,94.4,2.097777778,1.030580049,2.161927926
"CHE,LEE,LIV,MUN",8.1,5.6,4.9,5.6,6.6,6.6,8.1,4.9,5.5,7.1,7.2,6.1,6,5.1,6.1,93.5,2.077777778,1.041747616,2.164520046
"BUR,LIV,NEW,TOT",6.2,8,6.8,5.7,6.2,6.7,6.2,6.3,7.5,7.4,6.8,3.7,6.8,5.3,6.2,95.8,2.128888889,1.017606903,2.16637203
"BHA,EVE,LEI,TOT",6.8,4.7,6.5,6.4,5.2,6.3,5.2,6.3,7.9,6.4,6.8,6.2,6.8,7.5,8.5,97.5,2.166666667,1.001427552,2.169759697
"BUR,FUL,LEI,SOU",5.8,6.8,6.4,5.3,4.7,5.9,4.7,6.3,6.4,8,5.6,6.2,5.2,8.5,5.8,91.6,2.035555556,1.066681548,2.17128955
"CHE,LIV,MUN,WBA",6.2,7.3,6,5.6,6.1,6.8,6.6,6.7,5.5,6.3,5.2,5.6,8.2,4.1,7.8,94,2.088888889,1.04037539,2.173228593
"ARS,BUR,FUL,WBA",7.6,7,7.7,6.3,5.4,6,6.1,6.3,4.8,8.1,6.4,7.4,5.9,5.9,8,98.9,2.197777778,0.989564599,2.174843085
"ARS,AVL,SHU,WOL",6.2,5.8,5.8,5.7,6.2,5.8,7.4,8.5,5.9,7.3,8,6.2,8,5.6,5.8,98.2,2.182222222,0.998475028,2.178894394
"AVL,CRY,NEW,WOL",7.3,7.1,6.4,6.9,6.8,4.2,5.3,7.9,6.4,5.9,4.9,5.3,7,4.8,5.9,92.1,2.046666667,1.064894361,2.179483792
"FUL,LEI,SHU,SOU",5.7,5.6,5.2,6.9,4.1,6.4,4.7,7.4,8,5.7,6.7,5.7,6.8,7.3,5.7,91.9,2.042222222,1.068019975,2.181134126
"CHE,LEI,LIV,MUN",4.4,6.6,6,5.1,5.4,8.3,6.9,6.6,5.5,5.6,6,4.9,6.5,5.1,7.8,90.7,2.015555556,1.083556754,2.183968834
"BUR,LEI,LIV,MUN",7.6,6.1,7.2,6.2,4.5,7.8,7.6,7.2,4.6,5.6,6.6,6.1,5.5,5.6,6.2,94.4,2.097777778,1.041610475,2.185067307
"LIV,MUN,WBA,WHU",5.9,6.9,7.8,7.8,6.1,6.8,7.3,6.4,5.7,4.8,6.9,5.3,5.7,4.1,5.8,93.3,2.073333333,1.05708494,2.191689443
"ARS,LEE,LIV,WBA",5.8,5.8,8.4,6.2,7.3,5.1,7.3,5.8,7.8,5.6,7.4,5.2,6.7,5.2,6.2,95.8,2.128888889,1.036385661,2.206349918
"AVL,LEI,SHU,SOU",5.7,5.1,5.2,6.9,5.7,6.9,6.2,8,7.5,5.1,5.2,5.7,7.3,6.8,4.2,91.5,2.033333333,1.085620297,2.207427937
"AVL,LEI,WHU,WOL",4.6,6.9,7.6,6.9,6.7,6.3,5.1,7.5,6,5.3,7,4.6,4.8,7.3,5.5,92.1,2.046666667,1.079550171,2.20947935
"AVL,CHE,LEI,SOU",4.5,6.3,5.2,4.2,7.4,6.9,6,5.7,6.8,6.8,4.6,5,7.3,7.5,5.9,90.1,2.002222222,1.11064117,2.223750432
"CHE,FUL,LEE,LEI",6.2,4.6,4.6,6.9,5.8,6.3,5.1,5.6,6.8,6.1,7.1,6.1,4.6,8,7.8,91.6,2.035555556,1.094444847,2.227803289
"CHE,FUL,LIV,MUN",6.2,6.8,4.6,5.6,6.1,5.8,6.1,6.6,4.6,7.8,7.2,8.1,6.2,4.6,6.8,93.1,2.068888889,1.078005212,2.230273006
"BHA,EVE,WBA,WHU",8.2,5.4,8.2,6.9,7,5.9,7,6,5.4,4.5,6,7.5,6,6,6.5,96.5,2.144444444,1.04037539,2.231027225
"BHA,CHE,EVE,LEI",6.7,4.7,6.4,4.7,5.2,7.4,6.1,6.2,5.2,5.3,5.6,7.1,6.7,7,8.5,92.8,2.062222222,1.082237541,2.231814307
"CHE,FUL,LEE,WBA",8,5.3,4.6,7.4,6.5,4.8,4.8,5.6,6.8,6.8,6.3,6.8,6.3,6,7.8,93.8,2.084444444,1.071625379,2.233743567
"CHE,EVE,LEE,LIV",6.7,5.8,4.6,4.1,7.8,6.1,7.1,6.3,6.2,5.6,6.7,6.1,7.7,6.9,4.6,92.3,2.051111111,1.090783903,2.237318984
"BUR,EVE,LIV,TOT",6.8,7.5,5.4,5.2,6.2,6.7,6.2,7,5.3,7.4,7.3,6.2,8.4,7.3,4.7,97.6,2.168888889,1.032657229,2.23971879
"BHA,CHE,FUL,LEI",6.2,5.7,6.4,5.7,4.7,5.4,5.1,6.2,5.7,7.4,5.6,7.1,4.7,5.9,9,90.8,2.017777778,1.113467343,2.246729661
"BUR,LEE,LEI,LIV",7.6,6.1,7.2,6.2,5,6.1,7.6,6.2,6.8,4.9,6.6,5.1,5,7.8,4.5,92.7,2.06,1.09165667,2.248812741
"ARS,FUL,NEW,SHU",7.4,5.3,6.4,6.9,6.5,7.6,7.1,7.4,6.4,5.8,8.5,5.9,6,4.8,7.9,99.9,2.22,1.013339599,2.24961391
"AVL,CHE,LEI,WBA",6.2,5.8,6.5,6.3,5.8,7,5.6,7.4,7.5,5.3,3.8,5.6,7.3,5.5,8,93.6,2.08,1.08219354,2.250962562
"EVE,FUL,LEI,SOU",5.8,4.8,5.4,4.9,7.4,5.9,4.7,7.4,7,5.9,6.2,6.4,6.8,8.6,5.9,93.1,2.068888889,1.090521937,2.256168719
"ARS,FUL,LIV,WBA",5.8,7,8.1,6.2,6.3,4.3,5.3,7.5,6.8,6.3,7.4,5.2,6.9,4.8,6.9,94.8,2.106666667,1.071180924,2.256621146
"BUR,CRY,NEW,TOT",7.4,8,5.8,8,5.3,6.8,6.9,4.7,7,7,5.3,5.4,6.9,7,7.3,98.8,2.195555556,1.028776435,2.258735816
"BHA,CHE,LEE,LEI",6.7,4.5,6.7,5.7,5.2,6.2,7.1,4.5,6.7,6.1,5.6,6.1,4.5,7.4,8.3,91.3,2.028888889,1.118587545,2.269489841
"CRY,LIV,MUN,SOU",5.2,7.8,6.1,5.7,5.5,4.6,7.7,5.1,6.1,6.2,6.2,5.7,7.7,7.1,4.1,90.8,2.017777778,1.125589792,2.27119007
"BHA,CRY,NEW,SOU",6.9,6.4,7.9,5.3,6.5,4.2,7.4,4.7,7.8,6.5,5.3,5.4,6.4,6.9,6.3,93.9,2.086666667,1.088773884,2.271908172
"AVL,CHE,WBA,WHU",6.4,7.6,5.9,7.4,8.1,7.5,6.3,5.4,5.3,6,3.8,6.3,6.5,5.5,6,94,2.088888889,1.090652928,2.278252783
"CHE,FUL,SHU,SOU",6.2,6.8,4.1,5.2,5.3,6.9,5.2,5.7,6.3,7.9,6.2,6.7,8.5,6.3,5.7,93,2.066666667,1.102594343,2.278694976
"FUL,LEI,LIV,MUN",5.7,4.6,6.2,7.3,5.1,5.8,5.6,8.3,5.7,5.6,7.7,7.1,5.1,4.6,6.8,91.2,2.026666667,1.125801302,2.281623972
"ARS,MCI,MUN,TOT",8.3,6.3,6.1,6.2,7.2,7.7,6.2,5.1,6.1,7.8,6.8,7.3,5.1,6.5,8.3,101,2.244444444,1.016764242,2.282070854
"ARS,CRY,EVE,FUL",7,5.5,4.9,6.5,7.9,5.4,6.5,5.8,5.4,5.9,7.4,8.6,7,7.5,6.4,97.7,2.171111111,1.052796729,2.285738676
"CHE,LEE,LIV,SHU",6.1,6.6,4.4,6.1,5.6,7.1,8.1,6.6,7.2,5.4,7.2,6.1,7.7,5.6,4.4,94.2,2.093333333,1.094270794,2.29067353
"FUL,LIV,MUN,SOU",5.8,5.8,5.7,5.7,6.1,4.2,5.7,6.7,5.7,8.4,7.8,7.2,6.2,4.6,4.7,90.3,2.006666667,1.143428429,2.294479713
"CRY,EVE,LIV,NEW",6.8,6.5,6.3,5.3,7.4,5.7,6.8,8.1,6.8,4.4,5.9,5.3,7.9,5.4,4.7,93.3,2.073333333,1.108538291,2.29836939
"BHA,CHE,LIV,NEW",6.1,7.4,7.8,4.6,6.2,5.8,7.1,6.2,6.6,6.3,5.8,4.6,6.3,3.7,7.3,91.8,2.04,1.127703102,2.300514328
"ARS,BUR,FUL,NEW",7.5,6,7.6,5.3,7.1,7,6.6,6.3,4.8,8.1,7.4,6.4,5.4,5.4,8,98.9,2.197777778,1.047764059,2.302752566
"ARS,LIV,MUN,WBA",5.8,5.8,8.4,6.2,6.1,6.3,7.3,6.8,5.6,6.3,6.9,5.2,7.2,4.1,7.9,95.9,2.131111111,1.08065236,2.302990252
"MCI,MUN,SOU,TOT",8.3,6.8,5.6,5.7,7.2,6.6,5.1,5.1,7.7,8.4,5.7,6.8,6.1,7.1,6.2,98.4,2.186666667,1.053429773,2.303499769
"ARS,AVL,CRY,LEI",5.2,5.8,8.4,8,6.3,5.9,7.8,5.8,5.8,5.2,4.7,6.2,6.3,7.4,6.4,95.2,2.115555556,1.09012887,2.306228186
"ARS,AVL,CRY,NEW",6.9,5.5,7,7.5,8.7,5.9,8,5.8,5.8,5.9,4.9,5.9,6.5,4.9,6.5,95.7,2.126666667,1.084435337,2.306232483
"ARS,LIV,MCI,MUN",7.7,6.7,7.6,5,7,6.6,7.6,8.2,5.6,6.6,6.7,7.2,5.1,5,5.6,98.2,2.182222222,1.056859679,2.306302677
"CHE,LEE,SHU,WOL",6.6,7.1,4.4,5.1,5.1,7.1,6.1,6.1,6.8,6.6,8.3,6.1,8.3,6.6,6.6,96.9,2.153333333,1.072913257,2.31033988
"ARS,CRY,FUL,MCI",7,7.9,6.3,6.8,6.3,4.7,6.3,5.8,6.3,6.2,5.7,8.9,4.8,7.2,5.7,95.9,2.131111111,1.086584864,2.315633077
"EVE,LIV,MUN,TOT",6.8,4.8,4.7,6.3,6.6,6.7,6.2,7.4,5.2,6.3,8.4,6.4,8.3,5.6,6.3,96,2.133333333,1.085620297,2.315989966
"CHE,CRY,LEE,NEW",7.3,6.4,5,6.9,6.9,6.8,7.3,4,7.2,5.2,4.7,5.8,6.3,7.5,7.2,94.5,2.1,1.103241976,2.316808149
"FUL,SOU,WBA,WHU",6,7.5,7,7.5,7.6,4.9,4.4,5.4,7.5,6.6,6.6,5.4,6,7.7,5.4,95.5,2.122222222,1.093922605,2.321546863
"ARS,AVL,SHU,WBA",7.5,5.8,6.5,7.9,6.4,6.5,8.1,8.1,5.9,5.8,5.5,6.9,8,4.8,6.4,100.1,2.224444444,1.045033606,2.3246192
"EVE,LIV,WBA,WHU",5.9,7.1,7.5,6.3,7.9,6.3,6.3,7.8,6.4,4.5,6.4,5.3,7.5,5.9,4.3,95.4,2.12,1.097269338,2.326210996
"ARS,LEE,SHU,WBA",7.5,5.1,6.8,7.9,5.8,6.8,8.6,5.8,7.4,5.1,7.5,6.4,7.3,5.7,7.2,100.9,2.242222222,1.044349878,2.341664503
"AVL,BUR,LEI,TOT",8.2,6.3,5.4,8.5,5.2,6.9,5.7,6.3,6.9,7.9,5.2,6.2,5.7,7.5,6.4,98.3,2.184444444,1.074952934,2.348174964
"AVL,CRY,LEI,WOL",5.6,7.4,6.4,7.4,4.5,4.2,5.1,7.9,6.4,5.2,4.7,5.6,6.8,7.3,5.9,90.4,2.008888889,1.168922988,2.348236403
"BUR,FUL,LEI,NEW",7.4,5.3,7.6,6.4,4.7,7.5,4.8,7.9,6.6,5.9,5.7,5.8,5.2,6,7.9,94.7,2.104444444,1.11603038,2.348623933
"BHA,EVE,LEI,LIV",6.2,4.7,8,5.7,5,5.2,6.6,8.6,6.3,4.1,6.8,6.1,6.1,5.8,5.8,91,2.022222222,1.163533207,2.352922708
"BHA,MCI,SHU,TOT",8.5,6.7,5.6,7.7,4.7,5.6,6.7,7.3,7.8,7.2,6.3,7.9,5.7,6,6.1,99.8,2.217777778,1.065609595,2.36328528
"ARS,CRY,FUL,LEI",5.2,6.3,8.4,7.5,4.7,5.4,6.3,5.8,6.3,5.2,6.7,6.2,5.8,7.9,7.9,95.6,2.124444444,1.113210715,2.364954318
"ARS,MCI,SHU,WOL",6.2,7.7,7.2,4,5.5,6.6,6.7,8.9,6.9,6.1,7.3,6.2,6.8,6.5,6.1,98.7,2.193333333,1.078491009,2.36549028
"BUR,FUL,LIV,WBA",7.5,8,6.9,6.7,5.4,4.3,5.3,8,5.8,6.9,5.8,6.8,6.3,4.8,5.2,93.7,2.082222222,1.136326579,2.366084455
"CRY,LEI,MUN,SOU",5.2,5.6,6.1,6.4,4.5,6.8,6.7,5.1,6.7,5.2,5.1,5.7,6.6,9.3,6.8,91.8,2.04,1.16078791,2.368007336
"ARS,FUL,WBA,WHU",6,7,8.3,8,7.6,6,6.6,5.4,5.9,6,8.2,5.9,5,5.9,7.6,99.4,2.208888889,1.072691319,2.369455937
"ARS,CHE,LEE,WBA",6.3,5.8,6.8,5.2,7.5,6.8,6.8,4,6.7,6.8,5.8,6.2,7.3,6.4,8.9,97.3,2.162222222,1.097312735,2.37263398
"AVL,BUR,LEI,LIV",7.6,6.8,6.9,6.2,5,5.8,7.1,8.5,5.3,5.6,5.2,6.1,5.7,5.8,3.7,91.3,2.028888889,1.169778164,2.373349919
"BUR,EVE,NEW,TOT",8.5,5.5,5.4,5.4,7.6,8.4,5.4,6.3,6.1,7.1,6.4,5.9,7.5,7,7.4,99.9,2.22,1.070914162,2.37742944
"ARS,FUL,MCI,SHU",7.5,6.3,5.7,6.7,5.7,6.3,6.9,8.4,6.4,6.1,7.3,8.9,4.8,6.2,5.6,98.8,2.195555556,1.082897348,2.377561289
"CHE,LEE,WBA,WHU",6.4,6.9,6.2,7.4,7.5,7.8,6.8,3.6,6.8,5.3,6,6.3,5.8,8,6.8,97.6,2.168888889,1.099003878,2.3836173
"BUR,LEI,MUN,SOU",7.7,5.6,6.7,5.3,4.5,8.4,6.7,5.6,5.2,7.4,5.6,6.2,5.5,7.8,6.8,95,2.111111111,1.132422603,2.39066994
"CRY,FUL,LIV,NEW",6.8,7.5,6.3,7.4,5.7,3.7,5.8,7.4,7.3,4.7,6.3,5.3,6.4,4.3,5.2,90.1,2.002222222,1.194311916,2.391277858
"LEI,MCI,MUN,SOU",7.7,5.6,7.1,5.2,6,7.7,5.5,6.7,7.7,5.6,4.5,6.7,4.4,7.6,6.2,94.2,2.093333333,1.143428429,2.393576844
"AVL,CRY,NEW,SOU",6.9,6,5.8,7,8.7,4.8,6.4,5.8,7.4,5.9,4.8,5.4,7,7,4.3,93.2,2.071111111,1.157501414,2.39731404
"ARS,AVL,LEI,SHU",5.7,5.1,7.8,7.4,5.7,8,8.4,8,5.9,5.1,6.3,6.2,6.3,5.7,6.3,97.9,2.175555556,1.102248784,2.398003465
"AVL,CHE,LEE,WOL",8.6,6.8,4.6,6.1,7.3,4.6,5.6,6.1,5.8,8.3,6.8,6.1,6.8,6.3,5.8,95.6,2.124444444,1.129137893,2.398790723
"AVL,BUR,CHE,LEI",8.1,6.8,5.3,5.2,5.2,8,6.6,6.2,4.2,6.8,4.6,7.1,5.7,7,6.4,93.2,2.071111111,1.159967159,2.402420871
"BUR,EVE,LEI,LIV",6.2,6.3,6.9,5.2,5,7.3,6.6,8.6,5.3,4.1,6.2,6.1,6.6,7.4,4.7,92.5,2.055555556,1.169045194,2.403037344
"CRY,LIV,MUN,WBA",6.9,7.3,6.6,7.8,5.2,4.7,7.3,6.8,6.1,4.7,5.3,6.3,7.7,4.1,6.2,93,2.066666667,1.164351444,2.406326318
"CHE,CRY,FUL,LEI",5.6,7.9,4.7,6.9,4.7,5.9,5.1,5.7,6.2,5.2,4.5,6.6,6.3,8,7.9,91.2,2.026666667,1.188155834,2.407995823
"CHE,FUL,LEE,NEW",7.9,4.3,4.6,6.4,7.5,6.4,5.3,5.6,6.8,6.8,7.3,5.8,4.8,5.5,7.8,92.8,2.062222222,1.167944878,2.408561882
"BHA,FUL,LEI,SOU",5.8,5.7,7.5,5.8,4.7,3.8,4.7,6.3,7.4,8,6.2,6.2,4.7,6.9,6.9,90.6,2.013333333,1.19690076,2.409760196
"AVL,SHU,WHU,WOL",6.3,6.9,5.8,7.9,6.2,7.3,7.8,8.1,6,5.8,8.2,6.3,6.5,5.6,4.3,99,2.2,1.095445115,2.409979253
"MUN,SHU,SOU,WBA",7.5,5.1,5.5,6.9,4.6,7.4,6.4,6.8,6.8,5.8,5.9,6.4,8.8,4.6,6.7,95.2,2.115555556,1.139465205,2.410601944
"BUR,FUL,SHU,SOU",7.5,6.8,5.2,6.3,4.2,5.9,6.5,6.3,5.4,8.5,6.8,7.9,6.9,6.8,5.1,96.1,2.135555556,1.129137893,2.4113367
"BHA,CHE,EVE,WHU",6.9,6.5,5.9,4.7,7.5,7.9,7.8,4.2,5.2,6,6.3,7.8,5.9,7,6.5,96.1,2.135555556,1.129137893,2.4113367
"ARS,CRY,FUL,LIV",5.2,8.5,6.3,6.8,5.7,3.7,7.3,5.8,6.3,6.2,7.8,6.2,6.9,5.7,5.2,93.6,2.08,1.15931014,2.411365091
"BHA,CHE,WBA,WHU",6.4,8,8,6.2,5.9,6.9,7.3,4.2,5.7,6,4.8,6.3,5.9,5.4,8,95,2.111111111,1.142470173,2.411881475
"ARS,AVL,MCI,TOT",8.3,7,5.8,7.3,9,6.2,5.7,6.4,6.8,7.8,5.3,6.9,5.3,6.7,5.8,100.3,2.228888889,1.083556754,2.415127608
"CHE,FUL,NEW,WHU",6.3,7.1,5.9,6.4,8.1,8.6,5.3,5.3,5.8,6,7,5.3,4.5,5.5,7.5,94.6,2.102222222,1.149202622,2.41587929
"BUR,LEE,LIV,WBA",9.4,6.8,7.2,6.7,5.7,5.1,7.3,6.3,6.8,5.6,5.8,5.8,6.1,5.8,4.5,94.9,2.108888889,1.146090664,2.416977866
"ARS,CRY,LIV,MUN",5.2,7.3,6.6,6.2,5.5,5.7,9.3,5.1,5.1,6.2,7.3,6.2,7.2,5,6.2,94.1,2.091111111,1.156019443,2.417365102
"BUR,CRY,NEW,WOL",7.3,9.1,7.4,4.7,4.6,5.7,6.3,6.3,5.8,6.4,5.3,5.3,6.9,6.3,6.8,94.2,2.093333333,1.156472469,2.420882368
"AVL,BUR,LEI,WOL",8.1,6.8,7,5.2,4.5,5.8,5.1,8.4,4.9,7.3,5.2,6.1,5.7,6.8,5.9,92.8,2.062222222,1.174652938,2.422395391
"ARS,CRY,MUN,WOL",5.7,7.4,6.7,5.2,5,5.7,7.3,5.1,5.1,7.4,7.9,6.2,7.3,6,8.4,96.4,2.142222222,1.131034082,2.422926345
"BHA,CHE,CRY,NEW",7.3,7.5,6.8,5.2,5.3,5.9,7.8,4.6,6.1,5.9,4.7,6.3,6.4,4.9,8.4,93.1,2.068888889,1.17136469,2.423423393
"BHA,CHE,LIV,MUN",6.7,6.7,6,5,5.5,5.7,8.1,5.5,4.5,7.8,6.7,7.1,6.1,4,7.3,92.7,2.06,1.176678133,2.423956954
"CHE,EVE,FUL,LIV",6.2,7,4.3,4.1,6.8,5.3,5.3,8,5.3,6.3,6.7,7.3,7.9,5.8,5.3,91.6,2.035555556,1.191917223,2.426213725
