COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"ARS,BHA,FUL,LIV,MCI",5.8,6.4,7.3,5,5.7,3.2,5.6,6.3,5.8,6.6,6.2,6.7,3.7,4.7,4.6,83.6,1.857777778,1.14046774,2.118735624
"BHA,CHE,CRY,LEI,SHU",5.6,5.5,4.5,5.7,3.5,5.8,7.6,4.6,6.1,3.5,4.5,6.6,6.2,5.7,6.7,82.1,1.824444444,1.161567086,2.119214617
"EVE,FUL,LEI,SOU,TOT",4.6,4.8,4.4,4.9,5.8,5.3,4.2,5.8,7,5.9,6.2,4.1,6.8,8.1,5.9,83.8,1.862222222,1.138210793,2.119601432
"CRY,EVE,LIV,MCI,NEW",6.8,5.9,6.3,5.1,6.6,5,5.8,8.1,6.8,4.4,4.2,5.3,5.7,5.1,4,85.1,1.891111111,1.120884005,2.119716196
"EVE,FUL,NEW,SHU,SOU",7.4,4.3,4.3,4.4,6.5,5.9,4.9,7.4,6,4.3,6.4,5.4,7,4.8,5.2,84.2,1.871111111,1.133179261,2.120304307
"BUR,CHE,CRY,LEE,WBA",7.4,6.8,5,5.7,4.8,5.2,6.8,4,5.1,5.2,3.7,6.8,6.2,7,5.6,85.3,1.895555556,1.118587545,2.120344835
"BUR,CRY,LEI,NEW,WOL",5.6,6.8,7.4,4.7,4.1,5.7,4.6,6.3,5.8,3.7,5.1,3.6,5.7,6.3,6.8,82.2,1.826666667,1.16078791,2.120372582
"CRY,NEW,SHU,SOU,WHU",5.4,6.3,5.6,6.4,5.8,6.9,7.4,3.8,6.9,4.2,5.3,4.4,6,7,4.7,86.1,1.913333333,1.108280521,2.120510064
"AVL,BHA,TOT,WHU,WOL",5.2,6.4,5.9,6.8,5.7,3.7,4.7,4.3,5.4,8,7,4.7,4.4,5.2,5.5,82.9,1.842222222,1.151065759,2.12051892
"BHA,CRY,LIV,MUN,WBA",6.9,5.2,6.6,7.2,4.6,3.6,7.3,5.6,5.1,4.7,4.9,6.3,6.1,4,5.7,83.8,1.862222222,1.138838172,2.120769751
"ARS,MCI,MUN,SOU,WOL",4.6,6.3,7.1,3.1,6.5,5.5,4.5,5.1,5.2,7.8,5.7,4.6,5.1,6,5.7,82.8,1.84,1.152760662,2.121079617
"AVL,EVE,LEI,SOU,WBA",5.8,4.3,5.4,4.9,6.9,5.4,5.2,7.5,6.5,3.8,4.3,4.7,7.3,6.1,4.4,82.5,1.833333333,1.156966477,2.121105208
"ARS,AVL,BHA,CHE,WBA",6.3,5.9,6.4,4.6,5.9,4.4,6.3,4.6,5.2,7.5,3.8,6.2,5.9,4.4,7.5,84.9,1.886666667,1.124277546,2.12113697
"BUR,EVE,LEE,SOU,WBA",8.1,4.3,5.7,4.3,6.4,5.7,5.4,4.6,5.4,5.3,4.8,5.9,6.7,7.6,5.1,85.3,1.895555556,1.119225923,2.121554916
"ARS,BUR,LEE,LIV,TOT",4.6,6.3,5.7,5.1,6.2,5.5,7.2,4.1,5.7,7.1,7.8,4.6,5.7,6.7,4.5,86.8,1.928888889,1.099913417,2.121610768
"ARS,AVL,TOT,WBA,WHU",4.8,6.5,6,8,8.1,5.9,5.4,3.8,5.4,6,5.5,5.3,5.5,5.4,6,87.6,1.946666667,1.090085187,2.122032497
"AVL,CRY,LEI,MCI,SOU",5.2,6.3,5.8,5.2,5.6,4.8,5.5,5.8,7.3,4,3.7,5.7,4.6,7.8,3.7,81,1.8,1.178982612,2.122168702
"ARS,AVL,CRY,EVE,LIV",5.2,5,4.9,4.7,7.3,4.2,7.3,6.4,4.9,4.7,5.4,6.2,7.4,5.2,3.7,82.5,1.833333333,1.15758369,2.122236766
"AVL,EVE,LEI,TOT,WOL",5,4.3,4.4,4.8,5.6,5.2,4,7.9,5.5,5.3,5.8,4,7.3,6.8,6,81.9,1.82,1.166067874,2.12224353
"FUL,LEI,LIV,MUN,TOT",4.5,4.6,4.7,7.3,5.1,4.7,4.2,6.7,5.7,5.6,7.7,4,5.1,4.6,6.8,81.3,1.806666667,1.174855614,2.122572476
"BHA,MUN,NEW,SOU,WHU",5.9,4.2,7.3,5.3,6.8,6.3,6.9,4.3,4.7,6,6.4,4.4,4.2,3.7,5.9,82.3,1.828888889,1.160582776,2.122576944
"CHE,LEE,LIV,MCI,WBA",6.2,6.7,6,4.4,6.8,5.1,5.6,5.7,7.7,5.1,3.1,5.6,5,5.3,3.9,82.2,1.826666667,1.162017949,2.122619454
"BUR,FUL,LIV,MUN,SOU",5.8,5.8,5.7,4.6,5.2,4.2,5.7,5.6,3.7,8.4,6.7,6.2,5.2,4.6,4.1,81.5,1.811111111,1.172096209,2.122796468
"ARS,CRY,LEE,NEW,TOT",5.8,4.8,5.1,7.5,6.9,5.6,6.4,4.1,7.3,5.2,6.4,4.3,5.8,6.4,7.2,88.8,1.973333333,1.075838543,2.122988059
"MUN,NEW,SOU,WHU,WOL",4.7,5.3,7.2,3.7,7.2,6.7,4.7,4.7,5.3,6,6.9,3.7,4.8,4.6,5.9,81.4,1.808888889,1.173801314,2.123276154
"BUR,EVE,NEW,SOU,WBA",7.5,5,6.4,4.3,7.1,6.9,5.4,6.3,5.9,4.5,4.8,4.4,7.4,5.5,5.3,86.7,1.926666667,1.102075963,2.123333022
"BHA,BUR,CHE,LEE,LIV",6.7,6.2,5.6,4.5,5.1,4,8.1,4.5,4.6,7.1,5.7,6.1,4.6,5.2,4.5,82.5,1.833333333,1.158200575,2.12336772
"EVE,MCI,SHU,WHU,WOL",6.3,6.2,5.7,4.1,5.5,6.6,4.6,8.2,6,4.3,6.3,6.3,5.3,6.9,4.6,86.9,1.931111111,1.099653625,2.123553334
"LEE,LEI,LIV,MUN,TOT",4.5,3.4,5,7.3,5.4,5.5,6,5,6.7,4.9,7.7,4,4.9,5.6,6.1,82,1.822222222,1.165373433,2.123569367
"FUL,LEI,MCI,SHU,SOU",5.7,5.6,5.2,5.2,4.1,5.2,4.6,7.4,7.9,3.9,4.5,5.7,4.1,6.6,4.5,80.2,1.782222222,1.191557604,2.123620441
"BHA,MUN,SOU,TOT,WHU",4.8,5.7,5.6,6.3,5.7,5.2,6.3,3.8,4.7,8.1,7.4,4.8,4.2,5.7,5.9,84.2,1.871111111,1.135068699,2.123839655
"AVL,CHE,LIV,SHU,TOT",5,6.3,4,6.1,5.6,5.2,6.2,6.3,5.8,6.1,5.7,5,8.4,4.6,3.6,83.9,1.864444444,1.139214433,2.12400202
"CHE,EVE,FUL,MCI,TOT",6.8,6,4.2,4.1,7,5.7,4.2,5.7,5.3,6.3,4.6,7.4,5.8,7.3,5.8,86.2,1.915555556,1.108967774,2.12428938
"BHA,CHE,MUN,WBA,WHU",6.4,5.2,6.2,6.2,5.2,6.4,6.8,4.2,4.5,6,4.8,6.3,4.2,4.2,8,84.6,1.88,1.129981037,2.124364349
"BUR,EVE,LEE,WBA,WOL",8.5,4.3,5.8,4.2,5.2,5.1,4.3,6.3,4.9,5.3,5.4,5.8,6.7,6.8,5.7,84.3,1.873333333,1.1340194,2.124396343
"BHA,CHE,MUN,WHU,WOL",5.1,6.3,6.1,4,5,5.7,6.1,4.2,4.5,7.5,6.8,5.6,4.2,5,7.5,83.6,1.857777778,1.143595,2.124545378
"BUR,CRY,MCI,NEW,SOU",6.9,7.9,6.8,4.6,5.7,5.6,5.7,4.7,6.7,4.7,4.1,5.4,4.7,6.8,4.6,84.9,1.886666667,1.126181919,2.124729887
"ARS,LEE,MUN,WBA,WOL",6.3,4.1,6.6,5.2,5.6,5.1,5.3,5,5.2,6.8,7.5,5.2,5.6,5.1,8.3,86.9,1.931111111,1.100302989,2.124807327
"AVL,CHE,LEE,TOT,WOL",5.5,5.3,4.2,5.7,6.8,4.6,4.5,4,5.8,8.3,5.8,5,6.8,6.3,5.8,84.4,1.875555556,1.132927098,2.124867713
"ARS,AVL,BUR,WBA,WHU",6,6.5,7.1,6.3,7,6.5,7.6,4.3,4.3,6,4.4,5.9,4.9,5.4,4.4,86.6,1.924444444,1.10419115,2.124954524
"ARS,AVL,BHA,CRY,SOU",5.3,5.9,5.8,4.7,6.4,3.8,7.9,4.2,5.3,7.4,4.8,6.3,5.9,5.3,4.3,83.3,1.851111111,1.148207713,2.125460056
"EVE,FUL,LEE,LEI,SOU",5.8,3.6,4.8,4.9,6.3,4.7,4.7,5.7,6.5,4.6,6.2,5.2,4.6,8.6,5.2,81.4,1.808888889,1.17501773,2.125476517
"FUL,LEI,LIV,SHU,SOU",4,5.6,5.2,5.2,4.1,4.2,4.7,7.4,7.4,3.9,6.6,4,6.2,5.1,4,77.6,1.724444444,1.232573769,2.125504988
"AVL,CHE,EVE,LEI,WBA",6.2,4.3,4.3,4.8,5.8,6.5,5.3,7.4,4.8,3.8,3.8,5.6,7.3,5.5,6.5,81.9,1.82,1.167904106,2.125585472
"CHE,EVE,LIV,MCI,MUN",6.7,5.2,4.6,4.1,6.6,6.6,6.1,7.3,4.1,5.1,4.6,7.3,5.5,5.1,4.1,83,1.844444444,1.152430145,2.125593378
"FUL,MCI,MUN,SOU,WBA",7.6,5.3,5.7,5.7,5.8,4.9,4.3,6.7,6.2,6.3,3.7,7.4,4.1,4.8,5.2,83.7,1.86,1.14280357,2.125614641
"CHE,LEE,MUN,SHU,WOL",6.6,3.4,4.4,4.6,4.4,6.6,6.1,4.9,5.1,6.6,7.3,6.1,6.6,5.4,6.6,84.7,1.882222222,1.129390902,2.125764653
"AVL,CHE,LEI,SOU,WOL",4.5,6.3,5.2,2.5,5.6,4.7,4.5,5.7,5.8,6.8,4.6,4,7.3,6.3,5.4,79.2,1.76,1.207831587,2.125783593
"AVL,BUR,CHE,LEE,LEI",8.1,4.1,4.6,5.2,5.2,6.3,6.6,4.5,4.2,6.1,4.6,6.1,5,7,4.7,82.3,1.828888889,1.162427673,2.125951056
"AVL,CRY,LIV,MUN,NEW",6.8,3.8,5.2,6.8,5.5,4.2,7.3,6.7,4.7,4.7,4.9,5.3,5.8,3.6,3.7,79,1.755555556,1.211060142,2.12608336
"BHA,CHE,LEE,TOT,WHU",5.2,5.7,4.5,6.8,6.4,5.1,6.7,3.6,5.7,6.8,6.8,5.7,3.7,6.9,6.3,85.9,1.908888889,1.113852175,2.12622004
"AVL,FUL,LIV,SOU,WBA",5.8,6,5.4,5.7,6.3,3.8,4.4,7.5,6.4,6.3,4.4,4.7,6.4,4.3,3.2,80.6,1.791111111,1.187113346,2.126251903
"BHA,CHE,CRY,LEE,SOU",5.7,5.7,5,4.1,5.3,4.1,7.2,4,6.1,6.7,4.6,6.2,5.7,7.9,5.1,83.4,1.853333333,1.147543961,2.126781475
"CHE,CRY,LEE,MUN,TOT",6.2,4.6,4.5,7.9,5.7,5.6,6.7,4,5,6.7,5.7,6.2,6.1,6.8,7.2,88.9,1.975555556,1.076679198,2.127039571
"CRY,EVE,NEW,SHU,SOU",6.9,4.3,4.7,4.4,5.9,6.3,5.9,5.8,6.4,4.2,5.3,5.4,8.5,5.9,5.1,85,1.888888889,1.126097348,2.127072769
"BHA,CHE,CRY,LIV,MUN",5.6,6.7,5,5,4.6,3.6,8.1,4.6,4.5,6.2,5.2,6.6,6.1,4,5.7,81.5,1.811111111,1.174531315,2.127206715
"ARS,BHA,LEE,TOT,WBA",6.4,5.2,6.8,6.8,5.9,4.7,5.9,4.1,6.8,6.8,6.5,5.3,5.2,5.3,8.3,90,2,1.063686313,2.127372625
"ARS,CRY,EVE,MUN,WBA",7,4.3,5.2,5.9,5.2,6.4,6.5,5.1,4.2,4.4,4.9,6.9,7.3,5.2,7.4,85.9,1.908888889,1.114493265,2.127443811
"BHA,BUR,LEI,LIV,MUN",6.2,4.5,7.2,6.1,4.1,5.2,7.6,6.1,3.6,5.6,6.2,6.1,5,4,5.7,83.2,1.848888889,1.150693373,2.127504191
"ARS,EVE,LEE,LEI,LIV",4,3.6,6.2,4.7,6.6,6.1,6.6,5.7,6.3,4.1,7.2,4.5,5.6,6.8,4.6,82.6,1.835555556,1.159104745,2.127601154
"ARS,BHA,EVE,LEE,WBA",8.1,3.7,6.9,5.3,6.4,4.7,6.5,4.6,5.3,5.3,6,6.4,5.2,5.3,6.8,86.5,1.922222222,1.106904736,2.127716882
"ARS,EVE,LIV,MCI,MUN",6.3,4.3,6.2,4.7,7,6.6,6.6,7.4,4.2,5.1,6.2,6.9,5.1,5,4.1,85.7,1.904444444,1.117309694,2.12785424
"BHA,FUL,LIV,NEW,SOU",5.7,5.4,6.8,4.7,5.7,3.2,4.9,6.3,6.8,6.9,6.4,3.7,4.9,3.7,4.7,79.8,1.773333333,1.200119042,2.128211101
"CRY,FUL,LEE,NEW,WOL",7.3,4.3,5.2,6.4,5.2,3.7,3.8,5.7,6.9,5.2,7.4,4.8,4.8,5.3,6.2,82.2,1.826666667,1.165087366,2.128226256
"BHA,CRY,LEE,SOU,WOL",5.7,5.7,6.1,4.1,4.6,3.6,5.7,4.1,6.8,7.2,5.8,5.2,5.7,7.7,5.1,83.1,1.846666667,1.152512783,2.128306939
"AVL,LEE,NEW,SHU,SOU",7.4,3.8,4.6,6.4,7.4,5.2,6.4,5.7,7,5.1,5.4,4.9,5.3,4.3,4.2,83.1,1.846666667,1.152512783,2.128306939
"EVE,FUL,NEW,WBA,WHU",7.6,4.5,6.1,6.5,7.6,6,4.5,7,5.5,4.5,5.5,5,4.5,4.5,6,85.3,1.895555556,1.123048572,2.12880096
"BUR,LEI,LIV,SHU,SOU",4,6.6,6.2,4.6,3.5,6.2,6.5,6.3,6.3,3.9,5.6,4,6.6,6.1,4,80.4,1.786666667,1.19151764,2.12884485
"AVL,CHE,SHU,WBA,WHU",6.3,5.8,4.1,7.3,5.3,7.5,6.3,5.4,5.3,4.3,3.8,6.3,6.5,4.8,4.3,83.3,1.851111111,1.150072461,2.128911912
"CHE,EVE,FUL,WHU,WOL",5.1,6.6,4.3,3.1,6.3,5.3,3.8,5.3,5.3,6,7.5,5.6,6,6.8,6,83,1.844444444,1.154288072,2.129020221
"CRY,FUL,NEW,SOU,TOT",5.8,6.5,4.8,6.5,5.9,4.3,4.3,4.2,7.9,6.5,5.3,3.8,6.5,6,5.8,84.1,1.868888889,1.139214433,2.129065195
"ARS,MCI,MUN,WBA,WHU",6,5.8,7.8,6.2,6.7,7.3,6.3,4.7,4.7,4.8,4.8,5.9,3.6,5.2,6.3,86.1,1.913333333,1.112782869,2.129124557
"BUR,LEE,NEW,SOU,TOT",6.3,5.3,5.6,4.8,6.9,6.1,5.3,4.1,7.4,7.4,5.8,3.8,5.2,7,5.1,86.1,1.913333333,1.112782869,2.129124557
"ARS,EVE,LEE,LIV,MCI",6.3,4.3,6.2,4.7,8.2,5.4,6.6,6.4,6.3,5.1,6.2,5.7,4.6,6.5,3.9,86.4,1.92,1.108924833,2.12913568
"EVE,LEE,LEI,MUN,SOU",6.3,2.6,5.1,4.9,6.1,6.7,5.7,5,5.3,4.6,6.2,5.2,4.9,7.9,5.2,81.7,1.815555556,1.172827272,2.129333069
"CHE,LEE,LIV,SHU,TOT",5,5.6,4,6.1,5.6,5.5,6.5,4,7.2,5.4,7.2,5,7.7,5.6,4.4,84.8,1.884444444,1.130023177,2.129465898
"BHA,BUR,CHE,CRY,NEW",7.3,6.9,5.7,4.7,4.2,5.3,7.8,4.6,4.6,5.9,4.6,6.3,5.3,4.9,6.8,84.9,1.886666667,1.128716085,2.129511013
"BHA,EVE,LEI,SHU,TOT",6.2,4.6,4.2,6.4,3.5,6.3,5.2,6.3,5.9,3.6,6.8,5.7,6.7,6.2,6.8,84.4,1.875555556,1.13544621,2.129592447
"ARS,CRY,EVE,NEW,SHU",6.9,4.3,4.7,4.9,5.9,7.4,7.5,5.8,5.8,4.2,5.9,5.9,7.5,5.2,5.7,87.6,1.946666667,1.094009663,2.129672144
"CHE,FUL,LEE,MUN,SOU",6.3,3.6,4.6,4.7,6.3,4.7,5.2,4,4.6,8.3,6.2,6.2,4.6,5.8,5.7,80.8,1.795555556,1.186150235,2.129798645
"MCI,MUN,NEW,SHU,SOU",7.4,4.1,5.5,4.7,5.5,7.7,5.7,6.7,6.7,4.6,4.7,5.4,4.6,4.1,4.5,81.9,1.82,1.170347934,2.130033239
"CHE,CRY,MUN,NEW,WOL",6.1,6.4,5,3.6,5,6.2,5.1,5,5,5.9,4.7,4.6,6.8,4.6,8.4,82.4,1.831111111,1.163410422,2.13033375
"ARS,CRY,MUN,WHU,WOL",4.7,6.9,6.7,5.2,5,5.7,7.3,3.8,4.7,5.9,7.9,5.2,5.3,6,6.4,86.7,1.926666667,1.105957891,2.130812204
"ARS,AVL,EVE,TOT,WBA",6.4,5,4.4,5.9,8.1,5.9,4.9,5.9,4.9,6,5,5.3,8.1,5.4,6.5,87.7,1.948888889,1.093400114,2.130915333
"LEE,LIV,MCI,MUN,SOU",7.7,4.6,6,4.5,7,5,6.5,5,6.7,5.9,5.6,5.2,3.9,5.4,3.5,82.5,1.833333333,1.162509601,2.131267601
"ARS,CRY,EVE,LEE,LIV",5.2,4.3,5.2,4.7,6.7,4.5,7.8,4.1,5.8,4.7,6.8,5.7,6.7,6.8,4.5,83.5,1.855555556,1.148705275,2.131486455
"AVL,EVE,LEI,MUN,TOT",6.8,3.3,4.4,7,5.6,6.9,5.2,6.7,3.8,5.3,5.8,6.3,5.6,5.8,6.5,85,1.888888889,1.128631704,2.131859886
"FUL,LIV,MCI,MUN,WHU",5.9,6.2,6.2,6.6,6.1,4.6,5.6,6.3,4.8,5.1,6.7,7.3,3.3,4.6,3.6,82.9,1.842222222,1.157254551,2.13192005
"BUR,CRY,LEE,NEW,WBA",8.6,4.8,6.2,6.9,4.8,5.2,6.5,4.6,6.3,4.4,4.3,5.5,5.2,5.5,5.6,84.4,1.875555556,1.136703672,2.131950887
"BHA,CHE,FUL,SOU,WHU",4.7,6.9,5.2,4.1,5.9,3.8,5.2,3.7,5.7,8.1,5.7,5.7,3.9,5.9,5.4,79.9,1.775555556,1.200872699,2.132216191
"BUR,CHE,CRY,EVE,NEW",7.3,6,4.7,4.2,5.3,7.4,6.3,4.6,4.2,4.4,4.6,6.3,6.9,6.5,5.8,84.5,1.877777778,1.135572019,2.132351902
"ARS,AVL,CHE,CRY,LEE",5.7,4.8,4.6,6.3,6.9,4.7,7.8,4,5.2,6.7,4.2,6.7,5.8,6.4,4.7,84.5,1.877777778,1.135572019,2.132351902
"FUL,LIV,NEW,SHU,SOU",5.7,5.3,5.2,4.7,5.1,4.2,4.9,7.4,7.4,4.6,6.8,3.7,6.4,4.1,4,79.5,1.766666667,1.207121724,2.132581713
"EVE,LIV,MUN,TOT,WBA",6.3,4.3,4.7,6.3,6.1,5.7,4.9,6.8,5.2,4.8,6.4,4.7,8.3,4.1,6.3,84.9,1.886666667,1.130612982,2.133089825
"ARS,FUL,LEI,SOU,WBA",4.1,6.3,7.6,4.8,5.3,4.9,4.3,5.8,7.4,5.3,4.7,4.6,5.8,5.9,7.4,84.2,1.871111111,1.140091893,2.133238608
"LEI,LIV,MUN,WHU,WOL",4.1,6.2,7.7,5.1,4.9,6.1,5.4,6.3,5.3,4.1,7.7,3.9,4.6,4.9,5.3,81.6,1.813333333,1.176435294,2.133269332
"AVL,BUR,LEI,LIV,NEW",5.6,4.8,6.9,5.7,5,5.8,6.3,7.9,5.3,4.1,5.2,3.6,5.7,3.8,3.7,79.4,1.764444444,1.209171302,2.133515587
"BHA,FUL,LEE,SOU,WBA",7.6,4.7,5.7,6.3,5.4,3.7,4.4,4.6,6.9,7.4,5.4,5.9,4.2,4.9,5.7,82.8,1.84,1.159556565,2.133584081
"CRY,MCI,MUN,NEW,WHU",7,5.7,6.6,6.8,6.1,7.2,6.8,4.7,5.2,4.4,4.2,6,3.6,5.1,4.7,84.1,1.868888889,1.141719672,2.133747209
"EVE,MUN,SOU,WHU,WOL",4.7,4.8,5.7,3.2,7.2,6.2,4.7,4.7,4.3,6,7.4,4.7,6.3,6.7,4.9,81.5,1.811111111,1.178174536,2.133804994
"EVE,LEI,MCI,MUN,SOU",6.3,3.6,5.7,4.2,6,7.2,5.5,6.7,5.7,4.1,4.5,6.4,4.4,7.2,4.7,82.2,1.826666667,1.168148719,2.133818326
"BUR,EVE,LIV,MCI,SOU",6.3,7.4,6.4,4.2,6.6,5.5,5.7,7,5.3,5.1,4.6,6.2,5.6,7.1,3.5,86.5,1.922222222,1.110126548,2.13390992
"ARS,BUR,LIV,SHU,WBA",5.7,6.8,6.7,5.1,4.2,6.3,7.9,6.4,5.3,4.6,5.8,5.2,7.3,4.6,4.5,86.4,1.92,1.111498345,2.134076823
"BUR,CRY,LEE,LEI,NEW",6.8,4.1,6.2,6.4,4.1,6.2,6.8,4.6,6.3,3.7,5.1,4.8,5,7.5,5.6,83.2,1.848888889,1.154411827,2.1343792
"AVL,CRY,EVE,LIV,WHU",5.3,6.1,4.9,6.9,7.3,4.2,7.3,6,5,4.4,5.4,6.3,5.9,5.9,3.3,84.2,1.871111111,1.140718237,2.134410567
"LEE,LIV,MUN,SOU,WOL",4.5,4.6,6,3.5,5.9,4.4,5.5,5,6.2,7.1,7.8,4,6,4.9,4,79.4,1.764444444,1.209761881,2.134557631
"CHE,CRY,LEE,LEI,NEW",5.6,4.1,5,5.3,5.2,6.7,6.1,4,7.2,3.7,4.5,4.6,5.1,7,7.2,81.3,1.806666667,1.181524439,2.13462082
"ARS,FUL,LEI,MCI,WHU",4.2,6.3,7.5,5.7,6.2,6.3,4.6,5.4,5.9,4.1,6.1,5.2,3.3,7.2,5.3,83.3,1.851111111,1.153173675,2.134652602
"ARS,CHE,EVE,FUL,SHU",6.2,4.8,4.1,3.7,5.3,7,5.3,5.7,5.2,5.8,6.8,7.2,7.5,6.2,6.3,87.1,1.935555556,1.102896619,2.134717678
"EVE,FUL,LIV,NEW,WHU",5.8,4.5,5.9,5.3,7.9,5.3,5,7,5.5,4.5,7.4,4.3,4.5,4.3,4.3,81.5,1.811111111,1.178780645,2.134902724
"BHA,BUR,CHE,LEI,WBA",6.2,6.2,7.4,5.1,4.1,5.9,5.6,5.1,4.6,5.3,4.1,5.6,5.1,5.4,8.4,84.1,1.868888889,1.142345123,2.134916108
"ARS,BHA,MCI,MUN,SOU",6.4,5.2,7.1,4.1,6.1,5.1,6.7,4.7,4.6,7.8,5.2,6.8,4,5.1,5.7,84.6,1.88,1.135655883,2.135033061
"AVL,BUR,LEI,TOT,WHU",4.7,6.3,5.4,8,5.2,6.9,5.7,4.3,4.4,5.3,5.2,4.7,4.7,7.5,4.4,82.7,1.837777778,1.161813033,2.135154174
"BUR,LIV,MUN,NEW,WOL",6.1,5.8,7.2,4.5,5,5.6,5.6,7.2,4.2,6.3,6.8,3.6,5.7,3.6,5.7,82.9,1.842222222,1.159104745,2.135328519
"LEE,LEI,MUN,NEW,SOU",5.7,3.1,6,5.4,6.1,7.2,5.7,5,7.3,4.6,5.7,3.7,4.9,5.8,6.7,82.9,1.842222222,1.159104745,2.135328519
"CRY,MUN,SOU,TOT,WBA",5.8,6.3,5.1,6.9,5.2,5.3,4.8,4.2,6.7,5.9,4.3,4.8,8.3,5.8,6.8,86.2,1.915555556,1.114749598,2.135364786
"ARS,AVL,EVE,SHU,TOT",6.3,4.3,4.2,6.4,6.9,6.9,5.9,6.4,4.9,5.8,7,6.3,8,5.7,4.8,89.8,1.995555556,1.07029146,2.135826069
"BHA,MUN,WBA,WHU,WOL",6.4,5.2,7.9,6.2,5,4.2,5.3,5.2,4.7,6,6.5,5.3,4.2,4.2,7.5,83.8,1.862222222,1.146962863,2.135899732
"BUR,CRY,MUN,SOU,TOT",5.8,6.8,5.1,5.8,4.6,5.7,6.3,4.2,4.1,8,5.2,5.8,6.7,7.3,5.2,86.6,1.924444444,1.109997855,2.136129205
"BHA,LEE,LIV,SHU,SOU",5.7,4.5,5.5,5.1,4.5,4,7.7,4.6,7.3,5.4,7.3,5.2,5.6,4.5,4,80.9,1.797777778,1.188316136,2.136328342
"ARS,CHE,MCI,SHU,WBA",6.2,6.8,5.5,4,5.3,7.3,5.6,5.8,6.2,4.6,3.1,6.2,6.8,5.7,6.6,85.7,1.904444444,1.121775803,2.136359696
"BUR,CHE,EVE,LIV,WBA",6.2,7,5.3,4.1,5.7,6.3,5.8,6.3,4.2,4.8,4.2,5.6,8.3,5.3,4.7,83.8,1.862222222,1.147585457,2.13705914
"AVL,BUR,CRY,LEI,TOT",5.7,6.3,4.8,8.5,4.1,5.3,5.7,4.7,4.8,5.2,4.7,5.7,5.7,7.5,4.8,83.5,1.855555556,1.15181017,2.137247759
"ARS,CHE,CRY,MCI,NEW",5.7,7.4,6.1,4,6.8,6.7,6.1,4.1,6.1,4.7,3.5,5.2,5.3,5.9,6.7,84.3,1.873333333,1.140926941,2.13733647
"AVL,BUR,LEI,MCI,TOT",8.2,6.3,5.4,6.2,5.2,6.2,5,6.3,5.8,5.6,4.1,6.2,4.5,7.3,4.2,86.5,1.922222222,1.112055155,2.13761713
"AVL,CHE,NEW,SHU,SOU",6.2,4.8,4.1,3.7,6.9,7,6.2,5.7,5.8,5.8,4.7,4.7,7.5,4.3,4.2,81.6,1.813333333,1.178861436,2.137668738
"ARS,AVL,BUR,EVE,WOL",6.8,5,5.5,3.7,6.8,5.8,5.3,6.8,3.9,7.5,5.9,6.7,6.4,6.2,4.9,87.2,1.937777778,1.103155647,2.137670498
"BHA,LEE,SHU,WBA,WOL",7.9,4.5,6.1,6.2,4,4,5.3,6.3,6.9,5.1,6.5,5.8,6.2,4.7,6.6,86.1,1.913333333,1.117267074,2.137704335
"ARS,BHA,CHE,LEE,WBA",6.3,5.2,6.7,4.6,5.9,4.7,6.8,4,5.6,6.8,4.8,6.2,5.2,5.3,8.3,86.4,1.92,1.113424576,2.137775185
"ARS,CRY,MUN,SHU,SOU",5.3,5.1,5,5.3,4,6.3,8.4,4.2,5.1,5.7,6.3,6.3,7.3,5.5,5.1,84.9,1.886666667,1.133137238,2.137852256
"ARS,BUR,CRY,MCI,NEW",6.9,7.4,7.3,5.1,5.7,6.7,7.3,4.7,5.2,4.7,4.1,5.9,4.7,6.2,5.1,87,1.933333333,1.105828713,2.137935512
"LEI,LIV,MUN,TOT,WOL",4.4,5.6,6.1,5.1,4.9,5,4,6.7,6.2,5.6,7.7,3.9,6.5,4.9,7.3,83.9,1.864444444,1.146713731,2.137984045
"BHA,CHE,LIV,TOT,WHU",4.6,8.5,5.6,5,6.2,4.6,6.5,3.7,5.7,6.3,6.7,4.7,5.3,5.2,5.3,83.9,1.864444444,1.146713731,2.137984045
"ARS,CRY,EVE,FUL,WOL",5.7,5.5,4.9,3.7,5.2,3.7,3.8,5.8,5.4,5.9,7.4,6.2,7,6.7,6.4,83.3,1.851111111,1.155030406,2.138089618
"AVL,LEI,LIV,TOT,WOL",4.4,6.3,5.8,5.1,5.4,4.1,4,7.9,6.9,5.6,6.2,3.9,6.7,5.1,4.8,82.2,1.826666667,1.170592036,2.138281452
"ARS,BUR,FUL,LEI,MUN",5.8,4.6,5.8,5.8,4.5,7,5.8,5.6,3.6,6.8,6.7,6.7,5.1,5.7,7.9,87.4,1.942222222,1.100951969,2.13829338
"BUR,LEE,SHU,TOT,WOL",6.7,5.6,4.5,6.2,4,5.5,5.2,4.6,5.9,7.1,7.9,5.2,6.7,7.1,5.5,87.7,1.948888889,1.097312735,2.138540597
"BUR,CHE,LEE,SHU,WBA",7.9,5.1,4.4,5.7,4.2,6.8,6.8,4.5,5.2,5.1,4.2,6.8,6.7,5.8,5.5,84.7,1.882222222,1.136326579,2.13881914
