COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"FUL,LEE,SHU",6.1,2.6,2.8,7.1,2.8,2.8,4,4.3,4.5,3.6,40.6,4.06,1.518917743,6.166806038
"ARS,CRY,SHU",3.9,4.3,3.2,4.9,2.2,4.4,7.6,2.8,4.3,2.7,40.3,4.03,1.531919638,6.173636142
"FUL,SOU,WOL",3.2,5,3.9,1.7,3.8,2.3,1.8,4.4,4.5,7.1,37.7,3.77,1.639817063,6.182110327
"BUR,NEW,SHU",6,3.3,3.8,3.9,2.2,6.6,5.6,4.9,3.4,2.8,42.5,4.25,1.456212744,6.188904162
"EVE,LEI,NEW",4.3,2.5,5.1,3.5,5,6.5,3.8,6,5.2,2.3,44.2,4.42,1.400634777,6.190805713
"SHU,WBA,WHU",4.5,4.3,4.4,6.5,2.8,6.5,6,4.1,4.5,2.8,46.4,4.64,1.335165408,6.195167493
"AVL,LEI,SHU",4.3,3.3,2.8,6,2.1,5,4.3,6.6,4,2.1,40.5,4.05,1.529887432,6.196044101
"BUR,LEE,WBA",8.1,3.3,4.3,4.9,3.4,3.8,4.5,3.2,3.9,3.8,43.2,4.32,1.434340731,6.196351959
"ARS,LEI,MUN",2.7,2.6,6.8,3.9,3.1,6.5,4.8,3.7,2.7,3.8,40.6,4.06,1.526943206,6.199389418
"CHE,MUN,WHU",3.3,4.4,3.1,3.8,4.3,7.5,5.3,2.3,2.6,4.5,41.1,4.11,1.509562115,6.204300291
"FUL,MUN,TOT",5,2.8,2.9,6.6,3.8,3.4,2.4,3.7,2.8,6.6,40,4,1.551343504,6.205374015
"CRY,WHU,WOL",3.3,7.7,4.9,4.4,3.2,2.7,4.3,2.4,4.4,2.9,40.2,4.02,1.545459299,6.212746381
"LEI,MUN,NEW",4.3,2.3,5.4,4.5,3.1,7,3.8,5.3,4.5,2.3,42.5,4.25,1.462304118,6.214792501
"AVL,BUR,CHE",6.8,5,2.8,2.7,3.9,4.5,4.8,3.2,2.4,6,42.1,4.21,1.47682091,6.217416031
"TOT,WBA,WHU",3.4,5.5,4.5,6.6,4.5,4.4,2.9,2.4,6.2,3,43.4,4.34,1.433100756,6.219657282
"CHE,EVE,WHU",3.3,4.6,2.8,2.3,6.1,7,4.3,2.3,3.3,3,39,3.9,1.597219807,6.229157246
"CHE,LEI,WHU",2.8,5.4,4.4,3.3,3.8,7.5,4.1,2.3,3.8,2.3,39.7,3.97,1.569182377,6.229654038
"ARS,EVE,MUN",5,1.8,3.3,2.9,6.3,6,5,3.7,2.3,4.5,40.8,4.08,1.527379746,6.231709364
"BUR,LEI,WHU",2.8,5.3,5.6,4.4,2.7,6.5,5.4,2.9,2.9,2.3,40.8,4.08,1.527379746,6.231709364
"AVL,LEE,LIV",6.3,2.3,3.3,6.3,5.3,2.8,5.3,4.9,4.4,4.1,45,4.5,1.384838539,6.231773423
"FUL,SOU,TOT",3.3,5,2.9,4.5,4.5,2.9,2.4,2.8,5.5,7.2,41,4.1,1.5202339,6.232958991
"ARS,EVE,LEI",2.7,2.8,6.5,2.9,5.8,6,3.8,4.4,3.4,2.3,40.6,4.06,1.536373797,6.237677616
"LIV,SOU,WHU",2.7,6.6,5.3,2.7,5.9,3.2,4.7,2.4,4.9,3.3,41.7,4.17,1.495957516,6.238142841
"BHA,SOU,WOL",3.2,4.9,5.4,1.7,3.2,2.2,2.7,3.3,4.4,7.1,38.1,3.81,1.638732573,6.243571102
"BHA,SOU,TOT",3.3,4.9,3.8,3.3,3.9,2.8,3.3,2.8,5.4,7.7,41.2,4.12,1.517161092,6.250703697
"LEE,NEW,WBA",6.1,2.3,5.4,5,5,3.8,3.5,4.3,6.7,3,45.1,4.51,1.38760385,6.258093363
"LEI,MCI,TOT",3.2,4.8,4.3,4.3,3.8,4.7,3.2,4.4,7.9,2.6,43.2,4.32,1.450517149,6.266234084
"CRY,LIV,SHU",3.8,5.8,3.2,5.3,2.2,2.7,6.3,5.4,4.9,2.7,42.3,4.23,1.481778211,6.267921833
"ARS,WBA,WHU",2.9,5,6.8,4.4,5.6,5,5.6,2.4,3.9,3,44.6,4.46,1.405702671,6.269433914
"AVL,BHA,CRY",6.1,3.4,3.4,6.5,2.8,2.3,6,3.3,3.4,4.4,41.6,4.16,1.507905096,6.272885198
"LEI,LIV,SHU",2.6,3.6,4.2,4.3,2.1,4.8,4.6,7,5.4,2.1,40.7,4.07,1.541319781,6.273171508
"AVL,CRY,MCI",7.5,4.9,3.4,5.9,4.3,2.9,4.3,5,3.9,3.2,45.3,4.53,1.384878655,6.273500307
"AVL,BHA,EVE",7.2,2.5,3,3.9,5,2.4,4.5,5.5,3,4.5,41.5,4.15,1.512356513,6.276279529
"MCI,NEW,WOL",4.8,4.9,5.9,2.6,4.7,3.6,2.6,6.5,5.9,3.3,44.8,4.48,1.401427843,6.278396738
"CRY,MCI,WOL",4.3,7.5,4.8,2.6,3.2,2.7,2.6,4.9,4.9,3.2,40.7,4.07,1.543480914,6.281967322
"FUL,MCI,WOL",4.9,5.4,4.4,2.6,3.8,2.3,1.8,6.5,4.5,5.3,41.5,4.15,1.513825177,6.282374485
"NEW,SOU,WBA",4.4,4,6,2.9,5.7,3.9,3.4,4.4,7.2,3,44.9,4.49,1.399563424,6.284039774
"FUL,LIV,MCI",4.4,5.4,4.4,3.6,4.3,2.3,2.8,7.5,4.9,3.6,43.2,4.32,1.455105953,6.286057715
"LEI,SOU,TOT",2.7,4.8,3.8,3.4,3.8,4.3,3.2,2.8,8,4.4,41.2,4.12,1.525924128,6.286807407
"AVL,EVE,WOL",5.4,2.5,3,2.3,5.4,2.8,2.8,7.1,3,4.5,38.8,3.88,1.621247805,6.290441482
"LIV,NEW,WOL",3.1,5.5,5.9,2.6,4.1,2.6,2.8,6.5,5.4,3.3,41.8,4.18,1.5061356,6.295646806
"CHE,MUN,SHU",4.8,2.6,2.6,3.8,2.6,7.5,5.3,3.6,2.6,4.3,39.7,3.97,1.588185548,6.305096624
"FUL,MCI,SHU",6.1,3.8,2.8,5.3,2.8,3.3,2.8,7,4.5,3.1,41.5,4.15,1.51968564,6.306695406
"ARS,CHE,WOL",3.2,7,4.3,1.6,4.3,4.3,3.1,2.7,3.7,6,40.2,4.02,1.572542174,6.321619539
"LEE,NEW,TOT",4.9,2.3,3.2,6.1,5.5,4.2,3.4,2.7,6.7,3.8,42.8,4.28,1.477084215,6.32192044
"BUR,LEE,WHU",6.5,4.3,4.3,5.5,4.4,4.8,6.6,2.3,2.9,3.8,45.4,4.54,1.392998365,6.324212576
"AVL,CHE,MUN",6.8,2.3,2.8,3.8,4.3,5,4.8,3.6,2.3,6,41.7,4.17,1.516611721,6.324270875
"NEW,SOU,TOT",3.3,4.5,3.8,2.9,6.2,4.3,3.3,2.8,7.2,5.1,43.4,4.34,1.458461899,6.329724642
"AVL,CRY,FUL",5.6,3.5,3,7.7,3.4,2.4,3.5,4.4,3.5,4.4,41.4,4.14,1.529124659,6.330576088
"SHU,TOT,WBA",4.9,4.3,2.7,6.5,2.8,4.4,2.9,4.5,6.7,2.8,42.5,4.25,1.490898312,6.336317828
"EVE,LEI,SHU",4.3,2.8,2.8,4,2.1,6.5,3.8,6.7,4,2.1,39.1,3.91,1.622378227,6.343498867
"LEE,LEI,WBA",4.4,2.6,5.5,5.5,3.3,3.8,3.3,4.3,7.2,2.3,42.2,4.22,1.50465943,6.349662794
"BUR,LEI,MUN",6.3,2.6,4.3,4.4,2.7,6.5,4.8,4.2,1.7,3.8,41.3,4.13,1.537711142,6.350747016
"MUN,NEW,WHU",4.5,2.3,4.9,5,5.4,7.1,5,3.3,2.8,3,43.3,4.33,1.466704545,6.35083068
"ARS,CHE,SHU",3.2,4.3,2.6,2.2,3.3,7,6.4,2.7,3.7,4.3,39.7,3.97,1.600034722,6.352137846
"BUR,MCI,NEW",8,4.9,5.4,3.7,4.3,5.3,3.8,4.9,4.3,3.3,47.9,4.79,1.326189194,6.352446238
"NEW,TOT,WBA",4.9,4,5,5,4.5,4.4,2.9,4.4,7.9,3,46,4.6,1.382429424,6.359175348
"CRY,LIV,MCI",3.8,7.4,4.8,3.6,3.7,2.7,4.6,5.9,5.3,3.2,45,4.5,1.41342767,6.360424514
"AVL,EVE,LIV",4.9,2.5,3,3.3,5.9,2.8,4.5,7.3,3,3.3,40.5,4.05,1.570739387,6.361494518
"SOU,TOT,WBA",3.3,5.5,3.8,3.9,4.5,3.9,2.9,2.8,7.7,5.1,43.4,4.34,1.469845041,6.379127478
"AVL,LIV,SHU",4.3,3.3,2.8,5.3,3.1,2.8,5.3,7.6,4,3.1,41.6,4.16,1.533478254,6.379269537
"LIV,TOT,WOL",3.1,7,4.3,2.6,4.1,2.6,2.2,4.9,5.4,5.3,41.5,4.15,1.538577987,6.385098646
"AVL,FUL,WOL",4.9,3.5,3,4.4,3.8,2.3,1.8,6.5,3.5,6.5,40.2,4.02,1.589409394,6.389425764
"CHE,FUL,WOL",3.6,6.5,2.8,1.6,3.8,2.3,1.8,4.3,3.8,6.5,37,3.7,1.727554469,6.391951536
"BUR,LEE,TOT",6.9,3.8,3.2,6,3.9,4.2,4.4,2.7,3.9,6.4,45.4,4.54,1.408071968,6.392646734
"MCI,SOU,TOT",3.3,6,3.8,2.7,5.4,4.2,3.2,2.8,6.9,5.4,43.7,4.37,1.464430113,6.399559593
"CRY,FUL,LEE",5.6,2.8,3.3,7.7,3.4,2.4,4,2.7,4.4,3.7,40,4,1.6,6.4
"SOU,WHU,WOL",2.9,6.6,5.4,1.7,5.4,3.2,2.7,2.4,4.5,5,39.8,3.98,1.609554804,6.406028119
"BHA,BUR,NEW",6.6,3.4,6.1,3.9,2.8,3.9,5.5,3.8,2.8,6,44.8,4.48,1.430462241,6.408470839
"AVL,CHE,LEE",6.8,2.3,2.8,5.3,5.5,3.3,4.8,2.6,3.3,5.3,42,4.2,1.526797665,6.412550195
"BHA,LEE,TOT",5.5,2.7,3.2,6.5,3.9,2.7,4.4,2.7,4.9,6.4,42.9,4.29,1.494768655,6.412557532
"ARS,AVL,MUN",6.4,2.3,3.3,4.4,5.4,4.5,5.5,3.7,2.3,6,43.8,4.38,1.464240417,6.413373028
"BUR,LIV,MCI",6.3,6.9,5.4,3.6,3.7,3.6,4.6,6.4,3.8,3.6,47.9,4.79,1.33952728,6.41633567
"ARS,LEI,LIV",2.6,4.3,7.9,3.2,3.6,4.3,4.6,4.4,4.8,2.6,42.3,4.23,1.518076268,6.421462614
"NEW,SHU,WBA",6,3.3,4.9,5,2.8,5.6,3.5,6.1,6.2,2.8,46.2,4.62,1.390283744,6.423110897
"FUL,LIV,WOL",3.1,6,4.4,2.6,3.8,2.3,1.8,6.5,4.5,5.3,40.3,4.03,1.594469609,6.425712523
"CRY,LEI,TOT",3.2,4.8,3.3,6.6,2.7,3.8,3.2,2.8,6.9,2.2,39.5,3.95,1.631802003,6.445617913
"BUR,CHE,SOU",3.2,6.5,3.7,1.7,3.9,4.9,4.2,2.7,2.7,6.6,40.1,4.01,1.607931729,6.447806232
"MCI,SHU,WOL",4.8,5.2,4.2,2.6,2.6,3.6,2.6,7.5,5,3.1,41.2,4.12,1.566170134,6.452620952
"LEE,TOT,WHU",3.4,3.8,3.2,7.7,5.5,4.2,4.4,2.3,5,3.8,43.3,4.33,1.491494403,6.458170767
"AVL,MUN,WOL",6.8,2.3,3.3,3.8,3.6,2.8,3.3,5.8,2.3,6,40,4,1.615205525,6.460822101
"BHA,FUL,LEE",6.7,2.7,3.3,6,3.4,1.9,4,3.2,3.9,5.9,41,4.1,1.577621275,6.46824723
"BHA,BUR,WBA",6.7,4.4,6.1,4.3,2.8,2.9,5,3.8,2.8,6,44.8,4.48,1.444376067,6.470804779
"AVL,EVE,SOU",5,2.5,3,2.4,7.7,3.4,3.9,5,3,4.5,40.4,4.04,1.602220681,6.472971552
"BUR,CRY,LIV",3.8,7.5,4.4,3.7,2.8,2.7,6.3,3.3,3.3,3.2,41,4.1,1.580435945,6.479787376
"LEE,NEW,WHU",4.5,2.3,4.9,5.6,6.6,5.4,5,2.3,5,3,44.6,4.46,1.45311925,6.480911856
"ARS,MCI,SOU",2.8,5.5,5.3,2.3,7,4.2,3.7,2.8,5.3,4.8,43.7,4.37,1.483277152,6.481921156
"CHE,CRY,LIV",3.1,8.1,3.2,2.6,3.7,2.7,5.1,2.7,4.2,3.2,38.6,3.86,1.679417889,6.48255305
"LEE,SHU,TOT",4.9,2.6,2.7,7.6,3.3,4.2,4.4,2.7,5.5,3.6,41.5,4.15,1.562938827,6.486196133
"EVE,LEE,NEW",6.6,1.8,3.3,3.5,6.7,4.8,4,4.3,4.5,3,42.5,4.25,1.526979589,6.489663255
"LEI,MCI,WOL",3.1,5.2,5.9,2.6,3.1,3.6,2.6,6.5,5.9,2.6,41.1,4.11,1.579345856,6.491111469
"BUR,MUN,WOL",6.8,4.3,4.3,2.7,3.2,4.3,3.8,4.2,1.7,6.5,41.8,4.18,1.554062776,6.495982403
"ARS,EVE,LEE",5,1.8,3.3,2.9,7.5,4.8,5,2.7,3.4,3.8,40.2,4.02,1.616443284,6.498102
"BUR,MUN,SOU",6.4,3.8,4.2,2.8,3.2,4.9,4.9,3.3,1.7,6.6,41.8,4.18,1.554777583,6.498970298
"AVL,CRY,TOT",4.4,4.5,2.9,8.2,3.9,2.9,3.9,2.8,3.9,4.4,41.8,4.18,1.555492062,6.50195682
"BUR,SOU,TOT",3.3,6,3.8,2.8,3.9,4.3,3.3,2.8,4.4,7.7,42.3,4.23,1.539155613,6.510628242
"BUR,FUL,WOL",4.9,5.5,4,2.7,3.2,2.3,1.8,4.9,2.9,7.1,39.3,3.93,1.65667002,6.510713179
"BHA,BUR,EVE",7.2,2.9,4,3.4,2.8,3.9,5.5,3.8,2.4,6,41.9,4.19,1.554527438,6.513469965
"FUL,SHU,WBA",6.1,3.8,2.8,6.5,2.8,3,2.5,6.1,4.5,2.8,40.9,4.09,1.593354254,6.516818898
"BHA,NEW,WBA",6.1,3.4,7.2,4.4,3.4,2.9,3.5,4.9,5.6,3,44.4,4.44,1.469088909,6.522754755
"EVE,LIV,MCI",4.9,4.4,4.4,3.3,5.2,3.6,3.8,8.2,4.4,3.3,45.5,4.55,1.434689281,6.527836229
"BUR,LEE,NEW",8,2.3,4.3,3.9,4.4,4.8,5,3.2,3.9,3.8,43.6,4.36,1.497553561,6.529333524
"MCI,SOU,WHU",2.9,6.4,5.3,2.7,6.5,4.2,3.7,2.4,5.4,3.3,42.8,4.28,1.525924128,6.530955268
"ARS,LEI,WOL",2.7,4.3,8,2.2,3.1,4.3,2.6,4.4,4.4,3.8,39.8,3.98,1.641002404,6.531189567
"MCI,MUN,WBA",8.1,3.3,4.7,4.8,3.8,4.3,3.3,5.4,4.2,3.3,45.2,4.52,1.446682028,6.539002765
"BUR,LIV,WHU",2.8,7.1,5.4,3.7,3.7,4.3,6.4,2.9,2.9,3.3,42.5,4.25,1.539299985,6.542024937
"BHA,BUR,LIV",4.9,5.4,5.4,3.7,2.8,2.2,6.3,3.8,2.8,6.3,43.6,4.36,1.500518429,6.54226035
"BHA,CRY,SHU",5.5,3.7,3.2,5.9,2.2,2.3,7,3.3,4.3,2.7,40.1,4.01,1.632618891,6.546801754
"ARS,CHE,SOU",2.8,5.5,3.7,1.7,6.6,4.9,4.2,2.7,3.7,6,41.8,4.18,1.568297024,6.55548156
"ARS,MUN,SHU",4.4,2.6,3.1,4.4,2.6,6.5,7.1,3.7,2.7,4.3,41.4,4.14,1.58408754,6.558122414
"CHE,MCI,WHU",3.3,7,4.2,2.6,5.4,6.3,4.1,2.3,3.8,3.3,42.3,4.23,1.550662941,6.559304239
"CHE,SOU,TOT",3.2,6,2.7,1.7,5,4.3,3.3,2.7,5.3,6.6,40.8,4.08,1.608173567,6.561348154
"ARS,LEE,MUN",6.4,1.6,3.6,4.4,4.8,4.8,6,2.7,2.7,5.3,42.3,4.23,1.551379315,6.562334501
"CRY,LEE,MCI",7.5,4.2,3.7,5.9,4.3,3.2,4.8,2.7,5.4,3.2,44.9,4.49,1.462456077,6.566427787
"LEI,MUN,SHU",4.3,2.6,3.1,5.5,2.1,7,4.8,5.3,3.3,2.1,40.1,4.01,1.638054401,6.56859815
"CHE,LEE,MUN",6.8,1.6,3.1,3.8,4.3,5.3,5.3,2.6,2.6,5.3,40.7,4.07,1.61523992,6.574026475
"LIV,SHU,WOL",3.1,5.8,4.2,2.6,2.6,2.6,3.6,7.5,5,3.1,40.1,4.01,1.639410463,6.574035957
"BUR,CRY,SHU",5.5,5.3,3.2,5.4,2.2,4.4,7.1,3.3,3.3,2.7,42.4,4.24,1.550770418,6.575266572
"MCI,SHU,WBA",6.1,4.3,4.2,4.8,2.8,4.3,3.3,7.1,5.9,2.8,45.6,4.56,1.442374585,6.577228109
"CRY,SHU,TOT",4.4,4.8,2.7,7.6,2.2,3.8,4.9,2.8,4.9,2.7,40.8,4.08,1.613002721,6.581051101
"AVL,FUL,WBA",6.2,3.5,3,6.6,4,2.5,2.5,6.1,3.5,4.5,42.4,4.24,1.552202736,6.5813396
"EVE,NEW,SOU",4.4,2.5,3.9,2.4,7.8,4.9,3.9,4.4,5,3,42.2,4.22,1.560484255,6.585243557
"BUR,CHE,CRY",4.3,7.6,3.2,2.7,2.8,4.4,5.8,2.7,2.7,4.4,40.6,4.06,1.623576299,6.591719776
"ARS,BHA,SOU",2.8,4.4,6,2.3,5.5,2.8,5.4,2.8,3.8,6.6,42.4,4.24,1.556491782,6.599525155
"MCI,NEW,SHU",6,3.3,4.2,3.8,3.7,5.9,3.8,7,5.9,2.8,46.4,4.64,1.424546712,6.609896742
"EVE,NEW,WHU",4.5,2.5,4.6,3.5,7.3,6.6,4,4,3.5,3,43.5,4.35,1.51968564,6.610632534
"CRY,FUL,TOT",4.4,5,2.9,7.7,3.4,2.4,2.4,2.8,4.4,5,40.4,4.04,1.637206293,6.614313422
"LIV,WHU,WOL",2.8,7.6,5.9,2.6,4.1,2.6,3.6,4.5,4.5,3.3,41.5,4.15,1.593912029,6.61473492
"AVL,BUR,WBA",8.1,4,4,4.9,3.4,3.5,4,5,2.4,4.5,43.8,4.38,1.512760538,6.625891155
"LIV,MCI,SOU",2.7,6.4,5.3,2.7,5.2,3.2,3.7,5.9,6.3,3.6,45,4.5,1.474222959,6.634003316
"LEI,TOT,WHU",2.8,4.8,4.5,6.1,3.8,5.9,3.2,2.4,6.5,2.3,42.3,4.23,1.570597905,6.643629136
"ARS,LEI,SOU",2.7,4.3,7.4,2.3,5.4,4.9,3.7,2.8,5.4,3.8,42.7,4.27,1.5563847,6.645762668
"BHA,MUN,SHU",6.6,2.6,3.1,5.4,2.2,4.4,6.5,4.2,2.7,4.3,42,4.2,1.583245612,6.649631569
"AVL,BUR,NEW",8,3,4,3.9,5,4.5,4.5,4.9,2.4,4.5,44.7,4.47,1.487764916,6.650309173
"AVL,LEE,SOU",6.4,2.3,3.3,5.4,6.6,3.3,4.4,2.7,4.5,5.3,44.2,4.42,1.50465943,6.65059468
"LIV,MCI,NEW",4.3,4.9,5.8,3.6,5.2,3.6,3.8,7.5,6.3,3.3,48.3,4.83,1.377638882,6.6539958
"NEW,WBA,WOL",4.8,4,6.6,2.8,3.8,3.3,2.3,6.1,6.2,3,42.9,4.29,1.551665772,6.65664616
"CRY,MUN,SHU",5.5,2.6,3.1,6.5,2.2,4.9,6.5,3.7,3.2,2.7,40.9,4.09,1.629894339,6.666267846
"ARS,BUR,SOU",2.8,5.5,4.9,2.3,5.5,4.9,5.5,2.8,2.8,6.6,43.6,4.36,1.529124659,6.666983512
"BUR,CHE,SHU",4.8,5.3,2.6,2.7,2.2,7,5.9,3.2,2.7,4.3,40.7,4.07,1.639817063,6.674055446
"AVL,EVE,WBA",6.7,2.5,3,4.5,5.6,3.5,3.5,6.7,3,3,42,4.2,1.589549202,6.67610665
"ARS,BUR,CHE",3.2,6,3.8,2.2,3.9,6,5.9,2.7,2.7,6,42.4,4.24,1.575648015,6.680747583
"MCI,SOU,WOL",3.2,6.4,5.3,1.7,4.7,3.2,2.6,4.9,5.9,5.3,43.2,4.32,1.547614652,6.685695297
"CHE,LIV,WHU",2.8,7.6,4.2,2.6,4.8,5.3,5.1,2.3,3.8,3.3,41.8,4.18,1.599861105,6.687419419
"ARS,AVL,SOU",2.8,4,3.9,2.3,7.7,3.4,4.4,2.8,3.4,6,40.7,4.07,1.643201482,6.687830033
"LIV,SHU,WHU",2.8,5.4,4.2,5.3,3.1,5.8,7.3,5,4.5,2.8,46.2,4.62,1.449750936,6.697849326
"AVL,BHA,TOT",5.5,3.4,2.9,6.5,3.9,2.4,3.9,3.3,3.4,7.1,42.3,4.23,1.583982323,6.700245227
"AVL,SHU,WBA",6.1,3.3,2.8,6.5,2.8,3.5,4,6.7,4,2.8,42.5,4.25,1.577092966,6.702645104
"LEI,LIV,WOL",2.6,5.8,5.9,2.6,3.1,2.6,2.6,6.5,5.4,2.6,39.7,3.97,1.688556254,6.703568328
"BUR,SOU,WOL",3.2,6.5,4.9,1.7,3.2,3.2,2.7,3.3,3.4,7.1,39.2,3.92,1.711269834,6.708177749
"LEI,WBA,WHU",2.8,4.3,6.8,5.5,3.3,5.5,3.3,4,6.2,2.3,44,4.4,1.526797665,6.717909728
"AVL,TOT,WHU",3.4,4.5,2.9,7.7,6.1,3.9,3.9,2.4,3.5,4.5,42.8,4.28,1.571128398,6.724429545
"LEE,MCI,TOT",6.9,3.8,3.2,5.9,5.4,4.1,3.2,2.7,6.4,4.1,45.7,4.57,1.472752525,6.730479039
"CRY,LEE,TOT",4.4,3.8,3.2,8.2,3.9,3.2,4.4,2.7,5.4,3.7,42.9,4.29,1.57017338,6.736043802
"LEI,NEW,WOL",3.1,3.3,6.6,2.8,3.1,4.8,2.6,6,6.2,2.3,40.8,4.08,1.652472894,6.742089409
"LEE,LEI,TOT",3.2,2.6,3.2,6.6,3.8,4.2,3.2,2.7,7.5,3.1,40.1,4.01,1.682227359,6.745731711
"BUR,FUL,TOT",5,5,2.9,5.5,3.4,3.4,2.4,3.3,2.9,7.7,41.5,4.15,1.629757992,6.763495665
"BHA,LEI,WBA",4.4,3.7,7.3,4.9,2.7,2.9,3.3,4.9,6.1,2.3,42.5,4.25,1.592517225,6.768198205
"ARS,SOU,WOL",2.8,5.5,5.4,1.7,5.9,3.2,2.7,2.8,4.4,6.5,40.9,4.09,1.654925309,6.768644513
"BUR,MCI,WHU",6.5,6.9,5.4,3.7,4.3,5.3,5.4,2.9,2.9,3.3,46.6,4.66,1.45311925,6.771535706
"ARS,BUR,SHU",4.4,4.3,3.8,3.3,2.2,6,7.7,3.3,2.8,4.3,42.1,4.21,1.608622599,6.772301143
"LEI,SOU,WBA",2.7,4.3,6.1,3.4,3.3,3.9,3.3,4.4,7.7,2.3,41.4,4.14,1.635848404,6.772412391
"BHA,FUL,MUN",6.7,2.7,3.3,5.4,3.2,1.9,4,4.2,2.7,6.6,40.7,4.07,1.66403125,6.772607186
"BUR,LIV,WOL",3.1,7.5,5.4,2.6,3.2,2.6,3.6,5.4,3.4,5.3,42.1,4.21,1.609313173,6.775208458
"BUR,CHE,MCI",6.8,6.9,3.8,2.6,3.9,5.3,4.1,3.2,2.7,4.8,44.1,4.41,1.536554587,6.77620573
"ARS,AVL,WHU",2.9,4,4.6,5,7.2,4.5,6.6,2.4,3.4,4.5,45.1,4.51,1.505139344,6.788178441
"LEI,LIV,NEW",2.6,3.3,6.5,3.8,3.6,4.8,3.8,6,6.6,2.3,43.3,4.33,1.568474135,6.791493003
"AVL,BUR,WOL",6.8,5,4,2.7,3.2,2.8,3.3,5.4,2.4,6.5,42.1,4.21,1.613450409,6.792626222
"ARS,BUR,LEI",2.7,4.3,7.5,3.3,2.7,6,5.4,3.3,2.8,3.8,41.8,4.18,1.626721311,6.799695078
"BUR,CHE,TOT",3.7,6.5,2.7,2.7,3.9,5.4,3.7,2.7,2.7,7.1,41.1,4.11,1.654925309,6.801743019
"BUR,TOT,WOL",3.7,6.5,3.9,2.7,3.2,3.7,2.2,3.3,3.4,7.6,40.2,4.02,1.693648265,6.808466024
"CRY,TOT,WBA",4.4,5.5,3.3,7.1,3.4,3.4,2.9,2.8,6.6,2.9,42.3,4.23,1.609727375,6.809146797
"ARS,LEI,MCI",2.7,4.3,7.9,3.2,4.2,5.3,3.6,4.4,5.3,2.6,43.5,4.35,1.567198491,6.817313437
"LEI,MCI,SHU",4.3,3.6,4.2,4.3,2.1,5.8,3.6,7,5.9,2.1,42.9,4.29,1.590562444,6.823512886
"BHA,LEE,SHU",6.6,2.6,3.1,5.9,2.2,2.7,6.5,3.2,4.4,3.6,40.8,4.08,1.673851181,6.82931282
"BHA,CRY,WHU",4,5.5,5,6,2.8,2.3,7,2.4,3.9,2.9,41.8,4.18,1.634217448,6.831028932
"LEI,NEW,SOU",2.7,3.3,6,2.9,5,5.4,3.7,4.4,7.2,2.3,42.9,4.29,1.594748326,6.841470317
"BHA,CRY,LEE",6.1,2.7,3.7,6.5,2.8,2.3,6.5,2.7,4.3,3.7,41.3,4.13,1.657340574,6.84481657
"BHA,BUR,WHU",5.1,5.4,5.6,4.3,2.8,3.9,7.1,2.9,2.8,6,45.9,4.59,1.49253699,6.850744784
"CHE,SOU,WHU",2.9,6.6,3.7,1.7,6.1,5.9,4.2,2.3,3.8,4.5,41.7,4.17,1.643201482,6.852150181
"CRY,LIV,WOL",3.1,8.1,4.8,2.6,3.2,2.6,3.6,4.9,4.9,3.2,41,4.1,1.671326818,6.852439955
"EVE,NEW,SHU",6,2.5,2.8,3.5,4.5,6.6,4,6.7,4,2.8,43.4,4.34,1.581981879,6.865801356
"ARS,LEE,WHU",2.9,3.3,4.9,5,6.6,4.8,7.1,2.3,3.9,3.8,44.6,4.46,1.53998557,6.868335642
"ARS,LEI,SHU",2.7,3.6,6.3,3.9,2.1,6.5,5.9,4.4,4.4,2.1,41.9,4.19,1.639410463,6.869129841
"CHE,MCI,WOL",3.6,7.9,4.2,1.6,4.3,3.6,2.6,4.8,4.3,4.8,41.7,4.17,1.648602101,6.874670763
"BUR,EVE,SHU",6.6,2.8,2.8,3.4,2.2,6,5.6,5.6,2.4,2.8,40.2,4.02,1.711269834,6.879304732
"NEW,SOU,WHU",2.9,4.5,5.5,2.9,7.3,5.5,3.9,2.4,5.5,3,43.4,4.34,1.588989896,6.896216148
"CHE,CRY,WHU",3.3,7.7,3.2,4.4,3.9,5.4,5.8,2.3,3.8,2.9,42.7,4.27,1.619362014,6.914675801
"ARS,SOU,TOT",2.8,5.5,3.8,2.3,6.6,4.3,3.3,2.8,5.4,6.6,43.4,4.34,1.597358931,6.932537762
"FUL,MCI,MUN",8.1,2.8,3.3,4.8,3.8,3.3,2.8,5.3,2.8,4.8,41.8,4.18,1.659852738,6.938184444
"AVL,BHA,SHU",6.6,3.3,2.8,5.9,2.2,2.4,6,5.5,3.4,4.3,42.4,4.24,1.640596098,6.956127454
"ARS,MCI,WHU",2.9,5.9,6,3.2,6.5,5.3,5.9,2.4,3.9,3.3,45.3,4.53,1.536988397,6.96255744
"CHE,NEW,WHU",3.3,5.1,4.4,2.8,6.1,7.6,4.3,2.3,3.8,3,42.7,4.27,1.631665815,6.967213032
"LEI,SHU,TOT",3.2,3.6,2.7,6,2.1,5.9,3.2,4.4,7,2.1,40.2,4.02,1.735767522,6.977785437
"MUN,NEW,SHU",6,2.3,3.1,5,2.6,7.1,5,5.3,3.3,2.8,42.5,4.25,1.641983895,6.978431553
"MCI,WBA,WOL",4.9,5.9,5.9,2.6,3.8,3.3,2.3,6.6,5.9,3.3,44.5,4.45,1.572153512,6.99608313
