COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"BHA,MCI,WBA",3.1,1.9,2.9,1.8,1.4,0.9,1.5,1.9,1.9,1.5,0.8,2,0.8,1.4,1.3,25.1,2.51,0.6702522624,1.682333179
"BUR,MCI,WBA",3.1,2.5,2.5,1.8,1.4,2,1.5,1.9,0.9,1.5,0.8,2,0.8,1.5,1.3,25.5,2.55,0.6600865744,1.683220765
"LEI,SOU,WHU",1.3,1.8,2.4,0.9,1.3,1.9,1.8,1,2,0.8,1.8,1.3,1,3.5,1.4,24.2,2.42,0.6957695294,1.683762261
"MCI,NEW,TOT",1.9,1.5,1.4,1.8,2.5,2.3,1.4,1.4,3.4,1.5,0.8,1,0.8,1,1.3,24,2.4,0.70203785,1.68489084
"ARS,LEI,TOT",1.3,1.8,1.4,1.4,1.3,2.4,1.4,1.4,1.9,0.8,1.8,1.3,1.8,2.4,3.5,25.9,2.59,0.6507870693,1.685538509
"BUR,CRY,EVE",2.5,1,1.5,1.5,1.4,1.4,2,1.4,0.9,1.4,1.4,3,1.9,3,1.9,26.2,2.62,0.6446113632,1.688881771
"TOT,WHU,WOL",1.5,3,1.4,0.8,1.8,1.3,0.8,1,2,1.5,3,1.3,1,2.3,1.5,24.2,2.42,0.6998639324,1.693670716
"ARS,LEE,MUN",1.4,0.8,1.8,1.4,1.8,1.8,3,1.3,0.8,2.3,3,1.9,1.3,1.3,1.8,25.7,2.57,0.6599422774,1.696051653
"CRY,EVE,SHU",2.5,1,1.3,1.5,0.8,1.4,2,1.4,1.5,1.3,1.4,3,3,1.8,1.8,25.7,2.57,0.6599422774,1.696051653
"ARS,BUR,WOL",1.4,2.5,2.5,0.8,1.4,1.3,0.8,1.4,0.9,3,1.9,1.3,1.9,2.3,1.9,25.3,2.53,0.6706784057,1.696816366
"LIV,SHU,WBA",1.3,1.8,1.3,1.8,0.8,1.3,1.5,3.1,2.5,1.3,1,1.3,2.9,1.3,0.8,24,2.4,0.7081162132,1.699478912
"CHE,CRY,MCI",1.8,3.4,1.3,0.8,1.4,1.4,1.8,1.3,1.8,1.4,0.8,2.3,0.8,2.5,1.3,24.1,2.41,0.7055561805,1.700390395
"CRY,FUL,MUN",2.5,0.8,1.5,3,1.4,1,1,1.4,0.8,1.4,1.4,3,1.5,1.3,1.9,23.9,2.39,0.7116044915,1.700734735
"FUL,WHU,WOL",1.5,2,1.5,0.8,1.8,1,0.8,1,2,1.5,3.7,1.3,1,2,1.5,23.4,2.34,0.7268326591,1.700788422
"LEE,MCI,TOT",1.9,0.8,1.4,1.8,2.5,1.8,1.4,1.3,3,1.8,0.8,1.4,0.8,2.8,1.3,24.8,2.48,0.6864678399,1.702440243
"ARS,BUR,CRY",1.4,2.5,1.9,1.4,1.4,1.4,3.5,1.4,0.9,1.4,1.4,1.9,1.9,2.4,1.9,26.7,2.67,0.6383013171,1.704264517
"BHA,BUR,WHU",1.5,1.9,2.5,1.9,1.4,0.9,3.5,1,0.9,1.5,1.9,2,1,1.4,1.5,24.8,2.48,0.6875075757,1.705018788
"LEE,LEI,TOT",1.3,0.8,1.4,2.5,1.3,1.8,1.4,1.3,3,0.8,1.8,1.3,1.3,3,1.8,24.8,2.48,0.6875075757,1.705018788
"FUL,LEE,WBA",3.1,0.8,1.5,3,2,1,1,1.3,2,1.5,1,2,1.3,1.5,1.8,24.8,2.48,0.6875075757,1.705018788
"ARS,CRY,WHU",1.4,2.5,1.9,1.4,1.4,1.4,3.5,1,1.9,1.4,1.4,1.9,1,2.4,1.5,26,2.6,0.6564696344,1.70682105
"BUR,NEW,SHU",3,1.5,1.3,1.9,0.8,3,2,1.9,0.9,1.3,1.9,1,1.9,1,1.8,25.2,2.52,0.6773899489,1.707022671
"CRY,TOT,WBA",1.9,2.5,1.4,3,1.4,1.4,1.4,1.4,2.4,1.4,1,1.4,3,1.5,1.9,27,2.7,0.632455532,1.707629936
"AVL,MCI,WBA",3.1,1.5,1.5,1.8,2,1.5,1.5,3.1,1.5,1.5,0.8,2,0.8,1.5,1,25.1,2.51,0.6808258291,1.708872831
"ARS,FUL,TOT",1.4,2,1.4,1.4,2,1,1,1.4,1.9,3,3,1.4,1.5,2,2.5,26.9,2.69,0.6363586889,1.711804873
"LEE,LEI,WHU",1.3,0.8,1.8,2.5,1.3,1.8,1.8,1,2,0.8,1.8,1.3,1,3.5,1.5,24.2,2.42,0.7079817054,1.713315727
"LEI,SHU,WHU",1.3,1.8,1.3,2.5,0.8,3.5,1.8,1,2,0.8,1.8,1.3,1,1.8,1.5,24.2,2.42,0.7079817054,1.713315727
"BUR,CRY,LIV",1.3,3.5,1.9,1.8,1.4,1.3,2.8,1.4,0.9,1.4,1.4,1.3,1.9,1.3,0.8,24.4,2.44,0.7025124978,1.714130495
"BUR,LIV,WOL",1.3,3.5,2.5,0.8,1.4,1.3,0.8,1.9,0.9,1.8,1.9,1.3,1.9,1.3,0.8,23.4,2.34,0.7327053588,1.71453054
"MCI,NEW,WOL",1.8,1.5,2.9,0.8,1.8,1.3,0.8,3,2.5,1.5,0.8,1,0.8,1,1.3,22.8,2.28,0.752329715,1.71531175
"ARS,TOT,WBA",1.4,2.5,1.4,1.4,2,2,1.4,1.4,1.9,1.5,1,1.4,2.5,1.5,3.5,26.8,2.68,0.6401636695,1.715638634
"CHE,MUN,SHU",1.8,0.8,1.3,0.8,0.8,3.5,2.3,1.3,0.8,1.3,1.3,2.3,1.8,1.3,1.8,23.2,2.32,0.7405274825,1.718023759
"ARS,CHE,SOU",1.4,2.5,1.3,0.8,2.5,1.9,1.9,1.3,1.8,3,1.3,1.4,2.5,2.4,1.4,27.4,2.74,0.6273147611,1.718842445
"BUR,WHU,WOL",1.5,3.5,2.5,0.8,1.4,1.3,0.8,1,0.9,1.5,1.9,1.3,1,2.3,1.5,23.2,2.32,0.7414914186,1.720260091
"BUR,SOU,WHU",1.4,3,2.4,0.9,1.4,1.9,1.9,1,0.9,1.5,1.9,1.4,1,3,1.4,25,2.5,0.6883382336,1.720845584
"BUR,CHE,SOU",1.4,3,1.3,0.8,1.4,1.9,1.9,1.3,0.9,3,1.3,1.4,1.9,2.5,1.4,25.4,2.54,0.6776710819,1.721284548
"SOU,TOT,WHU",1.4,3,1.4,0.9,2.5,1.9,1.4,1,2,1.5,1.9,1.4,1,3,1.4,25.7,2.57,0.6706784057,1.723643503
"EVE,SHU,TOT",1.9,1,1.3,1.5,0.8,2.4,1.4,1.4,1.5,1.3,2.5,1.4,3.5,1.8,1.8,25.5,2.55,0.6761234038,1.72411468
"MUN,NEW,TOT",1.9,0.8,1.4,2,1.8,2.4,1.4,1.4,0.8,1.5,2,1,1.8,1,3.5,24.7,2.47,0.6988425805,1.726141174
"LEI,LIV,WOL",1.3,1.8,2.9,0.8,1.3,1.3,0.8,3,2.5,0.8,1.8,1.3,1.8,1.3,0.8,23.5,2.35,0.7354946505,1.728412429
"ARS,FUL,MUN",1.4,0.8,1.5,1.4,1.8,1,1,1.4,0.8,3,3,1.9,1.5,1.3,2.5,24.3,2.43,0.7113367698,1.72854835
"MUN,SHU,TOT",1.9,0.8,1.3,3,0.8,2.4,1.4,1.4,0.8,1.3,3,1.4,1.8,1.3,1.8,24.4,2.44,0.7085867894,1.728951766
"ARS,LEI,WOL",1.3,1.8,3,0.8,1.3,1.3,0.8,1.4,1.9,0.8,1.8,1.3,1.8,2.3,3,24.6,2.46,0.7028513356,1.729014286
"ARS,NEW,TOT",1.4,1.5,1.4,1.4,2.5,2.4,1.4,1.4,1.9,1.5,2,1,2,1,3.5,26.3,2.63,0.657774024,1.729945683
"LEE,MCI,WBA",3.1,0.8,1.8,1.8,2,1.8,1.5,1.3,3,1.5,0.8,2,0.8,1.5,1.3,25,2.5,0.6924765769,1.731191442
"ARS,CHE,WHU",1.4,2.5,1.3,0.8,2.5,3,2.3,1,1.8,1.5,1.3,1.9,1,2.4,1.5,26.2,2.62,0.6610237371,1.731882191
"BUR,MUN,NEW",3,0.8,1.8,1.9,1.4,3,2,1.9,0.8,1.5,1.9,1,1.8,1,1.9,25.7,2.57,0.6749250399,1.734557353
"EVE,MCI,WBA",3.1,1,1.5,1.5,2,2,1.5,3.1,1.5,1.5,0.8,2,0.8,1.5,1.3,25.1,2.51,0.6912376753,1.735006565
"MCI,SOU,WBA",1.4,2.5,2.4,0.9,2,1.9,1.5,1.4,3.4,1.5,0.8,1.4,0.8,1.5,1.3,24.7,2.47,0.7029190836,1.736210137
"NEW,SOU,WHU",1.4,1.5,2.4,0.9,3.6,1.9,1.9,1,2,1.5,1.9,1,1,1,1.4,24.4,2.44,0.7116044915,1.736314959
"BUR,CRY,MUN",2.5,0.8,1.8,1.9,1.4,1.4,3,1.4,0.8,1.4,1.4,3,1.8,1.3,1.9,25.8,2.58,0.6731588647,1.736749871
"ARS,LEE,WOL",1.4,0.8,1.8,0.8,1.8,1.3,0.8,1.3,1.9,2.3,3.5,1.3,1.3,2.3,1.8,24.4,2.44,0.7126075525,1.738762428
"LEE,WHU,WOL",1.5,0.8,1.8,0.8,1.8,1.3,0.8,1,2,1.5,3.7,1.3,1,2.3,1.5,23.1,2.31,0.7528991585,1.739197056
"CRY,LEE,LEI",1.3,0.8,1.8,2.5,1.3,1.4,1.8,1.3,2.4,0.8,1.4,1.3,1.3,3.5,1.8,24.7,2.47,0.7049484952,1.741222783
"CHE,LEI,TOT",1.3,1.8,1.3,0.8,1.3,2.4,1.4,1.3,1.8,0.8,1.3,1.3,1.8,2.5,3.5,24.6,2.46,0.707914442,1.741469527
"BHA,MUN,NEW",3,0.8,1.8,2,1.4,0.9,2,1.9,0.8,1.5,2,1,1.4,1,3,24.5,2.45,0.7118052168,1.743922781
"ARS,LEI,WHU",1.3,1.8,3.1,1.4,1.3,3,1.8,1,1.9,0.8,1.8,1.3,1,2.4,1.5,25.4,2.54,0.6870918702,1.74521335
"AVL,BUR,SHU",3,1.5,1.3,1.9,0.8,1.5,2.5,1.9,0.9,1.3,1.5,3,1.9,1.5,1,25.5,2.55,0.6845227743,1.745533075
"LEI,MUN,TOT",1.3,0.8,1.4,2.5,1.3,2.4,1.4,1.4,0.8,0.8,1.8,1.3,1.8,1.3,3.5,23.8,2.38,0.7337444735,1.746311847
"CHE,EVE,SOU",1.4,1,1.3,0.8,2.5,1.9,1.9,1.3,1.5,1.5,1.3,1.4,3.5,2.5,1.4,25.2,2.52,0.6930264889,1.746426752
"LIV,SOU,WBA",1.3,2.5,2.4,0.9,2,1.3,1.5,1.4,2.9,1.5,1,1.3,2.9,1.3,0.8,25,2.5,0.698638131,1.746595328
"BHA,EVE,SHU",3,1,1.3,1.5,0.8,0.9,2,1.9,1.5,1.3,2.5,3,1.4,1.4,1.8,25.3,2.53,0.6906173911,1.747262
"BUR,MCI,WOL",1.8,3.4,2.5,0.8,1.4,1.3,0.8,1.9,0.9,1.8,0.8,1.3,0.8,2.3,1.3,23.1,2.31,0.7566844974,1.747941189
"CRY,SOU,WOL",1.4,3,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,1.4,1.3,3,2.3,1.4,25.2,2.52,0.6940563995,1.749022127
"ARS,SOU,WOL",1.4,2.5,2.4,0.8,1.8,1.3,0.8,1.4,1.9,3,1.9,1.3,2.5,2.3,1.4,26.7,2.67,0.6559616714,1.751417663
"LEE,SHU,WBA",3,0.8,1.3,3,0.8,1.8,1.5,1.3,2.5,1.3,1,2,1.3,1.5,1.8,24.9,2.49,0.7038668705,1.752628508
"BHA,BUR,WOL",1.8,1.9,2.5,0.8,1.4,0.9,0.8,1.9,0.9,3.5,1.9,1.3,1.4,1.4,1.9,24.3,2.43,0.7213083351,1.752779254
"MCI,TOT,WHU",1.5,3,1.4,1.8,2.5,2.3,1.4,1,2,1.5,0.8,1.4,0.8,2.8,1.3,25.5,2.55,0.6876460884,1.753497525
"AVL,MUN,WBA",3.1,0.8,1.5,3,1.8,1.5,1.5,2.3,0.8,1.5,1,2,1.8,1.3,1,24.9,2.49,0.707914442,1.76270696
"BUR,LEI,WHU",1.3,1.8,2.5,1.9,1.3,3,1.8,1,0.9,0.8,1.8,1.3,1,3,1.5,24.9,2.49,0.707914442,1.76270696
"EVE,TOT,WOL",1.8,1,1.4,0.8,1.8,1.3,0.8,1.4,1.5,1.5,2.5,1.3,3.5,2.3,2,24.9,2.49,0.707914442,1.76270696
"CHE,NEW,TOT",1.8,1.5,1.3,0.8,2.5,2.4,1.4,1.3,1.8,1.5,1.3,1,2,1,3.5,25.1,2.51,0.7025124978,1.763306369
"LEI,MCI,TOT",1.3,1.8,1.4,1.8,1.3,2.3,1.4,1.4,3.4,0.8,0.8,1.3,0.8,2.8,1.3,23.9,2.39,0.7391758603,1.766630306
"CRY,TOT,WOL",1.8,3,1.4,0.8,1.4,1.3,0.8,1.4,2.4,1.4,1.4,1.3,3,2.3,1.9,25.6,2.56,0.6902035587,1.76692111
"BHA,CHE,MUN",1.8,0.8,1.3,0.8,1.4,0.9,2.3,1.3,0.8,3,1.3,2.3,1.4,1.3,3,23.7,2.37,0.7456540753,1.767200158
"AVL,CRY,TOT",1.9,1.5,1.4,4.1,1.4,1.4,1.4,1.4,1.5,1.4,1.4,1.4,2,1.5,1,24.7,2.47,0.7160074488,1.768538398
"CHE,CRY,WHU",1.5,3.6,1.3,0.8,1.4,1.4,2.3,1,1.8,1.4,1.3,2,1,2.5,1.5,24.8,2.48,0.7140094704,1.770743487
"FUL,MCI,WBA",3.1,2,1.5,1.8,2,1,1,3,2,1.5,0.8,2,0.8,1.5,1.3,25.3,2.53,0.7019021774,1.775812509
"BHA,LEE,MCI",3.6,0.8,1.8,1.8,1.4,0.9,1.8,1.3,1.9,1.8,0.8,2.5,0.8,1.4,1.3,23.9,2.39,0.7430311152,1.775844365
"LEE,SOU,TOT",1.4,0.8,1.4,0.9,2.5,1.8,1.4,1.3,3,2.3,1.9,1.4,1.3,3,1.4,25.8,2.58,0.688891449,1.777339939
"BUR,MCI,SHU",3,1.8,1.3,1.8,0.8,2.3,1.8,1.9,0.9,1.3,0.8,3,0.8,1.8,1.3,24.6,2.46,0.7228910212,1.778311912
"CRY,MCI,WHU",1.5,3.4,1.9,1.8,1.4,1.4,1.8,1,2,1.4,0.8,2,0.8,2.8,1.3,25.3,2.53,0.7029190836,1.778385282
"EVE,LEE,WHU",1.5,0.8,1.5,1.5,3,1.8,2,1,1.5,1.5,2.5,2,1,3.1,1.5,26.2,2.62,0.6801960502,1.782113651
"LIV,MCI,SOU",1.3,3,2.4,0.9,2.3,1.3,1.8,1.4,2.9,1.8,0.8,1.3,0.8,1.3,0.8,24.1,2.41,0.7401415566,1.783741151
"ARS,NEW,SOU",1.4,1.5,2.4,0.9,3.7,1.9,1.9,1.4,1.9,1.5,1.9,1,2,1,1.4,25.8,2.58,0.6919950454,1.785347217
"CRY,LIV,WHU",1.3,3.6,1.9,1.8,1.4,1.3,2.8,1,2,1.4,1.4,1.3,1,1.3,0.8,24.3,2.43,0.7350413011,1.786150362
"MUN,SHU,WBA",3,0.8,1.3,3,0.8,2,1.5,2.3,0.8,1.3,1,2,1.8,1.3,1.8,24.7,2.47,0.7239442231,1.788142231
"LIV,NEW,WOL",1.3,1.5,2.9,0.8,1.8,1.3,0.8,3,2.5,1.5,2,1,2,1,0.8,24.2,2.42,0.7395622901,1.789740742
"FUL,NEW,WBA",3,1.5,1.5,2,2,1,1,3,2,1.5,1,1,1.5,1,2.5,25.5,2.55,0.70203785,1.790196518
"LEI,MUN,WBA",1.3,0.8,1.8,2.5,1.3,2,1.5,2.3,0.8,0.8,1,1.3,1.8,1.3,3.5,24,2.4,0.7464200273,1.791408066
"BHA,FUL,LEE",3.1,0.8,1.5,2.4,1.4,0.9,1,1.3,1.9,2.3,2.5,2.5,1.3,1.4,1.8,26.1,2.61,0.6863984682,1.791500002
"BHA,MUN,WOL",1.8,0.8,1.8,0.8,1.4,0.9,0.8,1.9,0.8,3,2.5,1.3,1.4,1.3,3,23.5,2.35,0.7650085589,1.797770113
"BUR,LEE,SHU",3,0.8,1.3,1.9,0.8,1.8,3,1.3,0.9,1.3,1.9,2.5,1.3,1.8,1.8,25.4,2.54,0.7085867894,1.799810445
"LEI,MCI,WOL",1.3,1.8,2.9,0.8,1.3,1.3,0.8,3,2.5,0.8,0.8,1.3,0.8,2.3,1.3,23,2.3,0.7825477317,1.799859783
"LEI,SOU,TOT",1.3,1.8,1.4,0.9,1.3,1.9,1.4,1.4,3.5,0.8,1.8,1.3,1.8,3,1.4,25,2.5,0.7207800008,1.801950002
"BHA,SHU,WHU",1.5,1.8,1.3,2.4,0.8,0.9,3.5,1,1.9,1.3,2.5,2,1,1.4,1.5,24.8,2.48,0.7268981719,1.802707466
"EVE,MUN,NEW",3,0.8,1.5,1.5,1.8,3,2,2.3,0.8,1.5,2,1,1.8,1,2,26,2.6,0.6935073042,1.803118991
"BHA,MUN,WBA",3.1,0.8,1.8,2.4,1.4,0.9,1.5,1.9,0.8,1.5,1,2,1.4,1.3,3,24.8,2.48,0.7278801576,1.805142791
"LEI,MUN,SHU",1.3,0.8,1.3,2.5,0.8,3.5,1.8,2.3,0.8,0.8,1.8,1.3,1.8,1.3,1.8,23.9,2.39,0.7554248253,1.805465332
"CRY,SHU,WBA",2.5,1.8,1.3,3,0.8,1.4,1.5,1.4,2.4,1.3,1,2,3,1.5,1.8,26.7,2.67,0.6763346593,1.80581354
"ARS,CHE,WBA",1.4,2.5,1.3,0.8,2,2,1.5,1.3,1.8,1.5,1,1.9,2.5,1.5,3.5,26.5,2.65,0.6820836424,1.807521652
"AVL,BHA,SHU",3,1.5,1.3,2.4,0.8,0.9,2.5,1.9,1.5,1.3,1.5,3,1.4,1.4,1,25.4,2.54,0.7126075525,1.810023183
"BUR,CHE,MUN",1.8,0.8,1.3,0.8,1.4,3,2.3,1.3,0.8,3,1.3,2.3,1.8,1.3,1.9,25.1,2.51,0.7225615808,1.813629568
"NEW,SHU,WBA",3,1.5,1.3,2,0.8,2,1.5,3,2.5,1.3,1,1,2,1,1.8,25.7,2.57,0.7059610134,1.814319804
"BHA,EVE,LEE",3.6,0.8,1.5,1.5,1.4,0.9,2,1.3,1.5,1.5,2.5,2.5,1.3,1.4,1.8,25.5,2.55,0.7121396332,1.815956065
"LEI,LIV,WBA",1.3,1.8,2.9,1.8,1.3,1.3,1.5,3,2.9,0.8,1,1.3,1.8,1.3,0.8,24.8,2.48,0.7327703467,1.81727046
"ARS,AVL,SOU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1.4,1.5,3,1.5,1.4,2,1.5,1,25.6,2.56,0.7106000147,1.819136038
"LEE,LEI,SOU",1.3,0.8,1.8,0.9,1.3,1.8,1.8,1.3,3,0.8,1.8,1.3,1.3,3.5,1.4,24.1,2.41,0.7554248253,1.820573829
"BUR,CHE,CRY",1.8,3.5,1.3,0.8,1.4,1.4,2.3,1.3,0.9,1.4,1.3,2.3,1.9,2.5,1.9,26,2.6,0.7006799419,1.821767849
"MCI,MUN,SHU",3,0.8,1.3,1.8,0.8,2.3,1.8,2.3,0.8,1.3,0.8,3,0.8,1.3,1.3,23.4,2.34,0.7799267365,1.825028563
"BUR,CHE,TOT",1.8,3,1.3,0.8,1.4,2.4,1.4,1.3,0.9,3,1.3,1.4,1.9,2.5,1.9,26.3,2.63,0.6947421584,1.827171877
"AVL,FUL,TOT",1.9,1.5,1.4,3.6,2,1,1,1.4,1.5,3,1.5,1.4,1.5,1.5,1,25.2,2.52,0.7252585746,1.827651608
"BHA,MUN,TOT",1.9,0.8,1.4,2.4,1.4,0.9,1.4,1.4,0.8,3,2.5,1.4,1.4,1.3,3,25,2.5,0.7315996824,1.828999206
"ARS,LEI,MUN",1.3,0.8,1.8,1.4,1.3,3,1.8,1.4,0.8,0.8,1.8,1.3,1.8,1.3,3.5,24.1,2.41,0.7601378321,1.831932175
"ARS,BHA,WBA",1.4,1.9,3.6,1.4,1.4,0.9,1.5,1.4,1.9,1.5,1,1.9,1.4,1.4,3,25.6,2.56,0.7156082993,1.831957246
"BUR,CHE,MCI",1.8,3.4,1.3,0.8,1.4,2.3,1.8,1.3,0.9,1.8,0.8,2.3,0.8,2.5,1.3,24.5,2.45,0.7489675433,1.834970481
"CRY,LEE,MUN",2.5,0.8,1.8,3,1.4,1.4,3,1.3,0.8,1.4,1.4,2.5,1.3,1.3,1.8,25.7,2.57,0.7140094704,1.835004339
"AVL,CRY,MUN",2.5,0.8,1.5,3,1.4,1.4,2.5,1.4,0.8,1.4,1.4,3,1.8,1.3,1,25.2,2.52,0.7282071919,1.835082124
"ARS,LIV,WOL",1.3,2.5,2.9,0.8,1.8,1.3,0.8,1.4,1.9,1.8,2.9,1.3,2.5,1.3,0.8,25.3,2.53,0.7259148579,1.836564591
"BUR,CRY,LEE",2.5,0.8,1.8,1.9,1.4,1.4,3,1.3,0.9,1.4,1.4,2.5,1.3,3,1.8,26.4,2.64,0.6967270423,1.839359392
"CRY,LEE,SOU",1.4,0.8,1.8,0.9,1.4,1.4,1.9,1.3,2.4,1.4,1.4,1.4,1.3,4,1.4,24.2,2.42,0.7614522466,1.842714437
"LEE,MCI,SOU",1.4,0.8,1.8,0.9,2.9,1.8,1.8,1.3,3,1.8,0.8,1.4,0.8,2.8,1.3,24.6,2.46,0.7509993342,1.847458362
"LEI,MCI,SOU",1.3,1.8,2.4,0.9,1.3,1.9,1.8,1.4,3.4,0.8,0.8,1.3,0.8,2.8,1.3,24,2.4,0.7699721702,1.847933208
"LIV,SOU,WOL",1.3,3,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,1.9,1.3,2.9,1.3,0.8,25.3,2.53,0.7308181977,1.84897004
"BHA,CRY,MUN",2.5,0.8,1.8,2.4,1.4,0.9,3,1.4,0.8,1.4,1.4,3,1.4,1.3,1.9,25.4,2.54,0.7284687136,1.850310532
"BHA,FUL,WOL",1.8,1.9,1.5,0.8,1.4,0.9,0.8,1.9,1.9,3.5,2.5,1.3,1.4,1.4,2.5,25.5,2.55,0.7260460434,1.851417411
"MCI,NEW,SHU",3,1.5,1.3,1.8,0.8,2.3,1.8,3,2.5,1.3,0.8,1,0.8,1,1.3,24.2,2.42,0.7661281753,1.854030184
"ARS,BHA,LEI",1.3,1.8,3.6,1.4,1.3,0.9,1.8,1.4,1.9,0.8,1.8,1.3,1.4,1.4,3,25.1,2.51,0.7391758603,1.855331409
"LEI,LIV,NEW",1.3,1.5,2.9,1.8,1.3,1.3,1.8,3,2.9,0.8,1.8,1,1.8,1,0.8,25,2.5,0.7422616661,1.855654165
"FUL,SHU,TOT",1.9,1.8,1.3,3.5,0.8,1,1,1.4,2,1.3,3,1.4,1.5,1.8,1.8,25.5,2.55,0.7280109889,1.856428022
"MCI,NEW,SOU",1.4,1.5,2.4,0.9,2.9,1.9,1.8,1.4,3.4,1.5,0.8,1,0.8,1,1.3,24,2.4,0.7736739808,1.856817554
"MUN,TOT,WBA",1.9,0.8,1.4,3,1.8,2,1.4,1.4,0.8,1.5,1,1.4,1.8,1.3,3.5,25,2.5,0.743223353,1.858058382
"LEI,LIV,MCI",1.3,1.8,2.9,1.8,1.3,1.3,1.8,3,2.9,0.8,0.8,1.3,0.8,1.3,0.8,23.9,2.39,0.777786848,1.858910567
"LIV,NEW,WBA",1.3,1.5,2.9,1.8,2,1.3,1.5,3,2.9,1.5,1,1,2,1,0.8,25.5,2.55,0.7309485032,1.863918683
"MCI,SHU,WBA",3,1.8,1.3,1.8,0.8,2,1.5,3.1,2.5,1.3,0.8,2,0.8,1.5,1.3,25.5,2.55,0.7309485032,1.863918683
"MCI,WHU,WOL",1.5,3.4,2.9,0.8,1.8,1.3,0.8,1,2,1.5,0.8,1.3,0.8,2.3,1.3,23.5,2.35,0.7934253648,1.864549607
"BUR,LIV,WHU",1.3,3.5,2.5,1.8,1.4,1.3,2.8,1,0.9,1.5,1.9,1.3,1,1.3,0.8,24.3,2.43,0.7673702775,1.864709774
"BHA,FUL,SHU",3,1.8,1.3,2.4,0.8,0.9,1,1.9,1.9,1.3,2.5,3,1.4,1.4,1.8,26.4,2.64,0.7069047218,1.866228466
"EVE,LEE,MUN",3.6,0.8,1.5,1.5,1.8,1.8,2,1.3,0.8,1.5,2.5,2.5,1.3,1.3,1.8,26,2.6,0.7178008744,1.866282273
"CRY,FUL,LEE",2.5,0.8,1.5,3.6,1.4,1,1,1.3,2,1.4,1.4,2.5,1.3,2,1.8,25.5,2.55,0.7319250547,1.86640889
"CRY,SOU,TOT",1.4,3,1.4,0.9,1.4,1.4,1.4,1.4,2.4,1.4,1.4,1.4,3,3,1.4,26.3,2.63,0.7099966465,1.86729118
"CHE,EVE,TOT",1.8,1,1.3,0.8,2.5,2.4,1.4,1.3,1.5,1.5,1.3,1.4,3.5,2.5,2,26.2,2.62,0.7130083817,1.86808196
"ARS,WBA,WOL",1.4,2.5,3,0.8,1.8,1.3,0.8,1.4,1.9,1.5,1,1.3,2.5,1.5,3,25.7,2.57,0.7268981719,1.868128302
"AVL,MCI,NEW",3,1.5,1.5,1.8,2.9,1.5,1.8,3,1.5,1.5,0.8,1,0.8,1,1,24.6,2.46,0.759511121,1.868397358
"LIV,MCI,WHU",1.3,3.4,2.9,1.8,2.3,1.3,1.8,1,2,1.5,0.8,1.3,0.8,1.3,0.8,24.3,2.43,0.7701576833,1.87148317
"SOU,WBA,WOL",1.4,2.5,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,1,1.3,3.5,1.5,1.4,25.1,2.51,0.74590948,1.872232795
"ARS,MCI,WHU",1.4,2.5,2.9,1.4,2.9,2.3,1.8,1,1.9,1.5,0.8,1.9,0.8,2.4,1.3,26.8,2.68,0.6988425805,1.872898116
"EVE,NEW,WHU",1.5,1,1.5,1.5,3.6,3,2,1,1.5,1.5,2,1,1,1,1.5,24.6,2.46,0.7613897069,1.873018679
"LIV,SOU,TOT",1.3,3,1.4,0.9,2.3,1.3,1.4,1.4,2.9,1.8,1.9,1.3,2.9,1.3,0.8,25.9,2.59,0.723549452,1.873993081
"FUL,MUN,WOL",1.8,0.8,1.5,0.8,1.8,1,0.8,2.3,0.8,3,3,1.3,1.5,1.3,2.5,24.2,2.42,0.7753954444,1.876456976
"FUL,SHU,WHU",1.5,1.8,1.3,3.5,0.8,1,1,1,2,1.3,3,2,1,1.8,1.5,24.5,2.45,0.7668736781,1.878840511
"CRY,SHU,TOT",1.9,1.8,1.3,3.5,0.8,1.4,1.4,1.4,2.4,1.3,1.4,1.4,3,1.8,1.8,26.6,2.66,0.7065678278,1.879470422
"EVE,WBA,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.1,1.5,1.5,1,1.3,3.5,1.5,2,24.4,2.44,0.7704049646,1.879788114
"ARS,BHA,NEW",1.4,1.5,3.6,1.4,1.4,0.9,2,1.4,1.9,1.5,2,1,1.4,1,3,25.4,2.54,0.7401415566,1.879959554
"BHA,BUR,TOT",1.9,1.9,1.4,1.9,1.4,0.9,1.4,1.4,0.9,4.1,1.9,1.4,1.4,1.4,1.9,25.2,2.52,0.7494760074,1.888679539
"EVE,LIV,WOL",1.3,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,2.5,1.3,2.9,1.3,0.8,23.8,2.38,0.7936053955,1.888780841
"EVE,SOU,TOT",1.4,1,1.4,0.9,2.5,1.9,1.4,1.4,1.5,1.5,1.9,1.4,3.5,3,1.4,26.1,2.61,0.7258492563,1.894466559
"AVL,CRY,FUL",2.5,1.5,1.5,3.6,1.4,1,1,1.4,1.5,1.4,1.4,3,1.5,1.5,1,25.2,2.52,0.7542261881,1.900649994
