COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"EVE,MUN,SOU,TOT,WBA",6.4,4.3,4.7,5.4,6.3,6.3,4.8,5.1,5.8,6,55.1,1.836666667,0.75784783,1.391913848
"BUR,CRY,FUL,LEI,SOU",5.2,6.8,5.8,5.3,4.1,4.3,4.7,4.7,5.3,5.8,52,1.733333333,0.804155872,1.393870178
"FUL,MUN,SOU,WBA,WHU",6,5.3,5.7,6.9,5.8,4.9,4.4,4.7,4.8,6,54.5,1.816666667,0.767752854,1.394751018
"ARS,CRY,FUL,LEI,SOU",4.1,6.3,5.8,4.8,4.7,4.3,4.7,4.2,6.3,5.2,50.4,1.68,0.830261003,1.394838485
"FUL,LEI,LIV,MUN,SOU",4,4.6,5.7,5.2,5.1,4.2,4.7,6.7,5.7,5.6,51.5,1.716666667,0.812745689,1.395213433
"CRY,EVE,NEW,TOT,WOL",6.2,5.5,4.8,4.3,5.7,5.1,4.2,5.8,6.4,4.4,52.4,1.746666667,0.798888116,1.395391243
"CRY,FUL,MCI,MUN,SOU",7,5.8,5.2,5.7,5.2,4.3,4.7,5.1,5.2,6.2,54.4,1.813333333,0.770569775,1.397299858
"ARS,EVE,LIV,TOT,WBA",4.6,6,5.8,4.7,6.8,5.7,4.9,5.9,6.3,4.8,55.5,1.85,0.756086415,1.398759867
"BHA,CHE,EVE,LIV,TOT",5,5.9,4.2,4.1,6.2,4.6,5.7,4.6,5.2,6.3,51.8,1.726666667,0.810760959,1.399913923
"AVL,BHA,EVE,LEI,SOU",6.3,4.3,5.4,4.8,6.3,4.3,5.7,6.3,4.9,5.3,53.6,1.786666667,0.784856675,1.402277259
"BHA,CHE,FUL,LEI,MUN",6.2,4.5,4.6,5.7,4.5,5.4,5.1,5.5,4.5,6.8,52.8,1.76,0.796938587,1.402611913
"BHA,CHE,LEE,LEI,TOT",5,4.5,4.5,5.7,5.2,5.1,5.5,4,6.7,6.1,52.3,1.743333333,0.806983409,1.406841076
"ARS,AVL,CRY,LEI,SOU",4.1,5.8,5.8,4.8,6.3,4.8,6.2,4.2,5.8,5.2,53,1.766666667,0.797217383,1.408417376
"ARS,CHE,FUL,LEI,MCI",4.5,6.3,5.7,4,5.8,6.3,4.6,5.7,5.7,5.6,54.2,1.806666667,0.781451641,1.411822631
"AVL,CHE,LEE,LEI,WBA",6.2,4.1,4.6,6.3,5.8,5.3,5.6,5.6,6.3,4.6,54.4,1.813333333,0.779173351,1.41290101
"ARS,FUL,LEI,LIV,MUN",4,4.6,6.2,5.7,5.1,5.3,5.6,6.7,4.7,5.6,53.5,1.783333333,0.793375349,1.414852706
"ARS,CRY,EVE,FUL,MCI",7,5.5,4.9,4.7,6.3,4.7,4.8,5.8,5.4,4.7,53.8,1.793333333,0.789936706,1.416619827
"ARS,AVL,LEE,LEI,WOL",4.5,4.1,6.3,4.7,6.1,4.6,5.1,5.7,5.9,6.1,53.1,1.77,0.800624756,1.417105818
"FUL,LIV,MUN,SHU,SOU",5.7,4.6,4.6,5.7,4.6,4.2,5.7,6.7,5.3,6.1,53.2,1.773333333,0.799722174,1.418173989
"AVL,CHE,FUL,LEI,SOU",4.5,5.3,4.3,4.2,5.8,4.4,4.7,5.7,5.3,6.8,51,1.7,0.835330939,1.420062596
"FUL,LIV,MUN,SOU,WBA",5.8,5.3,5.7,5.7,5.8,4.2,4.4,6.7,5.7,6.3,55.6,1.853333333,0.766231761,1.420082863
"BHA,CHE,LEE,LEI,WOL",4.9,4.5,6.1,4,4.5,4,4.9,4.5,6.2,6.1,49.7,1.656666667,0.85771013,1.420939782
"AVL,CHE,CRY,FUL,LEI",5.6,5.3,4.3,6.9,4.7,3.9,5.1,5.7,5.3,5.2,52,1.733333333,0.821921867,1.42466457
"BHA,EVE,FUL,LEI,WHU",5.9,4.7,6.1,6.4,4.7,4.9,4.8,5.9,5.4,3.8,52.6,1.753333333,0.812677331,1.424894254
"CRY,LEE,LEI,MUN,WOL",5.6,3.4,5.5,6.3,4.5,4.5,5.6,5,5.7,4.5,50.6,1.686666667,0.844853702,1.424986577
"CHE,FUL,LIV,MUN,WHU",4.6,6.4,4.6,5.6,6.1,5.8,6.1,4.6,4.6,6.3,54.7,1.823333333,0.781807024,1.425494806
"LEI,LIV,MUN,SOU,TOT",4,5.6,5.6,5.2,5.4,5.6,5.1,5.1,7.2,5.6,54.4,1.813333333,0.786271087,1.425771571
"ARS,BHA,CHE,FUL,LEI",4.5,5.7,6.4,4.6,4.7,4.9,5.1,4.6,5.6,6.8,52.9,1.763333333,0.80890873,1.426375727
"CRY,LEI,MUN,SOU,TOT",4.6,5.6,5.1,6.4,4.5,5.7,5.1,4.2,6.7,5.2,53.1,1.77,0.806156864,1.426897649
"BHA,LEI,LIV,MUN,TOT",4.5,4.5,6.1,6.7,4.5,4.6,6,5.6,5.6,5.6,53.7,1.79,0.797287067,1.427143849
"EVE,LIV,MUN,SOU,WBA",5.8,4.3,5.7,4.2,6.1,5.2,5.4,6.8,5.2,4.8,53.5,1.783333333,0.800347147,1.427285745
"EVE,FUL,SHU,SOU,TOT",6.3,4.8,4.2,5.9,5.3,5.3,4.3,5.8,6,6.4,54.3,1.81,0.788881064,1.427874726
"CRY,EVE,LEE,LEI,WOL",5.6,3.6,5.2,4.8,4.5,4.5,4.6,5.7,6.4,3.7,48.6,1.62,0.882169044,1.429113851
"ARS,CRY,EVE,LEE,WOL",5.7,4.3,5.2,3.7,6.2,4.5,5.8,4.1,5.8,5.2,50.5,1.683333333,0.850163383,1.431108361
"BHA,CHE,LEI,LIV,TOT",4.4,6.7,5.6,5,5,4.6,5.5,4.6,6.6,5.6,53.6,1.786666667,0.803049742,1.434782207
"EVE,MUN,TOT,WHU,WOL",5.2,4.8,4.7,5.3,6.1,6.7,4.2,4.7,4.3,6,52,1.733333333,0.828653526,1.436332779
"ARS,CRY,EVE,LIV,TOT",4.6,6.5,4.8,4.7,6.2,5.1,6.2,4.2,5.8,4.7,52.8,1.76,0.817584518,1.438948752
"CRY,EVE,SHU,SOU,TOT",5.8,5.8,4.2,5.9,4.7,5.7,5.3,4.2,6.4,4.2,52.2,1.74,0.827042925,1.43905469
"BUR,CRY,EVE,LEI,SOU",5.2,5.8,5.8,4.3,4.1,6.3,5.7,4.7,4.8,3.7,50.4,1.68,0.856608299,1.439101942
"ARS,AVL,BHA,LEI,TOT",4.6,5.2,6.5,6.3,5.2,4.8,5.7,4.7,5.3,6.8,55.1,1.836666667,0.783794191,1.439568664
"CHE,CRY,LEI,MUN,SOU",4.5,5.6,5,4.2,4.5,6.8,6,4.1,5,5.2,50.9,1.696666667,0.85042473,1.442887293
"CRY,EVE,LEE,WHU,WOL",5.8,5.4,5.2,5.9,6.2,4.5,5.8,3.7,5.9,4.4,52.8,1.76,0.820298049,1.443724566
"CRY,EVE,LEE,LIV,WOL",5.6,5.8,5.2,4.1,5.5,4,5.6,6.2,6.4,4.7,53.1,1.77,0.815747782,1.443873575
"CHE,CRY,EVE,FUL,TOT",6.2,6,4.2,5.9,5.9,4.8,4.4,4.1,5.3,5.9,52.7,1.756666667,0.821989457,1.443961479
"ARS,CRY,EVE,FUL,WBA",7,5.5,4.9,5.9,5.4,4.4,4.5,5.8,5.4,4.4,53.2,1.773333333,0.814861951,1.445021861
"BHA,CRY,LEI,MUN,SOU",5.2,4.5,6.1,5.8,4.1,4.2,6.7,4.7,5.1,5.2,51.6,1.72,0.84089899,1.446346263
"CHE,FUL,LEI,MUN,SOU",4.5,4.6,4.6,4.2,5.1,6.4,4.7,5,4.6,6.8,50.5,1.683333333,0.85926325,1.446426471
"AVL,BHA,CHE,EVE,LEI",6.7,4.3,4.3,4.7,5.2,5.4,6.1,6.2,4.8,5.3,53,1.766666667,0.819213715,1.447277563
"BHA,CHE,LEI,LIV,MUN",4.4,4.5,6,5,4.5,5.7,6.9,5.5,4.5,5.6,52.6,1.753333333,0.826236447,1.448667904
"CHE,FUL,LEE,LEI,WOL",4.9,4.6,4.6,4.1,5.1,4.1,3.6,5.6,6.3,6.1,49,1.633333333,0.886942313,1.448672445
"BHA,CHE,EVE,LIV,NEW",6.1,4.4,5.7,4.1,6.2,5.2,6.3,6.2,5.2,4.8,54.2,1.806666667,0.802496106,1.449842965
"ARS,CRY,FUL,MUN,NEW",6.9,4.3,5.2,6.4,5.2,5.4,6,5.1,4.7,5.9,55.1,1.836666667,0.789444249,1.449945937
"BHA,EVE,LEI,MUN,SOU",6.3,3.6,5.7,4.8,4.5,5.8,5.7,5.6,4.2,5.3,51.5,1.716666667,0.844919457,1.450445068
"BHA,CHE,LIV,MUN,WBA",6.2,5.2,6,5,5.2,4.2,6.6,5.5,4.5,6.3,54.7,1.823333333,0.795892232,1.451176836
"BHA,CRY,EVE,SOU,WBA",7,5.4,5.8,4.8,4.8,4.2,5.4,4.7,5.8,4.4,52.3,1.743333333,0.832733117,1.451731401
"AVL,CHE,LEI,WHU,WOL",4.6,6.9,5.8,4.1,5.6,6.3,4.9,5.3,5.3,5.3,54.1,1.803333333,0.807533969,1.456252924
"BUR,LEE,LEI,TOT,WOL",5,5.6,5.7,5.2,4.5,5.5,4,4.6,6.4,6.6,53.1,1.77,0.823879711,1.458267088
"MUN,SHU,SOU,WBA,WOL",6.2,5.1,5.5,4.7,4.4,5.2,4.2,6.8,5.8,5.8,53.7,1.79,0.81520277,1.459212958
"BHA,CHE,CRY,LEI,TOT",5,6.7,4.6,5.7,4.1,4.7,5.5,4.1,6.1,5.2,51.7,1.723333333,0.84728324,1.46015145
"ARS,CRY,EVE,LEI,TOT",4.6,5.3,4.8,5.4,5.2,6.8,5.2,4.2,5.8,3.7,51,1.7,0.858939915,1.460197856
"ARS,CRY,FUL,LIV,NEW",5.2,6,6.3,5.2,5.7,3.7,5.8,5.8,6.3,4.7,54.7,1.823333333,0.802842174,1.463848896
"BHA,CHE,LEI,MCI,TOT",5,6.7,5.6,5,5.2,5.6,5,4.6,7.1,5.6,55.4,1.846666667,0.793305322,1.464970494
"CHE,FUL,LIV,MUN,WBA",6.2,5.3,4.6,5.6,5.8,4.3,4.8,6.6,4.6,6.3,54.1,1.803333333,0.813019065,1.46614438
"CHE,CRY,FUL,LEI,SOU",4.5,6.8,4.7,4.2,4.7,4.3,4.7,4.1,6.2,5.2,49.4,1.646666667,0.890942073,1.467084614
"AVL,BHA,CHE,LEI,LIV",4.4,5.2,5.7,5,5,3.7,6.6,6.2,5.2,5.6,52.6,1.753333333,0.836925591,1.467409536
"BUR,CHE,LEE,LEI,WOL",4.9,6.1,5.6,3.5,4.5,6.1,4.9,4.5,5.2,6.1,51.4,1.713333333,0.856608299,1.467655552
"AVL,CRY,LEI,MUN,WOL",5.6,4.1,5.2,6.3,4.5,4.2,5.1,6.7,4.7,5.2,51.6,1.72,0.854010148,1.468897455
"AVL,CRY,FUL,LEI,SOU",5.2,5.3,4.9,7,4.7,3.9,4.7,5.8,5.9,5.2,52.6,1.753333333,0.839576613,1.472057661
"BHA,CHE,LEI,MUN,WBA",6.2,4.5,6.7,5.7,4.5,6.4,5.6,5.5,4.5,5.3,54.9,1.83,0.804777402,1.472742646
"AVL,CRY,EVE,WHU,WOL",5.8,6.1,4.9,5.9,6.8,4.2,5.3,5.9,5,4.4,54.3,1.81,0.813838641,1.47304794
"ARS,EVE,FUL,LIV,TOT",4.6,5.5,4.4,4.7,6.8,4.7,4.4,5.8,5.4,6.3,52.6,1.753333333,0.84089899,1.474376229
"BHA,CHE,SHU,SOU,WBA",6.2,6.2,5,4.1,4.2,4.8,5.7,4.6,6.2,5.8,52.8,1.76,0.837721778,1.47439033
"LEE,LIV,MUN,TOT,WOL",5,4.6,5,5.6,5.9,4.4,5,5,6.2,7.1,53.8,1.793333333,0.823002633,1.475918055
"ARS,EVE,FUL,SHU,TOT",6.3,4.8,4.2,6.4,5.3,6.4,4.4,5.8,5.4,5.8,54.8,1.826666667,0.808015401,1.4759748
"CHE,FUL,SHU,SOU,WBA",6.2,6.3,4.1,4.7,4.8,4.9,4.4,5.7,6.3,5.8,53.2,1.773333333,0.832399477,1.476121739
"FUL,LEI,MUN,NEW,SOU",5.7,4.1,5.7,5.4,5.1,6.4,4.7,6.7,6.3,5.3,55.4,1.846666667,0.80027773,1.477846207
"FUL,LEI,MUN,SOU,WBA",5.8,4.6,5.7,6.4,5.1,4.9,4.3,6.7,6.3,5.3,55.1,1.836666667,0.804777402,1.478107828
"CHE,FUL,LEE,LIV,WBA",6.2,5.3,4.6,5.6,6.3,4.1,4.8,5.6,6.7,5.6,54.8,1.826666667,0.809389345,1.478484536
"ARS,CRY,EVE,FUL,WOL",5.7,5.5,4.9,3.7,5.2,3.7,3.8,5.8,5.4,5.9,49.6,1.653333333,0.894675608,1.479197006
"CRY,EVE,FUL,SOU,WBA",7,5.5,4.9,5.4,5.4,4.3,4.4,5.8,5.9,4.4,53,1.766666667,0.839311887,1.482784335
"ARS,BUR,EVE,FUL,LEI",5.8,4.8,5.5,4.8,4.7,7,4.8,6.3,4.3,5.3,53.3,1.776666667,0.835397444,1.484222792
"LEE,SHU,SOU,WHU,WOL",4.7,5.6,5.5,5.2,5.6,5,5.7,3.7,7,5.1,53.1,1.77,0.838583462,1.484292727
"CHE,LEE,LEI,MUN,WOL",4.9,3.4,4.9,4.1,4.9,6.6,4.9,4.9,5.1,6.1,49.8,1.66,0.894178704,1.484336649
"BHA,EVE,LEI,TOT,WHU",4.7,4.7,6,6.4,5.2,6.3,5.2,4.3,5.4,3.8,52,1.733333333,0.856348839,1.484337987
"CHE,CRY,LIV,MUN,NEW",5.6,6.3,5,4.6,5.5,6.2,7.1,5,5,4.7,55,1.833333333,0.809663853,1.484383731
"BHA,CHE,LEI,MUN,WOL",4.9,4.5,6.1,4,4.5,5.7,4.9,5.5,4.5,6.8,51.4,1.713333333,0.866923039,1.48532814
"BHA,CHE,FUL,LEI,LIV",4.4,5.7,5.7,5,4.7,3.2,5.1,6.2,5.7,5.6,51.3,1.71,0.869290899,1.486487437
"CHE,CRY,MUN,NEW,WOL",6.1,6.4,5,3.6,5,6.2,5.1,5,5,5.9,53.3,1.776666667,0.836726425,1.486583949
"AVL,CHE,EVE,LEI,TOT",5,4.3,4.2,4.8,6.3,6.9,5.2,5.7,4.8,5.3,52.5,1.75,0.850163383,1.48778592
"AVL,CRY,LIV,MUN,SOU",5.2,5.3,5.2,5.7,5.5,4.2,7.2,5.1,4.7,6.2,54.3,1.81,0.821989457,1.487800916
"ARS,CHE,FUL,LIV,SHU",4.5,6.3,4.1,4,5.1,5.3,6.1,5.7,5.7,6.1,52.9,1.763333333,0.843866761,1.488018389
"CHE,LEE,SHU,WBA,WOL",6.6,5.1,4.4,4.6,4.6,5.1,4.6,5.7,6.8,5.1,52.6,1.753333333,0.848789988,1.48821178
"ARS,AVL,LEI,TOT,WOL",4.5,5.8,5.9,4.7,5.6,5.2,4,5.8,5.9,6.8,54.2,1.806666667,0.824351597,1.489328552
"BHA,CHE,FUL,LEI,SHU",6.1,5.5,4.1,5.7,3.5,5.4,5.1,6.2,5.7,5.1,52.4,1.746666667,0.852708104,1.489396822
"AVL,CHE,LEE,LEI,LIV",4.4,4.1,4.6,5.1,6.1,4.6,6.6,5.6,6.2,4.9,52.2,1.74,0.8560893,1.489595381
"AVL,CRY,LEI,SOU,WOL",4.5,6.3,5.8,4.2,4.5,4.2,4.5,5.8,6.4,5.2,51.4,1.713333333,0.869482605,1.48971353
"BUR,CHE,CRY,FUL,LEI",5.6,7.3,4.7,5.2,4.1,5.4,5.1,4.6,4.7,5.2,51.9,1.73,0.862103371,1.491438832
"EVE,FUL,LEI,MUN,SOU",5.8,3.6,4.8,4.9,5.1,5.9,4.7,6.7,4.3,5.3,51.1,1.703333333,0.87616589,1.492402566
"ARS,CHE,CRY,FUL,WBA",5.7,7,4.7,5.2,5.4,4.4,4.8,4.1,5.7,5.9,52.9,1.763333333,0.846496046,1.492654694
"ARS,CRY,FUL,LEI,MCI",5.2,6.3,6.3,5.7,4.7,4.7,4.6,5.8,6.3,4,53.6,1.786666667,0.835596926,1.492933174
"ARS,AVL,CRY,EVE,LEI",5.2,4.3,4.9,5.4,6.3,5.9,6.3,5.8,4.9,3.7,52.7,1.756666667,0.849901955,1.492994435
"BHA,LEI,MCI,MUN,SOU",6.3,4.5,7.1,5.1,4.5,5.1,5.5,5.6,6.1,5.6,55.4,1.846666667,0.808565259,1.493150511
"BHA,CHE,LIV,NEW,TOT",5,6.4,5.6,4.6,6.2,4.6,5.7,4.6,6.6,6.3,55.6,1.853333333,0.80581222,1.493438647
"CRY,EVE,LEI,LIV,TOT",4.5,5.8,4.8,5.8,5,5.1,5.2,5.8,6.8,3.7,52.5,1.75,0.854075198,1.494631597
"CHE,CRY,LEE,MUN,WOL",6.1,5.7,4.9,4.6,5,4.5,6.1,4,5,6.7,52.6,1.753333333,0.852708104,1.495081543
"BHA,CHE,EVE,SHU,TOT",6.7,4.7,4,4.7,4.7,6.3,5.7,4.6,5.2,5.8,52.4,1.746666667,0.856608299,1.496209162
"CHE,FUL,LEI,SHU,SOU",4.5,5.6,4.1,4.2,4.1,6.4,4.7,5.7,6.3,5.1,50.7,1.69,0.885751407,1.496919878
"BUR,CHE,LEE,LEI,LIV",4.4,6.1,5.6,4.5,5,6.1,6.9,4.5,5.6,4.9,53.6,1.786666667,0.83825215,1.497677174
"AVL,LEI,LIV,MUN,SOU",4,4.1,5.7,5.2,5.4,4.7,6.2,6.7,5.2,5.6,52.8,1.76,0.85218673,1.499848644
"LEI,LIV,MUN,TOT,WOL",4.4,5.6,6.1,5.1,4.9,5,4,6.7,6.2,5.6,53.6,1.786666667,0.839576613,1.500043548
"AVL,CRY,MUN,SOU,WOL",5.7,5.3,5.2,4.7,5,4.2,5.2,5.1,4.7,7.4,52.5,1.75,0.857969178,1.501446062
"CHE,CRY,EVE,LIV,NEW",5.6,6.5,4.7,4.1,6.2,5.7,6.3,5.7,5.7,4.4,54.9,1.83,0.821178016,1.502755769
"BHA,EVE,FUL,LIV,WHU",5.9,4.9,5.9,5.7,5.7,3.2,5.8,5.9,5.4,4.8,53.2,1.773333333,0.848266206,1.504258738
"ARS,CRY,MUN,SHU,WOL",5.7,5.1,5,5.2,4,5.7,7.3,5.1,5.1,5.7,53.9,1.796666667,0.837257428,1.504272512
"CHE,FUL,LEE,LIV,SHU",6.1,4.6,4.1,6.1,5.1,4.1,6.1,5.6,6.3,5.4,53.5,1.783333333,0.843603382,1.504426032
"BHA,CHE,LEE,LEI,MCI",6.7,4.5,6,5,5.2,5,5.9,4.5,6.7,4.9,54.4,1.813333333,0.830261003,1.505539952
"FUL,LEE,LEI,MUN,SOU",5.8,3.4,5.1,6.4,5.1,4.7,4.7,5,5.8,6.1,52.1,1.736666667,0.867243398,1.506112701
"ARS,CHE,CRY,MUN,WBA",5.7,5.8,5,5.2,5.2,6.4,6.8,4.1,4.5,5.9,54.6,1.82,0.82758014,1.506195856
"LIV,MUN,SHU,TOT,WOL",5,5.6,4.5,5.6,4.4,5,5,7.2,5.8,6.1,54.2,1.806666667,0.833733237,1.506278049
"BHA,CHE,EVE,LEI,WBA",6.2,4.7,6.4,4.7,4.7,5.9,5.3,6.2,5.2,3.8,53.1,1.77,0.851730265,1.507562569
"ARS,CHE,FUL,LIV,NEW",4.5,6,5.7,4,6.8,5.3,5.3,5.7,5.7,6.3,55.3,1.843333333,0.817924202,1.507706945
"AVL,LEI,MUN,SOU,TOT",4.6,4.1,4.7,6.4,5.6,5.8,5.1,5.1,5.8,6.8,54,1.8,0.837987006,1.508376611
"EVE,FUL,LEI,SOU,TOT",4.6,4.8,4.4,4.9,5.8,5.3,4.2,5.8,7,5.9,52.7,1.756666667,0.860297106,1.51125525
"ARS,CRY,EVE,TOT,WOL",5.1,6.5,4.8,3.7,5.7,5.1,4.2,4.2,5.8,5.9,51,1.7,0.889444271,1.512055261
"EVE,FUL,LEI,SOU,WHU",4.2,4.8,5.4,4.9,6.9,5.9,4.7,5.4,5.5,3.8,51.5,1.716666667,0.880971686,1.512334727
"ARS,EVE,FUL,TOT,WBA",6.4,5.5,4.4,5.9,6.5,5.4,3.9,5.8,5.4,6,55.2,1.84,0.823002633,1.514324844
"AVL,BUR,CHE,FUL,LEI",6.2,5.3,4.3,5.2,4.7,5.5,5.1,6.2,4.2,6.8,53.5,1.783333333,0.850163383,1.5161247
"BHA,CHE,LEI,SHU,WOL",4.9,5.5,5.6,4,3.5,5.7,4.9,6.2,6.2,5.1,51.6,1.72,0.882169044,1.517330756
"CHE,CRY,EVE,TOT,WBA",6.2,6.5,4.2,5.3,5.9,5.8,4.9,4.1,5.7,4.4,53,1.766666667,0.858939915,1.517460517
"AVL,CHE,CRY,SOU,WBA",5.7,7,4.7,4.7,5.9,4.8,5.7,4.1,5.7,5.9,54.2,1.806666667,0.840370289,1.518268988
"BHA,CHE,EVE,LEE,LEI",6.7,3.6,4.6,4.7,5.2,5.7,6.1,4.5,5.2,4.6,50.9,1.696666667,0.894986033,1.51849297
"ARS,LEE,MUN,WBA,WOL",6.3,4.1,6.6,5.2,5.6,5.1,5.3,5,5.2,6.8,55.2,1.84,0.825698358,1.519284978
"CHE,FUL,LEE,LEI,SOU",4.5,4.6,4.6,4.2,5.8,4.7,4.7,4,6.8,6.1,50,1.666666667,0.911652955,1.519421592
"LIV,MUN,NEW,TOT,WOL",5,5.3,6.1,4.6,5.9,5,4.2,6.7,6.2,6.3,55.3,1.843333333,0.824688493,1.520175789
"BHA,CHE,EVE,SOU,WBA",6.3,5.4,5.2,3.2,5.9,4.8,5.4,4.6,5.2,6,52,1.733333333,0.878129325,1.52209083
"ARS,CRY,EVE,LEI,MCI",5.2,5.3,6.3,4.7,5.6,6.7,5.6,5.8,5.8,3.7,54.7,1.823333333,0.835397444,1.523208006
"AVL,CRY,FUL,LIV,SOU",5.2,6.5,4.9,6.3,5.7,3.7,5.4,5.8,5.9,6.2,55.6,1.853333333,0.822192192,1.523796195
"BHA,BUR,EVE,LEI,SOU",6.3,4.7,6.4,4.3,4.1,5.8,5.7,5.2,4.3,5.9,52.7,1.756666667,0.868011777,1.524807354
"AVL,BUR,CRY,LEI,WOL",5.6,6.8,5.9,5.2,4.1,4.2,5.1,6.3,4.8,5.2,53.2,1.773333333,0.85997416,1.525020843
"CHE,EVE,FUL,SHU,TOT",6.7,4.8,4,5.8,5.3,6.4,4.4,5.7,5.3,5.8,54.2,1.806666667,0.845642425,1.527793981
"BHA,EVE,TOT,WBA,WHU",6.5,5.4,6,6.9,5.9,5.3,4.9,4.3,5.4,4.5,55.1,1.836666667,0.831932155,1.527982059
"BHA,CHE,CRY,LEI,MUN",5.6,4.5,5,5.7,4.1,5.8,7.1,4.6,4.5,5.2,52.1,1.736666667,0.87996212,1.528200882
"ARS,CRY,MCI,MUN,WOL",5.7,6.7,6.6,4,5,5,5.6,5.1,5.1,6.2,55,1.833333333,0.833999734,1.528999512
"AVL,LEI,TOT,WHU,WOL",4.6,6.3,5.9,6.9,5.6,5.2,4,5.4,6,5.3,55.2,1.84,0.831063576,1.529156979
"LEE,LEI,MUN,SOU,WOL",4.5,3.4,6,4.2,4.9,5,4.5,5,6.3,6.1,49.9,1.663333333,0.91948053,1.529402614
"CRY,EVE,LEI,MUN,WOL",5.6,3.6,5.2,4.8,4.5,5.7,4.6,6.7,4.7,3.7,49.1,1.636666667,0.936245457,1.532321731
"ARS,AVL,CHE,LEI,LIV",4,5.8,5.7,4,6.1,5.8,6.6,5.7,5.2,5.6,54.5,1.816666667,0.843603382,1.532546145
"BHA,CHE,FUL,LEI,WBA",6.2,5.7,6.4,5.7,4.7,3.9,4.3,6.2,5.7,5.3,54.1,1.803333333,0.85042473,1.533599264
"ARS,BHA,CHE,EVE,WBA",6.3,5.4,6.4,3.7,5.9,5.9,5.8,4.6,5.2,6,55.2,1.84,0.833733237,1.534069157
"EVE,FUL,LEE,LEI,SOU",5.8,3.6,4.8,4.9,6.3,4.7,4.7,5.7,6.5,4.6,51.6,1.72,0.892188321,1.534563912
"ARS,LEE,SHU,TOT,WOL",5.1,5.1,4.5,5.7,5.1,5.5,5.2,4.1,6.9,6.6,53.8,1.793333333,0.8560893,1.535253477
"AVL,BUR,LEI,SHU,SOU",5.7,5.1,5.2,5.3,3.5,6.4,6.2,6.3,4.9,5.1,53.7,1.79,0.85771013,1.535301132
"CRY,EVE,FUL,MUN,SOU",7,3.8,4.8,5.4,5.2,4.3,4.9,5.1,4.3,5.9,50.7,1.69,0.909273214,1.536671732
"AVL,BHA,EVE,LEI,TOT",6.8,4.3,4.4,6.4,5.2,4.8,5.2,6.3,4.9,5.3,53.6,1.786666667,0.860490816,1.537410258
"EVE,SHU,TOT,WHU,WOL",5.2,5.8,4.2,5.8,5.1,6.7,4.2,5.9,6,4.3,53.2,1.773333333,0.867691702,1.538706617
"AVL,CHE,CRY,EVE,TOT",6.2,5.5,4.2,6.4,6.4,5.3,5.7,4.1,4.8,5.9,54.5,1.816666667,0.847545476,1.539707614
"EVE,TOT,WBA,WHU,WOL",5.2,6.5,5.9,5.3,6.3,5.7,3.7,5.5,6,4.5,54.6,1.82,0.846167832,1.540025454
"CHE,FUL,LIV,MUN,NEW",6.1,4.3,4.6,4.6,6.1,5.8,5.3,6.6,4.6,6.3,54.3,1.81,0.851208292,1.540687008
"CRY,LEI,LIV,MUN,SOU",4,5.6,6.1,5.2,4.5,4.6,6.5,5.1,6.1,4,51.7,1.723333333,0.894489302,1.54150323
"EVE,LIV,MUN,WHU,WOL",4.6,5.4,6.2,4.1,5.9,5.6,5.6,6.8,4.3,4.8,53.3,1.776666667,0.868011777,1.54216759
"AVL,BUR,LEI,SOU,TOT",4.6,6.3,5.3,5.3,5.2,5.8,5.1,4.7,5.9,7.4,55.6,1.853333333,0.832933237,1.543702933
"CRY,LIV,MUN,SOU,TOT",4.6,6.8,5.1,5.7,5.5,4.6,6.1,4.2,6.1,6.2,54.9,1.83,0.843866761,1.544276173
"ARS,CRY,LEE,WBA,WOL",5.7,5.8,6.7,5.2,5.2,4.5,5.3,4.1,6.8,5.2,54.5,1.816666667,0.850163383,1.544463479
"ARS,CRY,EVE,WBA,WOL",5.7,6,6.4,3.7,5.2,4.7,4.3,5.9,5.8,4.4,52.1,1.736666667,0.890006242,1.545644174
"BHA,CRY,LEI,MUN,WOL",5.6,4.5,6.7,5.7,4.1,3.6,5.6,5.6,5.1,5.2,51.7,1.723333333,0.896970209,1.54577866
"BHA,EVE,SOU,TOT,WBA",6.4,5.4,5.3,4.8,5.9,4.8,4.8,4.7,6.9,6.6,55.6,1.853333333,0.834266145,1.546173255
"ARS,AVL,CRY,NEW,WOL",5.7,5.5,6.4,4.2,6.8,4.2,5.3,5.8,5.8,5.9,55.6,1.853333333,0.834266145,1.546173255
"AVL,BUR,LEI,LIV,SOU",4,6.3,6.4,4.6,5,4.7,6.2,6.3,5.3,5.6,54.4,1.813333333,0.852708104,1.546244029
"CHE,FUL,LEE,LEI,WBA",6.2,4.6,4.6,6.3,5.3,4.8,4.3,5.6,6.8,4.6,53.1,1.77,0.873625905,1.546317852
"ARS,BUR,CRY,EVE,FUL",7,5.5,4.9,4.8,4.8,5.4,6.5,4.7,4.3,5.9,53.8,1.793333333,0.862554346,1.546847461
"CHE,CRY,EVE,LEI,TOT",5,5.8,4.2,4.8,5.2,6.8,5.2,4.1,5.7,3.7,50.5,1.683333333,0.919238816,1.547385339
"EVE,LIV,MUN,TOT,WBA",6.3,4.3,4.7,6.3,6.1,5.7,4.9,6.8,5.2,4.8,55.1,1.836666667,0.842549042,1.547481741
