COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM
"FUL,LIV,SOU,WOL",2.7,5,3.9,1.7,3.8,2.3,1.8,4.4,4.5,5.3,35.4,1.77
"LEE,LEI,MCI,SOU",2.7,2.6,4.2,2.7,4.2,3.7,3.6,2.7,6.4,2.6,35.4,1.77
"LEI,LIV,MCI,MUN",2.6,2.6,4.7,3.6,3.1,3.6,3.6,5.3,3.7,2.6,35.4,1.77
"LEI,SOU,WBA,WOL",2.7,4.3,5.4,1.7,3.1,3.2,2.3,4.4,6,2.3,35.4,1.77
"LIV,MUN,SHU,WHU",2.8,2.6,3.1,4.8,2.6,4.8,5.8,3.3,2.8,2.8,35.4,1.77
"MUN,SOU,TOT,WHU",2.9,3.8,3.2,3.9,4.3,4.3,3.3,2.4,2.8,4.5,35.4,1.77
"ARS,AVL,CRY,MCI",3.9,4,3.4,3.2,4.3,2.9,4.3,2.8,3.4,3.2,35.4,1.77
"ARS,BHA,CRY,SHU",3.9,3.7,3.2,3.8,2.2,2.3,7,2.8,3.8,2.7,35.4,1.77
"AVL,CHE,MUN,WHU",3.3,2.3,2.8,3.8,4.3,5,4.8,2.3,2.3,4.5,35.4,1.77
"BHA,CRY,MCI,TOT",4.4,4.9,3.3,4.2,2.8,2.3,3.2,2.8,4.3,3.2,35.4,1.77
"BHA,CRY,MCI,WOL",4.3,5.3,4.8,2.6,2.8,2.2,2.6,3.3,4.3,3.2,35.4,1.77
"BUR,CHE,CRY,SHU",4.3,5.3,2.6,2.7,2.2,4.4,5.8,2.7,2.7,2.7,35.4,1.77
"CHE,CRY,LEE,MCI",4.3,4.2,3.1,2.6,3.9,3.2,4.1,2.6,4.2,3.2,35.4,1.77
"CHE,LEE,MUN,WHU",3.3,1.6,3.1,3.8,4.3,5.3,5.3,2.3,2.6,3.8,35.4,1.77
"FUL,LEE,LEI,MCI",4.4,2.6,3.3,4.3,3.3,2.8,2.8,4.3,5,2.6,35.4,1.77
"AVL,CHE,CRY,LEE",4.3,2.3,2.8,4.9,3.9,2.9,4.8,2.6,3.3,3.7,35.5,1.775
"BUR,LEE,LIV,SOU",2.7,3.8,4.2,2.7,3.7,3.1,4.7,2.7,3.8,4.1,35.5,1.775
"BUR,LEE,LIV,TOT",3.2,3.8,3.2,3.7,3.7,3.1,4.2,2.7,3.8,4.1,35.5,1.775
"ARS,FUL,MUN,SHU",4.4,2.6,2.8,4.4,2.6,4,4,3.7,2.7,4.3,35.5,1.775
"BHA,CHE,TOT,WHU",3.3,4.9,2.7,3.2,3.9,3.3,3.7,2.3,3.7,4.5,35.5,1.775
"BHA,EVE,LEI,MCI",4.9,2.8,4.4,3.3,2.7,3.2,3.6,4.9,3.4,2.3,35.5,1.775
"BHA,EVE,MUN,SHU",6.6,1.8,2.8,3.9,2.2,3.9,5,4.2,2.3,2.8,35.5,1.775
"BUR,EVE,FUL,MUN",6.7,1.8,3,3.4,3.2,4,3,4.2,1.7,4.5,35.5,1.775
"BUR,MCI,SHU,SOU",4.4,4.8,3.7,2.7,2.2,4.2,3.7,3.3,3.4,3.1,35.5,1.775
"CHE,MUN,NEW,SHU",4.8,2.3,2.6,2.8,2.6,7.1,4.3,3.6,2.6,2.8,35.5,1.775
"CRY,LIV,NEW,SOU",2.7,4.5,4.3,2.7,3.7,2.7,3.9,2.8,5.3,2.9,35.5,1.775
"EVE,LEI,MCI,TOT",3.2,2.8,2.9,3.3,3.8,4.7,3.2,4.4,4.9,2.3,35.5,1.775
"EVE,MCI,SHU,WOL",4.8,2.8,2.8,2.3,2.6,3.6,2.6,7.2,4,2.8,35.5,1.775
"LEI,LIV,SOU,WHU",2.6,4.8,5.3,2.7,3.6,3.2,3.7,2.4,4.9,2.3,35.5,1.775
"ARS,MCI,MUN,SHU",4.4,2.6,3.1,3.2,2.6,5.3,4.8,3.7,2.7,3.1,35.5,1.775
"ARS,MCI,MUN,SOU",2.8,3.3,4.2,2.3,4.7,4.2,3.7,2.8,2.7,4.8,35.5,1.775
"ARS,MCI,MUN,TOT",3.3,3.3,3.2,3.2,4.3,4.7,3.2,2.8,2.7,4.8,35.5,1.775
"BHA,LIV,MUN,NEW",4.3,2.3,4.7,3.8,3.2,2.2,4.8,4.2,2.7,3.3,35.5,1.775
"BHA,LIV,SOU,WBA",2.7,4.4,5.3,2.7,3.4,2.2,3.4,3.3,4.8,3.3,35.5,1.775
"CHE,FUL,SOU,TOT",3.2,5,2.7,1.7,4.5,2.9,2.4,2.7,3.8,6.6,35.5,1.775
"CHE,LIV,NEW,TOT",3.1,4.5,2.7,2.6,4.8,3.7,3.4,2.7,4.7,3.3,35.5,1.775
"CRY,FUL,LEE,NEW",5.5,2.3,3.3,5.6,3.4,2.4,3,2.7,4.4,2.9,35.5,1.775
"CRY,LIV,MUN,WHU",2.8,4.4,3.7,4.8,3.2,2.7,5.8,2.4,2.8,2.9,35.5,1.775
"CRY,LIV,SHU,TOT",3.2,4.8,2.7,5.3,2.2,2.7,4.2,2.8,4.9,2.7,35.5,1.775
"CRY,MCI,MUN,TOT",4.4,3.8,3.2,4.8,3.2,3.7,3.2,2.8,3.2,3.2,35.5,1.775
"LIV,SHU,SOU,WBA",2.7,4.3,3.7,2.7,2.8,3.2,3.4,4.5,5.4,2.8,35.5,1.775
"ARS,AVL,SOU,WOL",2.8,4,3.9,1.7,5.4,2.8,2.7,2.8,3.4,6,35.5,1.775
"ARS,BHA,LEI,SHU",2.7,3.6,4.9,3.8,2.1,3.9,5.3,3.3,3.8,2.1,35.5,1.775
"ARS,BHA,SOU,WOL",2.8,4.4,5.4,1.7,3.2,2.2,2.7,2.8,3.8,6.5,35.5,1.775
"ARS,BUR,CHE,EVE",3.2,3.5,2.8,2.2,3.9,6,4.3,2.7,2.4,4.5,35.5,1.775
"ARS,BUR,EVE,WBA",4.5,3.5,4,2.9,3.4,5,3.5,3.3,2.4,3,35.5,1.775
"ARS,BUR,FUL,SHU",4.4,3.8,2.8,3.3,2.2,4,4.6,3.3,2.8,4.3,35.5,1.775
"ARS,CHE,EVE,MCI",3.2,3.5,2.8,2.2,5.4,5.3,3.8,2.7,3.3,3.3,35.5,1.775
"ARS,CHE,LEE,NEW",3.2,2.3,3.1,2.2,5.5,4.8,4.3,2.6,3.7,3.8,35.5,1.775
"ARS,CRY,MUN,TOT",3.3,3.3,3.2,4.4,3.2,3.8,4.4,2.8,2.7,4.4,35.5,1.775
"ARS,CRY,WHU,WOL",2.9,6.1,4.9,2.2,3.2,2.7,4.3,2.4,3.9,2.9,35.5,1.775
"ARS,EVE,FUL,MCI",4.5,3,3,2.9,4.9,3.3,2.8,4.4,3.4,3.3,35.5,1.775
"ARS,EVE,LIV,WBA",2.7,3.5,4.4,2.9,4.3,3.3,3.5,4.5,3.4,3,35.5,1.775
"ARS,LEE,SHU,WBA",4.4,2.6,3.1,4.4,2.8,3.8,4.5,2.7,4.4,2.8,35.5,1.775
"ARS,LEI,LIV,SHU",2.6,3.6,4.2,3.2,2.1,4.3,4.6,4.4,4.4,2.1,35.5,1.775
"AVL,BHA,CRY,NEW",5.5,3,3.4,4.4,2.8,2.3,4.5,3.3,3.4,2.9,35.5,1.775
"AVL,BHA,MUN,SOU",5,2.3,3.3,3.3,3.2,2.4,4.4,3.3,2.3,6,35.5,1.775
"AVL,BHA,SOU,WBA",4.5,3.4,3.9,3.3,3.4,2.4,3.4,3.3,3.4,4.5,35.5,1.775
"AVL,CHE,FUL,NEW",4.8,3,2.8,2.8,4.5,2.5,3,4.3,3.3,4.5,35.5,1.775
"AVL,CHE,FUL,SHU",4.8,3.3,2.6,4.3,2.8,2.5,3.3,4.3,3.3,4.3,35.5,1.775
"AVL,CHE,LEE,NEW",4.8,2.3,2.8,2.8,5.5,3.3,4.3,2.6,3.3,3.8,35.5,1.775
"AVL,CHE,MCI,SOU",3.2,4.5,2.8,1.7,5.4,3.4,3.7,2.7,3.3,4.8,35.5,1.775
"AVL,CHE,MCI,WOL",3.6,4.9,2.8,1.6,4.3,2.8,2.6,4.8,3.3,4.8,35.5,1.775
"AVL,CHE,NEW,WBA",4.8,3,2.8,2.8,4.5,3.5,3.5,4.3,3.3,3,35.5,1.775
"AVL,CHE,SHU,WHU",3.3,3.3,2.6,4.3,3.3,5.5,4.8,2.3,3.3,2.8,35.5,1.775
"AVL,EVE,LEE,SOU",5,1.8,3,2.4,6.6,3.3,3.9,2.7,3,3.8,35.5,1.775
"AVL,FUL,NEW,WOL",4.8,3,3,2.8,3.8,2.3,1.8,6,3.5,4.5,35.5,1.775
"BHA,BUR,EVE,TOT",5.5,2.9,2.9,3.4,2.8,3.3,3.4,3.3,2.4,5.6,35.5,1.775
"BHA,CHE,SOU,TOT",3.2,4.9,2.7,1.7,3.9,2.8,3.3,2.7,3.7,6.6,35.5,1.775
"BHA,CRY,TOT,WBA",4.4,4.4,3.3,5.4,2.8,2.3,2.9,2.8,4.3,2.9,35.5,1.775
"BHA,EVE,LIV,WBA",4.4,2.9,4.4,3.3,3.4,2.2,3.5,5,3.4,3,35.5,1.775
"BHA,FUL,LEI,MCI",4.4,3.7,4.4,4.2,2.7,1.9,2.8,4.9,3.9,2.6,35.5,1.775
"BHA,LEE,LIV,MUN",4.9,1.6,3.6,4.2,3.2,2.2,5.8,3.2,2.7,4.1,35.5,1.775
"BHA,LEI,SOU,WBA",2.7,3.7,6,3.3,2.7,2.8,3.3,3.3,5.4,2.3,35.5,1.775
"BHA,LIV,TOT,WOL",3.1,4.9,4.3,2.6,3.2,2.2,2.2,3.3,4.4,5.3,35.5,1.775
"BHA,SOU,TOT,WOL",3.2,4.9,3.8,1.7,3.2,2.2,2.2,2.8,4.4,7.1,35.5,1.775
"BUR,CRY,FUL,SHU",5.5,3.8,2.8,5.4,2.2,2.4,4.5,3.3,2.9,2.7,35.5,1.775
"BUR,CRY,LEI,SHU",3.8,3.6,3.2,4.4,2.1,4.4,5.3,3.3,3.3,2.1,35.5,1.775
"BUR,CRY,MUN,NEW",5.5,2.3,3.7,3.9,2.8,4.4,5,3.3,1.7,2.9,35.5,1.775
"BUR,CRY,WHU,WOL",3.3,7.1,4.4,2.7,2.8,2.7,4.3,2.4,2.9,2.9,35.5,1.775
"BUR,EVE,LEE,WHU",5.1,1.8,3.3,3.4,4.4,4.8,5,2.3,2.4,3,35.5,1.775
"BUR,LEE,LEI,NEW",4.3,2.3,4.3,3.9,2.7,4.8,3.8,3.2,3.9,2.3,35.5,1.775
"CHE,CRY,MCI,SOU",3.2,6.4,3.2,1.7,3.9,3.3,3.7,2.7,4.2,3.2,35.5,1.775
"CHE,FUL,MCI,TOT",3.7,5,2.7,2.6,4.5,3.3,2.4,2.7,3.8,4.8,35.5,1.775
"CHE,LEI,NEW,SHU",3.1,3.3,2.6,2.8,2.1,7.1,3.8,4.3,4.3,2.1,35.5,1.775
"CHE,SHU,WBA,WHU",3.3,4.3,2.6,3.8,2.8,6,3.8,2.3,3.8,2.8,35.5,1.775
"CRY,EVE,LEE,WHU",4,1.8,3.3,5.1,4.4,3.2,5,2.3,3.5,2.9,35.5,1.775
"CRY,FUL,LIV,SHU",3.8,3.8,2.8,5.3,2.2,2.3,3.8,4.4,4.4,2.7,35.5,1.775
"EVE,LEE,LIV,WBA",4.4,1.8,3.3,3.3,4.3,3.1,3.5,4.4,4.4,3,35.5,1.775
"EVE,MCI,SOU,WOL",3.2,4,3.9,1.7,4.7,3.2,2.6,4.9,4,3.3,35.5,1.775
"FUL,MUN,NEW,WHU",4.5,2.3,3.3,5,3.8,4.5,3,3.3,2.8,3,35.5,1.775
"LEE,LEI,TOT,WHU",2.8,2.6,3.2,6.1,3.8,4.2,3.2,2.3,5,2.3,35.5,1.775
"LEE,LIV,WBA,WOL",3.1,3.3,4.7,2.6,3.8,2.6,2.3,4.4,5.4,3.3,35.5,1.775
"LEE,SOU,TOT,WOL",3.2,3.8,3.2,1.7,4.3,3.1,2.2,2.7,5.5,5.8,35.5,1.775
"LEI,NEW,TOT,WOL",3.1,3.3,4.4,2.8,3.1,3.7,2.2,4.4,6.2,2.3,35.5,1.775
"LIV,NEW,SHU,WOL",3.1,3.3,4.2,2.6,2.6,2.6,2.8,6.5,5,2.8,35.5,1.775
"MUN,NEW,WBA,WOL",4.8,2.3,4.8,2.8,3.6,3.3,2.3,5.3,3.3,3,35.5,1.775
"AVL,LEE,LEI,SHU",4.3,2.3,2.8,6,2.1,3.3,4.3,4.3,4,2.1,35.5,1.775
"BUR,CRY,FUL,MCI",5.6,5.4,3.4,3.7,2.8,2.4,2.8,3.3,2.9,3.2,35.5,1.775
"BHA,EVE,MCI,MUN",7.2,1.8,3.3,3.3,3.2,3.2,3.8,4.2,2.3,3.3,35.6,1.78
"ARS,CRY,LIV,TOT",2.7,5.5,3.3,3.2,3.7,2.7,4.2,2.8,4.3,3.2,35.6,1.78
"CHE,CRY,LIV,TOT",3.1,7,2.7,2.6,3.7,2.7,3.7,2.7,4.2,3.2,35.6,1.78
"MCI,MUN,SHU,TOT",4.9,2.6,2.7,4.8,2.6,4.7,3.2,3.7,3.3,3.1,35.6,1.78
"ARS,BHA,LEE,LIV",2.7,2.7,4.7,3.2,3.7,2.2,5.8,2.7,3.8,4.1,35.6,1.78
"ARS,CRY,MCI,SHU",3.9,4.3,3.2,3.2,2.2,3.7,5.3,2.8,4.3,2.7,35.6,1.78
"AVL,BHA,LIV,WHU",2.8,3.4,4.4,4.2,3.7,2.2,5.3,2.9,3.4,3.3,35.6,1.78
"AVL,CRY,MUN,NEW",5.5,2.3,3.3,5,3.2,2.9,4.5,3.7,2.3,2.9,35.6,1.78
"AVL,LEE,LEI,TOT",3.2,2.3,2.9,6.6,3.8,3.3,3.2,2.7,4.5,3.1,35.6,1.78
"BHA,LEE,LIV,WHU",2.8,2.7,4.7,4.2,3.7,2.2,5.8,2.3,3.9,3.3,35.6,1.78
"BUR,CHE,LIV,WOL",3.1,7.5,3.8,1.6,3.2,2.6,3.1,3.2,2.7,4.8,35.6,1.78
"BUR,CHE,MUN,TOT",3.7,3.8,2.7,2.7,3.2,5.4,3.7,2.7,1.7,6,35.6,1.78
"BUR,FUL,LEE,SHU",6.1,2.6,2.8,5.4,2.2,2.8,4,3.2,2.9,3.6,35.6,1.78
"CRY,LIV,MUN,WBA",3.8,3.3,3.7,4.8,3.2,2.7,4.3,3.7,3.2,2.9,35.6,1.78
"CRY,LIV,NEW,TOT",3.2,4.5,3.3,3.8,3.7,2.7,3.4,2.8,5.3,2.9,35.6,1.78
"LIV,SHU,WHU,WOL",2.8,5.4,4.2,2.6,2.6,2.6,3.6,4.5,4.5,2.8,35.6,1.78
"ARS,AVL,EVE,LIV",2.7,2.5,3,2.9,5.9,2.8,4.5,5,3,3.3,35.6,1.78
"ARS,CHE,MUN,SOU",2.8,3.3,3.1,1.7,4.3,4.9,4.2,2.7,2.6,6,35.6,1.78
"ARS,CHE,TOT,WOL",3.2,5.5,2.7,1.6,4.3,3.7,2.2,2.7,3.7,6,35.6,1.78
"ARS,FUL,LEE,TOT",3.3,2.8,2.9,5,4.5,2.8,2.4,2.7,3.9,5.3,35.6,1.78
"ARS,FUL,MCI,SOU",2.8,4.5,3.9,2.3,4.9,2.9,2.8,2.8,3.9,4.8,35.6,1.78
"ARS,FUL,MCI,TOT",3.3,4.5,2.9,3.2,4.5,3.3,2.4,2.8,3.9,4.8,35.6,1.78
"ARS,FUL,MCI,WHU",2.9,4.5,4.4,3.2,4.9,3.3,2.8,2.4,3.9,3.3,35.6,1.78
"ARS,FUL,SOU,TOT",2.8,4.5,2.9,2.3,4.5,2.9,2.4,2.8,3.9,6.6,35.6,1.78
"ARS,LIV,TOT,WOL",2.7,5.5,4.3,2.2,4.1,2.6,2.2,2.8,4.4,4.8,35.6,1.78
"AVL,BHA,CHE,MUN",5.4,2.3,2.8,3.2,3.2,2.4,4.8,3.2,2.3,6,35.6,1.78
"AVL,BHA,SOU,WHU",2.9,3.4,3.9,3.3,5,2.4,4.4,2.4,3.4,4.5,35.6,1.78
"AVL,BUR,SOU,WBA",4.5,4,3.9,2.8,3.4,3.4,3.4,3.3,2.4,4.5,35.6,1.78
"AVL,CHE,TOT,WBA",3.7,4,2.7,3.8,4.5,3.5,2.9,2.7,3.3,4.5,35.6,1.78
"AVL,FUL,LIV,WHU",2.8,3.5,3,5.4,4.3,2.3,3.5,4,3.5,3.3,35.6,1.78
"BHA,BUR,EVE,LEE",7.2,1.8,3.3,3.4,2.8,2.7,5,3.2,2.4,3.8,35.6,1.78
"BHA,CHE,NEW,WBA",4.8,3.4,4.9,2.8,3.4,2.9,3.5,3.2,3.7,3,35.6,1.78
"BHA,EVE,FUL,MCI",6.7,2.9,3,3.3,3.4,1.9,2.8,4.9,3.4,3.3,35.6,1.78
"BHA,FUL,LEI,NEW",4.3,3.3,5.1,4.4,2.7,1.9,2.8,4.9,3.9,2.3,35.6,1.78
"BHA,FUL,MUN,NEW",6.1,2.3,3.3,4.4,3.2,1.9,3,4.2,2.7,4.5,35.6,1.78
"BHA,FUL,NEW,TOT",4.9,3.4,2.9,4.4,3.4,1.9,2.4,3.3,3.9,5.1,35.6,1.78
"BHA,LEE,SOU,WBA",4.5,2.7,4.2,3.3,3.4,2.7,3.4,2.7,4.9,3.8,35.6,1.78
"BUR,FUL,LIV,WOL",3.1,5.5,4,2.6,3.2,2.3,1.8,4.9,2.9,5.3,35.6,1.78
"BUR,FUL,SOU,TOT",3.3,5,2.9,2.8,3.4,2.9,2.4,2.8,2.9,7.2,35.6,1.78
"BUR,NEW,TOT,WOL",3.7,4.5,3.9,2.7,3.2,3.7,2.2,3.3,3.4,5,35.6,1.78
"CHE,MCI,MUN,WHU",3.3,4.2,3.1,2.6,4.3,5.8,4.1,2.3,2.6,3.3,35.6,1.78
"CHE,SOU,WHU,WOL",2.9,6.6,3.7,1.6,4.3,3.2,2.7,2.3,3.8,4.5,35.6,1.78
"CRY,EVE,NEW,WHU",4,2.5,3.4,3.5,5,4.4,4,2.4,3.5,2.9,35.6,1.78
"CRY,LIV,SHU,WOL",3.1,5.8,3.2,2.6,2.2,2.6,3.6,4.9,4.9,2.7,35.6,1.78
"EVE,FUL,MCI,TOT",5,3,2.9,3.3,4.5,3.3,2.4,4.4,3.5,3.3,35.6,1.78
"EVE,LEE,TOT,WBA",5,1.8,2.9,4.5,4.5,3.8,2.9,2.7,4.5,3,35.6,1.78
"EVE,LEI,WBA,WHU",2.8,2.8,4.6,4,3.3,5,3.3,4,3.5,2.3,35.6,1.78
"EVE,LIV,NEW,TOT",3.2,2.5,2.9,3.3,4.8,3.7,3.4,4.4,4.4,3,35.6,1.78
"FUL,LIV,NEW,SHU",4.3,3.3,2.8,3.8,2.8,2.3,3,6,4.5,2.8,35.6,1.78
"LEE,LIV,SOU,WBA",2.7,3.3,4.2,2.7,4.3,3.1,3.4,2.7,5.9,3.3,35.6,1.78
"ARS,AVL,LEI,MCI",2.7,3.3,4.4,3.2,4.2,3.8,3.6,4.4,3.4,2.6,35.6,1.78
"ARS,BHA,CRY,MUN",3.9,2.7,3.7,3.8,2.8,2.3,6.5,2.8,2.7,4.4,35.6,1.78
"ARS,BHA,MCI,WOL",3.2,4.4,5.9,2.2,3.2,2.2,2.6,3.3,3.8,4.8,35.6,1.78
"ARS,BUR,CRY,WOL",3.2,6,4.4,2.2,2.8,2.7,4.3,2.8,2.8,4.4,35.6,1.78
"ARS,BUR,SHU,SOU",2.8,4.3,3.7,2.3,2.2,4.9,5.5,2.8,2.8,4.3,35.6,1.78
"ARS,CHE,MCI,MUN",3.2,3.3,3.1,2.2,4.3,5.3,4.1,2.7,2.6,4.8,35.6,1.78
"ARS,LEI,MCI,SHU",2.7,3.6,4.2,3.2,2.1,5.3,3.6,4.4,4.4,2.1,35.6,1.78
"AVL,CRY,LEI,SHU",3.8,3.3,2.8,6,2.1,2.9,4.3,4.4,3.9,2.1,35.6,1.78
"AVL,FUL,LEE,WOL",4.9,2.3,3,4.4,3.8,2.3,1.8,4.3,3.5,5.3,35.6,1.78
"AVL,NEW,SOU,WOL",3.2,3,3.9,1.7,5.4,2.8,2.7,4.4,4,4.5,35.6,1.78
"BHA,BUR,SOU,WOL",3.2,4.9,4.9,1.7,2.8,2.2,2.7,3.3,2.8,7.1,35.6,1.78
"BHA,CHE,NEW,WHU",3.3,3.4,4.4,2.8,3.9,4.5,4.3,2.3,3.7,3,35.6,1.78
"BHA,CRY,FUL,WBA",5.6,3.9,3.4,5.4,2.8,1.9,2.5,3.3,3.9,2.9,35.6,1.78
"BHA,CRY,LEI,NEW",3.8,3.3,5.5,4.4,2.7,2.3,3.8,3.3,4.3,2.2,35.6,1.78
"BHA,FUL,MCI,SHU",6.1,3.7,2.8,4.2,2.2,1.9,2.8,4.9,3.9,3.1,35.6,1.78
"BHA,NEW,TOT,WHU",3.4,3.4,4.5,4.4,3.9,3.3,3.4,2.4,3.9,3,35.6,1.78
"BUR,CHE,CRY,LIV",3.1,7.5,3.2,2.6,2.8,2.7,5.1,2.7,2.7,3.2,35.6,1.78
"BUR,FUL,MCI,SHU",6.1,3.8,2.8,3.7,2.2,3.3,2.8,4.9,2.9,3.1,35.6,1.78
"BUR,NEW,WHU,WOL",3.3,5,5.5,2.7,3.2,4.3,2.8,2.9,2.9,3,35.6,1.78
"CRY,LEI,LIV,NEW",2.6,3.3,4.8,3.8,2.7,2.7,3.8,4.4,5.3,2.2,35.6,1.78
"EVE,FUL,LEE,WBA",6.2,1.8,3,4.5,4,2.8,2.5,4.3,3.5,3,35.6,1.78
"EVE,FUL,MCI,MUN",6.7,1.8,3,3.3,3.8,3.3,2.8,5.3,2.3,3.3,35.6,1.78
"EVE,LIV,WBA,WOL",3.1,3.5,4.4,2.3,3.8,2.6,2.3,6.6,4,3,35.6,1.78
"EVE,NEW,WHU,WOL",3.3,2.5,4.5,2.3,5.4,4.3,2.8,4,3.5,3,35.6,1.78
"FUL,LEE,MCI,SOU",4.5,2.8,3.3,2.7,4.9,2.8,2.8,2.7,5,4.1,35.6,1.78
"FUL,LEE,MUN,WHU",4.6,1.6,3.3,6.6,3.8,2.8,4,2.3,2.8,3.8,35.6,1.78
"FUL,LEI,MCI,TOT",3.2,3.8,2.9,4.3,3.3,3.3,2.4,4.4,5.4,2.6,35.6,1.78
"LEE,LEI,SHU,WHU",2.8,2.6,3.1,6,2.1,5.3,4.8,2.3,4.5,2.1,35.6,1.78
"LEE,MCI,SOU,WOL",3.2,3.8,4.2,1.7,4.7,3.1,2.6,2.7,5.5,4.1,35.6,1.78
"LEI,LIV,WHU,WOL",2.6,5.4,5.9,2.6,3.1,2.6,2.6,4,4.5,2.3,35.6,1.78
"AVL,BUR,CRY,LIV",3.8,5,3.4,3.7,2.8,2.7,5.3,3.3,2.4,3.2,35.6,1.78
"ARS,BHA,CHE,LIV",2.7,4.4,4.2,2.2,3.7,2.2,5.1,2.7,3.7,4.8,35.7,1.785
"AVL,LEE,SHU,SOU",4.4,2.3,2.8,4.4,3.8,3.3,4.4,2.7,4,3.6,35.7,1.785
"LIV,MCI,MUN,TOT",3.2,3.8,3.2,3.6,4.1,3.6,3.2,3.7,3.7,3.6,35.7,1.785
"ARS,BUR,LEE,LIV",2.7,3.3,4.3,3.2,3.7,3.1,5.8,2.7,2.8,4.1,35.7,1.785
"ARS,CHE,CRY,LIV",2.7,6.5,3.2,2.2,3.7,2.7,5.1,2.7,3.7,3.2,35.7,1.785
"AVL,CHE,LIV,WOL",3.1,5.5,2.8,1.6,4.1,2.6,3.1,4.8,3.3,4.8,35.7,1.785
"AVL,CHE,SOU,WHU",2.9,4.5,2.8,1.7,6.1,3.4,4.2,2.3,3.3,4.5,35.7,1.785
"BHA,CHE,LIV,MCI",3.1,5.3,4.2,2.6,3.7,2.2,4.1,3.2,3.7,3.6,35.7,1.785
"BHA,EVE,LIV,NEW",4.3,2.5,4.4,3.3,3.7,2.2,4,4.9,3.4,3,35.7,1.785
"BHA,LEI,MCI,TOT",3.2,3.7,4.3,4.2,2.7,3.2,3.2,3.3,5.3,2.6,35.7,1.785
"BUR,CHE,CRY,TOT",3.7,6.5,2.7,2.7,2.8,3.8,3.7,2.7,2.7,4.4,35.7,1.785
"BUR,CRY,FUL,LEE",5.6,2.8,3.3,5.5,2.8,2.4,4,2.7,2.9,3.7,35.7,1.785
"BUR,EVE,LIV,WHU",2.8,4.5,4,3.3,3.7,4.3,4.8,2.9,2.4,3,35.7,1.785
"BUR,LIV,MUN,WBA",4.4,3.3,4.3,3.7,3.2,3.3,4.3,4.2,1.7,3.3,35.7,1.785
"CHE,LEI,LIV,WHU",2.6,5.4,4.2,2.6,3.6,4.8,4.1,2.3,3.8,2.3,35.7,1.785
"CRY,EVE,MCI,WHU",4,4.4,3.4,3.3,4.3,3.7,3.8,2.4,3.5,2.9,35.7,1.785
"CRY,LEE,LIV,NEW",3.8,2.3,3.7,3.8,3.7,2.7,4.8,2.7,5.3,2.9,35.7,1.785
"CRY,LIV,SOU,TOT",2.7,6,3.3,2.7,3.7,2.7,3.3,2.8,5.3,3.2,35.7,1.785
"FUL,MUN,NEW,TOT",4.9,2.3,2.9,5,3.8,3.4,2.4,3.7,2.8,4.5,35.7,1.785
"LEI,LIV,SOU,TOT",2.6,4.8,3.8,2.7,3.6,3.2,3.2,2.8,6.4,2.6,35.7,1.785
"ARS,BHA,CHE,WBA",3.2,4.4,4.9,2.2,3.4,2.9,3.8,2.7,3.7,4.5,35.7,1.785
"ARS,BHA,FUL,WHU",2.9,3.9,4.6,3.8,3.4,1.9,4.5,2.4,3.8,4.5,35.7,1.785
"ARS,BHA,LEI,MUN",2.7,2.6,5.4,3.8,2.7,3.9,4.8,3.3,2.7,3.8,35.7,1.785
"ARS,CRY,NEW,SOU",2.8,4,4.3,2.3,5.1,3.3,3.9,2.8,4.3,2.9,35.7,1.785
"ARS,CRY,TOT,WBA",3.3,5,3.3,4.4,3.4,3.4,2.9,2.8,4.3,2.9,35.7,1.785
"ARS,FUL,SOU,WHU",2.8,4.5,3.9,2.3,5.6,2.9,2.9,2.4,3.9,4.5,35.7,1.785
"ARS,LEI,WBA,WOL",2.7,4.3,6.7,2.2,3.1,3.3,2.3,4.4,4.4,2.3,35.7,1.785
"AVL,BHA,FUL,SOU",4.5,3.4,3,3.3,3.4,1.9,2.9,3.3,3.4,6.6,35.7,1.785
"AVL,BUR,EVE,TOT",5.5,2.5,2.9,3.4,3.9,3.9,3.4,3.3,2.4,4.5,35.7,1.785
"AVL,CHE,CRY,WHU",3.3,5.1,2.8,4.4,3.9,2.9,4.8,2.3,3.3,2.9,35.7,1.785
"AVL,EVE,FUL,LIV",4.4,2.5,3,3.3,4.3,2.3,3,6.6,3,3.3,35.7,1.785
"AVL,EVE,TOT,WHU",3.4,2.5,2.9,5.1,6.1,3.9,3.4,2.4,3,3,35.7,1.785
"AVL,LIV,TOT,WOL",3.1,4.5,2.9,2.6,4.1,2.6,2.2,4.9,4,4.8,35.7,1.785
"BHA,BUR,CHE,LIV",3.1,5.4,3.8,2.6,2.8,2.2,5.1,3.2,2.7,4.8,35.7,1.785
"BHA,CRY,FUL,WHU",4,3.9,3.4,6,2.8,1.9,4.5,2.4,3.9,2.9,35.7,1.785
"BHA,EVE,LEI,WBA",4.4,2.8,5.1,3.9,2.7,2.9,3.3,4.9,3.4,2.3,35.7,1.785
"BHA,FUL,MCI,SOU",4.5,3.9,3.9,2.7,3.4,1.9,2.8,3.3,3.9,5.4,35.7,1.785
"BHA,FUL,SOU,WBA",4.5,3.9,3.9,3.3,3.4,1.9,2.5,3.3,3.9,5.1,35.7,1.785
