COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM
"ARS,LEI,LIV,NEW",4,5.8,11.5,5.2,7.3,7.8,6.6,7.4,8.5,4.1,68.2,2.273333333
"ARS,SHU,WHU,WOL",4.7,7.9,7.4,5.7,6.2,8.8,9.4,5.9,6.4,5.8,68.2,2.273333333
"AVL,BUR,CRY,NEW",10.5,6.5,5.9,8,6.4,5.9,8,6.3,4.8,5.9,68.2,2.273333333
"AVL,FUL,LEE,SHU",11.1,4.1,4.3,11.6,5.8,4.3,6.5,7.9,6,6.6,68.2,2.273333333
"AVL,SOU,TOT,WBA",6.4,7,5.3,8,8.1,5.4,4.8,5.9,9.2,8.1,68.2,2.273333333
"BHA,BUR,LEI,WBA",8,6.2,9.8,6.8,4.1,5.9,6.8,6.8,7,6.8,68.2,2.273333333
"BHA,BUR,LIV,WBA",8,7.9,9,6.1,4.8,4.2,7.8,6.9,5.7,7.8,68.2,2.273333333
"BHA,BUR,SHU,WBA",9.7,6.2,7.4,7.3,3.6,5.9,8.6,6.9,5.3,7.3,68.2,2.273333333
"BHA,LEE,TOT,WBA",8.6,5.2,6.8,9.5,5.9,4.7,5.9,4.6,9.1,7.9,68.2,2.273333333
"BUR,EVE,MCI,SHU",11.6,6.2,5.3,5.2,5.1,8.3,7.4,9.6,4.9,4.6,68.2,2.273333333
"BUR,LIV,NEW,WBA",7.4,7.5,9,5.7,5.7,6.3,6.3,8,7.5,4.8,68.2,2.273333333
"BUR,NEW,SOU,WBA",7.5,7,8.5,4.8,7.1,6.9,5.4,6.3,8.1,6.6,68.2,2.273333333
"CRY,LEE,NEW,WHU",7,5.9,6.8,9.7,8,6.8,8.5,3.7,7.4,4.4,68.2,2.273333333
"CRY,LEI,NEW,WHU",5.3,6.9,8.6,8.1,6.3,8.5,7.3,5.4,8.1,3.7,68.2,2.273333333
"CRY,NEW,TOT,WHU",5.9,8.1,6.4,9.7,7.5,7.4,6.9,3.8,8.1,4.4,68.2,2.273333333
"FUL,LIV,MCI,WBA",7.5,7.9,7.3,6.6,6.3,4.3,4.3,10.6,8.3,5.1,68.2,2.273333333
"ARS,BHA,LEE,MCI",10,5.2,8.3,5.6,7.3,5,8.3,4.6,6.8,7.1,68.2,2.273333333
"ARS,BUR,EVE,WHU",6.5,7,7.1,4.8,9.5,9,9.7,4.3,4.3,6,68.2,2.273333333
"ARS,FUL,SHU,WHU",5.9,6.3,5.9,8.5,6.4,8.5,9.6,5.4,5.9,5.8,68.2,2.273333333
"AVL,BUR,CRY,MUN",12.5,5.8,5.2,9,4.6,5.9,9,5.6,3.2,7.4,68.2,2.273333333
"AVL,BUR,SHU,WBA",11.1,5.8,5.3,8.4,4.2,6.5,7.6,8.6,4.9,5.8,68.2,2.273333333
"AVL,CRY,MCI,SOU",8.9,7.9,5.8,6.8,7.9,4.8,6.2,6.4,7.3,6.2,68.2,2.273333333
"AVL,FUL,SHU,WHU",7.6,5.3,4.3,10.7,6.4,7,8,7.6,5.5,5.8,68.2,2.273333333
"AVL,LEI,MCI,SHU",9.3,5.1,5.7,7.8,5,7.3,6.1,10.6,7.4,3.9,68.2,2.273333333
"BHA,LEE,MCI,SHU",11.6,4.5,6,7.7,5.1,5,8.3,7.2,7.4,5.4,68.2,2.273333333
"BUR,FUL,SHU,WHU",7.6,7.3,5.3,9,4.2,8.5,9.1,5.9,4.9,6.4,68.2,2.273333333
"LEI,LIV,SHU,WHU",4.1,7.2,7.3,7.8,4.4,9.3,9.1,8,7.4,3.6,68.2,2.273333333
"AVL,BHA,MUN,WHU",10.1,4.2,6.4,9,6.8,5.9,9,5.2,4.2,7.5,68.3,2.276666667
"BHA,LEI,MCI,NEW",7.9,5.2,10.1,6.2,5.6,6.7,5.6,7.9,9,4.1,68.3,2.276666667
"AVL,LEE,LIV,MUN",11.3,3.1,5.1,9.3,7.1,4.6,8.3,7.2,5.2,7.1,68.3,2.276666667
"LIV,NEW,TOT,WHU",4.7,8.1,7.4,7.4,8.4,7.3,6.2,5.4,8.6,4.8,68.3,2.276666667
"MCI,MUN,SHU,TOT",9.9,5.6,4.5,8.3,5.1,8.2,6.2,7.7,6.7,6.1,68.3,2.276666667
"ARS,AVL,LEE,TOT",8.3,4.8,4.7,10,9.1,5.7,6.9,4.1,6.4,8.3,68.3,2.276666667
"ARS,BHA,NEW,SHU",7.4,5.2,8.5,5.8,5.9,7.5,9.6,6.3,6.3,5.8,68.3,2.276666667
"ARS,LEE,WBA,WHU",6,5.8,8.6,8,8.6,6.8,8.6,3.7,6.9,5.3,68.3,2.276666667
"AVL,BUR,CRY,TOT",9.4,8,4.8,10.1,5.3,5.3,7.4,4.7,4.8,8.5,68.3,2.276666667
"AVL,CRY,LEE,TOT",9.4,5.3,4.7,12.7,6.9,4.7,6.9,4.1,6.9,6.7,68.3,2.276666667
"BHA,BUR,CHE,WHU",6.9,9,6.9,5.1,5.3,7.9,9.4,4.2,4.6,9,68.3,2.276666667
"BHA,LEI,NEW,WBA",7.4,5.2,10.9,6.9,4.7,6.4,5.3,7.9,9.8,3.8,68.3,2.276666667
"BUR,LEI,NEW,WHU",5.8,6.8,9.2,6.4,6.3,10.1,7.4,5.9,6.6,3.8,68.3,2.276666667
"MCI,NEW,SHU,SOU",7.4,6.3,6.6,4.7,7.4,7.8,5.7,8.4,9.4,4.6,68.3,2.276666667
"NEW,SOU,TOT,WHU",4.8,7.5,6.9,6.5,9.8,7.9,5.3,3.8,9.2,6.6,68.3,2.276666667
"ARS,AVL,CRY,WHU",5.4,7.6,6.5,9.1,8.6,5.9,10.1,3.8,5.4,5.9,68.3,2.276666667
"ARS,AVL,LEI,WBA",5.8,5.8,10.2,6.9,6.9,6.5,5.8,7.5,7.6,5.3,68.3,2.276666667
"ARS,LEE,NEW,SHU",7.4,4.1,6.7,6.9,7.5,8.4,9.1,5.7,7.4,5.1,68.3,2.276666667
"ARS,LEI,MCI,SHU",5.7,6.1,9.2,5.7,5,8.8,7.7,8.4,7.8,3.9,68.3,2.276666667
"AVL,BUR,LIV,SHU",9.3,6.8,5.3,7.2,4.5,5.8,8.9,9.5,4.9,6.1,68.3,2.276666667
"AVL,BUR,MUN,WBA",13.1,4.8,5.8,7.9,5.2,6.5,7,7.3,3.2,7.5,68.3,2.276666667
"AVL,LEI,NEW,WHU",5.8,4.8,8.2,8.1,8.5,8.6,6.3,7,7.2,3.8,68.3,2.276666667
"AVL,NEW,SHU,TOT",7.9,4.8,4.2,9.6,6.9,7.5,5.9,8,7.7,5.8,68.3,2.276666667
"BHA,NEW,SHU,WBA",9.1,5.2,8.5,7.4,4.2,6.5,7,8,8.1,4.3,68.3,2.276666667
"BUR,CHE,MCI,SHU",9.8,8.7,5.1,4.5,4.7,9.3,7.7,7.2,5.2,6.1,68.3,2.276666667
"BUR,EVE,SHU,WHU",8.1,6.3,5.3,6.9,5.8,10.5,10.1,6.6,4.4,4.3,68.3,2.276666667
"BUR,LEI,MCI,SHU",9.3,7,6.7,6.2,3.5,8.8,7.2,8.9,6.8,3.9,68.3,2.276666667
"LEE,LIV,NEW,WHU",5.8,5.9,7.8,7.4,8.9,6.7,7.8,5.3,7.9,4.8,68.3,2.276666667
"LEI,MUN,NEW,WBA",7.4,4.1,9.1,7.5,5.1,9,5.3,8.3,8.7,3.8,68.3,2.276666667
"AVL,FUL,NEW,WBA",9.2,5,6.6,8.6,7.6,4.5,4.5,9.1,7.2,6,68.3,2.276666667
"FUL,NEW,WBA,WHU",7.6,6,8.2,8.6,7.6,6.6,4.5,7,7.7,4.5,68.3,2.276666667
"LIV,MCI,SHU,TOT",6.2,8.2,5.6,7.1,5.6,6,6,9.9,8.8,4.9,68.3,2.276666667
"BUR,EVE,MCI,TOT",10.5,7.4,5.4,5.2,6.8,7.7,5.2,7,5.8,7.4,68.4,2.28
"CRY,MCI,TOT,WBA",7.5,8.9,6.2,8.9,5.9,5.7,4.7,5.9,10,4.7,68.4,2.28
"ARS,CRY,MCI,WHU",5.4,9.5,7.9,6.8,7.9,6.7,9.4,3.8,6.3,4.7,68.4,2.28
"ARS,MCI,SOU,WBA",5.9,8,9,4.1,9,6.2,5.2,5.9,8.8,6.3,68.4,2.28
"AVL,BUR,SOU,TOT",8.3,7.5,5.3,6.9,7.5,5.8,5.8,4.7,5.9,10.7,68.4,2.28
"AVL,CHE,MCI,WBA",9.9,7.4,5.7,5.6,7.4,5.8,5.6,8,6.7,6.3,68.4,2.28
"AVL,FUL,MCI,MUN",13.1,4.3,4.8,8.4,6.7,4.8,5.3,8.9,4.3,7.8,68.4,2.28
"BHA,BUR,MUN,TOT",10.5,5.7,5.7,7.3,4.6,6.3,7.9,5.2,3.6,11.6,68.4,2.28
"BUR,EVE,MCI,MUN",13.6,5.2,5.8,5.2,6.1,8.3,6.8,7.9,3.2,6.3,68.4,2.28
"BUR,FUL,MCI,MUN",13.1,6.2,5.8,6.7,5.2,6.3,5.8,7.2,3.7,8.4,68.4,2.28
"CRY,MCI,SHU,WBA",8.6,7.7,6.1,8.3,4.2,5.7,6.8,8.5,8.3,4.2,68.4,2.28
"LEE,MCI,SOU,WHU",7.9,7.2,7.1,6.3,9.5,6,6.7,3.7,8.4,5.6,68.4,2.28
"ARS,AVL,EVE,LEE",10,3.3,4.8,7.4,11.1,6.3,7.5,6.3,4.9,6.8,68.4,2.28
"ARS,BUR,TOT,WBA",6.4,8,7.6,6.3,5.9,7.4,6.5,4.7,7,8.6,68.4,2.28
"ARS,LEI,SHU,WBA",5.7,6.1,10,6.9,4.1,8.5,7.4,7.5,8.6,3.6,68.4,2.28
"ARS,LEI,SOU,WHU",4.1,7.3,10.5,4.8,9,8.4,7.8,3.8,7.4,5.3,68.4,2.28
"ARS,LIV,NEW,SHU",5.7,5.8,7.8,5.2,6.8,7.9,8.9,8.4,7.3,4.6,68.4,2.28
"ARS,LIV,WBA,WHU",4.2,8.6,9.7,6.2,7.9,6.3,8.4,5.5,6.8,4.8,68.4,2.28
"AVL,BHA,LEE,SHU",11.6,4.1,4.6,10.4,5.2,4.2,9,6.8,5.9,6.6,68.4,2.28
"AVL,BUR,EVE,MUN",13.6,3.3,4.8,6.4,6.8,7.5,7.5,7.8,3.2,7.5,68.4,2.28
"AVL,BUR,NEW,SOU",9.4,6,6.4,4.8,8.7,6.4,6.4,6.3,5.9,8.1,68.4,2.28
"AVL,CHE,SHU,WHU",6.3,6.9,4.1,7.9,6.9,10,9.3,5.9,5.3,5.8,68.4,2.28
"AVL,FUL,LEE,WBA",11.2,4.3,4.8,11.1,7,4.3,5,7.4,6.5,6.8,68.4,2.28
"BHA,BUR,LIV,NEW",7.9,6.9,9,5.7,5.1,5.2,8.3,6.8,5.7,7.8,68.4,2.28
"BUR,LEE,LEI,MCI",11.3,6,7.2,6.2,5.6,7.1,6.6,6.2,7.3,4.9,68.4,2.28
"BUR,LEE,SOU,TOT",8.3,6.8,5.6,6.9,6.9,6.1,6.3,4.1,7.4,10,68.4,2.28
"BUR,LEI,NEW,WBA",7.4,5.8,9.8,6.4,4.7,8.5,5.3,7.9,8.8,3.8,68.4,2.28
"BUR,MCI,SHU,WOL",9.8,8.7,6.7,4.5,4,6.6,6.2,9.4,5.9,6.6,68.4,2.28
"BUR,MUN,NEW,TOT",9.9,5.3,5.7,6.9,5.7,8.9,6.4,5.6,5.4,8.6,68.4,2.28
"BUR,MUN,WBA,WHU",9.6,6.8,7.4,7.9,5.2,8.5,8.1,5.2,3.7,6,68.4,2.28
"FUL,MCI,NEW,TOT",8,6.5,5.8,7.4,7.4,5.7,4.2,7.4,9.1,6.9,68.4,2.28
"LIV,NEW,TOT,WBA",6.2,7,7.9,6.8,6.8,5.7,4.9,7.5,10.8,4.8,68.4,2.28
"ARS,AVL,TOT,WBA",6.4,6.5,6.6,8.5,8.1,5.9,5.4,5.9,7.6,7.5,68.4,2.28
"ARS,FUL,NEW,WHU",5.9,6,8.2,7,9.3,7.6,7.1,5.4,5.9,6,68.4,2.28
"ARS,LEE,MUN,NEW",9.4,3.1,7.2,6.4,8.5,8.3,8,5,5.7,6.8,68.4,2.28
"AVL,BHA,BUR,LIV",9.9,6.9,6.9,6.1,5.1,3.7,8.8,7.4,4.3,9.3,68.4,2.28
"MCI,NEW,SOU,WOL",6.2,7.9,8.3,3.5,8.4,5.5,4.5,7.9,9.4,6.8,68.4,2.28
"AVL,CRY,LEE,LIV",8.8,6.3,5.2,10.4,6.7,4.2,8.3,6.3,6.8,5.5,68.5,2.283333333
"ARS,CHE,SHU,WHU",4.7,7.9,5.7,5.7,6.9,11.5,10.9,3.7,5.7,5.8,68.5,2.283333333
"AVL,LEE,LIV,TOT",8.2,5.3,4.7,10.4,7.8,4.6,6.7,6.3,7.4,7.1,68.5,2.283333333
"AVL,LEI,MCI,MUN",11.3,4.1,6.2,7.3,6,7.3,6.1,8.9,5.7,5.6,68.5,2.283333333
"BHA,MCI,MUN,WHU",10.1,6.1,7.8,7.2,6.1,6.7,8.3,5.2,4.7,6.3,68.5,2.283333333
"BUR,LEI,MCI,MUN",11.3,6,7.2,6.2,4.5,8.8,6.6,7.2,5.1,5.6,68.5,2.283333333
"FUL,LEE,LIV,MCI",9.4,6.2,6.2,7.2,7.2,4.1,5.6,8.8,7.9,5.9,68.5,2.283333333
"FUL,LEE,MCI,WBA",11.2,5.3,6.2,8.4,6.9,4.8,4.3,7.4,8.4,5.6,68.5,2.283333333
"ARS,AVL,LIV,WHU",4.2,7.6,7.5,6.8,9.5,5.8,9.4,6,5.4,6.3,68.5,2.283333333
"AVL,EVE,MCI,SOU",10,5.5,5.4,4.2,10.6,5.7,5.7,8.7,6.4,6.3,68.5,2.283333333
"BHA,BUR,CHE,MCI",10.4,8.8,6.7,4.5,5.3,6.2,7.6,5.1,4.6,9.3,68.5,2.283333333
"BHA,BUR,NEW,SOU",8,6.4,8.5,4.8,6.5,5.8,7.4,5.2,6.3,9.6,68.5,2.283333333
"BHA,MCI,SHU,WBA",9.7,6.2,7.8,7.2,4.2,5.2,6.8,9,7.8,4.6,68.5,2.283333333
"BUR,LEE,SOU,WHU",7.9,7.3,6.7,6.4,8,6.7,8.5,3.7,5.9,7.4,68.5,2.283333333
"EVE,LEI,MCI,WBA",8,5.3,8.1,5.8,6.2,7.3,5.1,9.8,9.1,3.8,68.5,2.283333333
"EVE,LIV,SHU,WHU",5.8,6.4,5.7,6.8,6.7,8.8,9.3,8.7,6,4.3,68.5,2.283333333
"LEI,LIV,NEW,WHU",4.1,6.9,9.6,6.3,7.2,8.4,6.6,7,8.6,3.8,68.5,2.283333333
"LIV,SHU,TOT,WHU",4.7,8.4,5.6,8.9,5.6,8.2,8.7,6.4,7.4,4.6,68.5,2.283333333
"ARS,AVL,SHU,WBA",7.5,5.8,6.5,7.9,6.4,6.5,8.1,8.1,5.9,5.8,68.5,2.283333333
"ARS,BUR,NEW,SHU",7.4,5.8,7.4,5.3,5.9,9.6,9.7,6.3,5.3,5.8,68.5,2.283333333
"ARS,LEI,LIV,MCI",4,7.7,10.8,5,6.5,6.6,6.4,8.9,8.2,4.4,68.5,2.283333333
"ARS,NEW,SHU,TOT",6.3,5.8,6.3,6.9,7,9,7.5,5.8,8.1,5.8,68.5,2.283333333
"AVL,BUR,SOU,WHU",7.9,8,6.4,6.4,8.6,6.4,8,4.3,4.4,8.1,68.5,2.283333333
"AVL,BUR,WHU,WOL",8.3,8.6,7,6.3,6.8,5.8,6.9,6.4,4.4,8,68.5,2.283333333
"AVL,EVE,MUN,NEW",11.6,3.3,4.8,6.5,9.1,8,6.5,8.9,3.8,6,68.5,2.283333333
"AVL,LEI,NEW,TOT",6.2,4.8,6.5,8.6,7.4,7.4,5.2,7.4,9.7,5.3,68.5,2.283333333
"AVL,MUN,WBA,WHU",9.6,4.8,6.4,9.6,7.4,7,7,6.4,4.3,6,68.5,2.283333333
"BHA,SHU,WBA,WHU",7.6,6.2,8,8.9,4.2,7.4,9.5,6,6.4,4.3,68.5,2.283333333
"BUR,CRY,SHU,WHU",7,8.9,5.7,9,3.6,8.9,11.6,4.3,5.3,4.2,68.5,2.283333333
"BUR,MUN,TOT,WBA",10,6.3,5.7,7.9,5.2,7.4,5.9,5.6,5.9,8.6,68.5,2.283333333
"BUR,NEW,SHU,WBA",9.1,5.8,7.4,6.9,4.2,8.6,7.1,8,7.1,4.3,68.5,2.283333333
"CHE,NEW,WBA,WHU",6.3,7.6,8,5.8,8.1,9.6,5.8,5.3,7.5,4.5,68.5,2.283333333
"FUL,LEE,MCI,TOT",10,5.8,4.7,9.5,7.4,5.1,4.2,5.7,8.4,7.7,68.5,2.283333333
"AVL,BUR,LIV,TOT",8.2,8,5.4,7.8,6.2,5.2,6.7,6.9,5.3,8.9,68.6,2.286666667
"ARS,BHA,BUR,TOT",6.9,7.4,7.5,5.7,5.3,6.3,8.5,4.7,4.7,11.6,68.6,2.286666667
"ARS,LEI,LIV,WHU",4,7.9,11,5.7,7.2,7.8,8.7,5.4,6.8,4.1,68.6,2.286666667
"AVL,LEE,LEI,WBA",9.4,4.1,7,10,6.3,5.3,5.8,7.4,8.7,4.6,68.6,2.286666667
"BHA,BUR,CRY,WHU",7.6,9,7.5,7.9,4.2,5.3,10.6,4.3,4.8,7.4,68.6,2.286666667
"BUR,MCI,MUN,WOL",11.8,7.7,7.2,4.5,5,6.6,5.6,7.7,4.2,8.3,68.6,2.286666667
"BUR,MCI,TOT,WOL",8.7,9.9,6.8,4.5,5.7,6,4,6.8,6.8,9.4,68.6,2.286666667
"ARS,AVL,BHA,NEW",8,4.9,8.7,5.8,8.7,5.4,8,6.3,5.3,7.5,68.6,2.286666667
"ARS,AVL,MUN,SHU",9.4,4.1,4.6,7.9,6.2,8,9.6,7.3,4.2,7.3,68.6,2.286666667
"ARS,BUR,CHE,WHU",4.7,9.6,6.9,4.1,7.5,10,10,3.7,4.6,7.5,68.6,2.286666667
"ARS,LEE,MCI,MUN",11.4,4.1,6.5,6.2,7.7,7.1,7.8,5,5.7,7.1,68.6,2.286666667
"ARS,LEI,NEW,SOU",4.1,5.8,11,4.3,9.1,8.4,5.7,5.8,9.1,5.3,68.6,2.286666667
"ARS,LIV,MCI,MUN",7.7,6.7,7.6,5,7,6.6,7.6,8.2,5.6,6.6,68.6,2.286666667
"ARS,SHU,SOU,WHU",4.3,7.3,6.8,5.8,8.5,9.4,10.5,3.8,6.4,5.8,68.6,2.286666667
"AVL,BHA,LEE,MUN",13.6,3.1,5.1,9.9,6.2,4.2,8.5,5.5,4.2,8.3,68.6,2.286666667
"AVL,BHA,NEW,TOT",8.5,4.9,6.5,8.5,7.5,4.8,5.9,6.3,7.1,8.6,68.6,2.286666667
"AVL,FUL,MCI,SOU",9.5,6.5,5.4,6.3,8.5,4.4,4.7,8,6.9,8.4,68.6,2.286666667
"AVL,LEI,MUN,NEW",9.3,3.8,6.9,7.5,6.7,8.5,6.3,8.3,6,5.3,68.6,2.286666667
"BHA,MCI,TOT,WHU",7,8.3,7.4,7.8,6.8,5.6,6.7,4.3,7.3,7.4,68.6,2.286666667
"BUR,CRY,MCI,MUN",12.5,7.7,6.2,6.7,4.6,6.7,8.3,5.6,4.1,6.2,68.6,2.286666667
"CRY,LEE,MCI,TOT",9.4,7.2,5.1,10,6.8,5.5,6.2,4.1,8.8,5.5,68.6,2.286666667
"EVE,LEE,LIV,MCI",9.9,5.2,6.2,5.1,8.2,5.4,6.6,9.5,7.4,5.1,68.6,2.286666667
"EVE,LEE,MCI,WBA",11.7,4.3,6.2,6.3,7.9,6.1,5.3,8.1,7.9,4.8,68.6,2.286666667
"EVE,MCI,NEW,TOT",8.5,5.5,5.8,5.3,9.1,7.7,5.2,8.1,8.6,4.8,68.6,2.286666667
"LEE,LIV,MCI,SOU",7.7,7.2,7.1,4.5,8.2,5,6.5,7.2,9.3,5.9,68.6,2.286666667
"LIV,MCI,MUN,TOT",8.2,7.2,6.1,6.6,6.6,6,6,8.2,7.1,6.6,68.6,2.286666667
"NEW,SHU,WHU,WOL",6.3,6.9,7.4,6.3,6.2,9.4,7.3,7.5,7,4.3,68.6,2.286666667
"ARS,CHE,MCI,NEW",6.2,7.4,7.8,4,9.1,8.9,6.1,5.7,7.1,6.3,68.6,2.286666667
"ARS,LEE,MCI,TOT",8.3,6.3,6.1,7.3,8.4,6.5,6.2,4.1,8.3,7.1,68.6,2.286666667
"AVL,CRY,NEW,WHU",7,6.6,6.5,9.7,8.6,6.5,8,5.4,5.9,4.4,68.6,2.286666667
"BHA,BUR,MUN,SHU",11.6,4.5,5.6,7.3,3.6,7.4,10.1,6.1,3.6,8.8,68.6,2.286666667
"BUR,LEE,MUN,NEW",13,3.1,6.1,6.9,6.2,8.3,8,5.5,4.7,6.8,68.6,2.286666667
"FUL,NEW,SHU,WHU",7.5,5.3,5.9,9.1,6.4,9.1,7.5,7,6.5,4.3,68.6,2.286666667
"ARS,BHA,BUR,SOU",6.4,7.4,8.5,4.2,6.9,5.8,9,4.7,4.7,11.1,68.7,2.29
"ARS,BHA,BUR,WBA",8.1,6.9,9.8,5.7,4.8,5.9,8.6,5.2,4.7,9,68.7,2.29
"AVL,CHE,LIV,MCI",8.1,8.9,5.7,4.4,7.7,5.1,6.6,9.4,6.2,6.6,68.7,2.29
"BHA,LIV,MCI,TOT",6.8,8.3,7.2,6,6.2,4.5,6,7.8,8.2,7.7,68.7,2.29
"ARS,BUR,LIV,NEW",5.7,7.5,9,5.1,7.4,7.3,8.4,6.3,5.7,6.3,68.7,2.29
"ARS,LIV,MCI,SOU",4.1,8.9,8.2,4.1,9.3,5.5,6.5,7.3,8.2,6.6,68.7,2.29
"AVL,BHA,CRY,MCI",11.1,6.8,6.3,8.3,5.7,3.8,7.8,6.9,5.8,6.2,68.7,2.29
"AVL,LEE,SOU,WBA",9.5,4.8,5.7,8.4,8.6,5.2,5.9,5.8,8,6.8,68.7,2.29
"LEE,NEW,TOT,WHU",6.4,5.3,6.3,9.7,9.1,7.8,6.4,3.7,8.7,5.3,68.7,2.29
"ARS,AVL,BUR,EVE",10,5,5.5,4.8,9.5,7.5,8.1,6.9,3.9,7.5,68.7,2.29
"ARS,BHA,TOT,WHU",4.8,7.4,8.1,7.4,7.5,6.3,9,3.8,5.8,8.6,68.7,2.29
"ARS,CHE,NEW,WHU",4.7,7.6,8,4.2,9.8,10.6,8.4,3.7,5.7,6,68.7,2.29
"ARS,CRY,TOT,WHU",4.8,9.1,6.4,9.1,7.5,6.8,9,3.8,6.3,5.9,68.7,2.29
"ARS,EVE,MCI,WBA",8.1,6,8.1,4.7,9.4,7.3,5.3,8.2,6.8,4.8,68.7,2.29
"ARS,LEE,TOT,WHU",4.8,6.3,6.3,9.1,9.1,7.2,8.5,3.7,6.9,6.8,68.7,2.29
"ARS,MCI,SOU,WHU",4.3,8.9,8.4,4.1,10.6,7.2,7.8,3.8,7.3,6.3,68.7,2.29
"AVL,BHA,NEW,SHU",9.6,4.8,6.4,7.9,5.8,6,8,8.5,5.9,5.8,68.7,2.29
"AVL,LEE,NEW,SOU",9.4,3.8,5.7,7.4,10.3,5.2,6.4,5.7,8,6.8,68.7,2.29
"BUR,FUL,MCI,SHU",11.1,7.2,5.3,7.2,4.2,6.3,6.4,8.9,5.4,6.7,68.7,2.29
"BUR,LIV,NEW,WHU",5.8,8.6,8.5,5.7,7.3,7.9,8.4,5.9,5.8,4.8,68.7,2.29
"BUR,NEW,SOU,WHU",5.9,8,8,4.8,8.7,8.5,7.5,4.3,6.4,6.6,68.7,2.29
"LEE,LIV,MCI,WOL",8.1,8.2,7.6,4.4,7,4.4,5.4,9.3,8.4,5.9,68.7,2.29
"LEE,MCI,SOU,WBA",9.5,6.3,7.1,5.7,7.9,5.7,5.2,5.8,9.9,5.6,68.7,2.29
"LEI,NEW,TOT,WHU",4.7,6.3,8.1,8.1,7.4,9.5,5.2,5.4,10.2,3.8,68.7,2.29
"MCI,NEW,WHU,WOL",6.3,8.5,9,4.6,8.3,7.2,4.6,7.5,7.9,4.8,68.7,2.29
"ARS,LEE,MUN,WHU",7.9,4.1,6.7,8,8.4,8.3,10.1,3.7,4.7,6.8,68.7,2.29
"ARS,MCI,NEW,WOL",6.2,7.4,9.5,4,8.4,6.6,4.6,7.9,7.8,6.3,68.7,2.29
"AVL,FUL,LEE,TOT",10,4.3,4.4,12.2,7.5,4.3,4.9,5.7,6.5,8.9,68.7,2.29
"AVL,LEI,LIV,MCI",7.6,6.7,7.3,6.1,6.5,5.1,6.1,11.1,7.8,4.4,68.7,2.29
"AVL,NEW,SOU,WBA",7.5,5.5,7.5,5.9,9.3,5.4,5.4,7.5,8.7,6,68.7,2.29
"BHA,LIV,MCI,WHU",6.4,8.9,8.9,6,6.6,4.5,8.1,7.4,6.8,5.1,68.7,2.29
"CRY,LIV,NEW,WHU",5.3,9.1,7.9,7.4,7.3,6.3,8.3,5.4,7.3,4.4,68.7,2.29
"EVE,NEW,SHU,WBA",9.1,4.3,6.4,6.5,6.5,8.6,5.5,9.8,7.7,4.3,68.7,2.29
"LEE,LEI,MCI,WHU",7.8,6,7.8,7.9,7.2,7.6,6.6,5.3,8.4,4.1,68.7,2.29
"LEE,MCI,SOU,TOT",8.3,6.8,5.6,6.8,8.4,6,5.1,4.1,9.9,7.7,68.7,2.29
"AVL,BHA,MUN,NEW",11.6,3.8,6.9,7.4,6.8,5.9,7.5,7.2,4.2,7.5,68.8,2.293333333
"AVL,CRY,LEE,WHU",9,5.9,5.2,12.2,8,4.7,9,3.7,5.9,5.2,68.8,2.293333333
"ARS,BHA,LIV,MCI",6.3,7.8,9.4,5,6.6,4.5,8.1,7.8,6.7,6.6,68.8,2.293333333
"ARS,BUR,SOU,WHU",4.3,9,8,4.2,9.1,7.9,9.6,3.8,4.8,8.1,68.8,2.293333333
"AVL,BHA,LEE,TOT",10.5,4.2,4.7,11,6.9,4.2,6.9,4.6,6.4,9.4,68.8,2.293333333
"AVL,BHA,LEE,WHU",10.1,4.2,6.4,10.5,8,4.2,9,4.2,5.4,6.8,68.8,2.293333333
"AVL,BUR,CHE,WHU",8.3,8.6,5.3,6.3,7.5,8.5,8.4,4.2,4.2,7.5,68.8,2.293333333
"AVL,EVE,MCI,SHU",11.6,4.3,4.3,6.8,7.3,6.8,6.3,11.3,5.5,4.6,68.8,2.293333333
"AVL,MCI,SHU,SOU",9.4,6.3,5.2,6.2,7.3,5.7,6.2,9,7.4,6.1,68.8,2.293333333
"BHA,BUR,FUL,MCI",11.7,7.3,6.9,6.1,4.8,4.2,6.3,6.8,4.8,9.9,68.8,2.293333333
"BHA,MCI,MUN,WBA",11.7,5.2,8.3,7.2,5.2,5.2,6.3,7.3,6.1,6.3,68.8,2.293333333
"BUR,MCI,SHU,SOU",9.4,8.2,6.2,4.6,5.1,7.2,7.3,7.3,6.8,6.7,68.8,2.293333333
"LEI,MCI,NEW,SOU",5.7,6.3,8.9,4.7,7.9,7.7,5.5,7.4,10.6,4.1,68.8,2.293333333
"LEI,NEW,SOU,WBA",5.7,5.8,9.7,5.4,7,7.4,5.2,7.4,11.4,3.8,68.8,2.293333333
"ARS,AVL,BHA,LEE",10,4.2,6.9,8.3,8,4.2,9,4.6,5.3,8.3,68.8,2.293333333
"ARS,AVL,EVE,WHU",6.5,5,6.1,6.5,11.7,7.5,8.6,6,4.9,6,68.8,2.293333333
"ARS,AVL,NEW,TOT",6.3,5.5,6.5,7.5,9.8,6.9,5.9,5.8,7.1,7.5,68.8,2.293333333
"ARS,EVE,NEW,WHU",5.9,5,8.2,4.9,11.8,9.6,8.1,5.4,5.4,4.5,68.8,2.293333333
